"item","type","word1","word2","word3","word4"
2,"arm","dunk","chop","switch","rub"
11,"leg","dance","skip","strut","pace"
7,"arm","nip","scrub","dig","knock"
9,"arm","scrape","throw","toss","whip"
3,"arm","fold","bind","brush","lift"
12,"leg","jump","step","walk","stroll"
17,"leg","jog","flee","kick","run"
15,"leg","slide","crawl","trot","sprint"
4,"arm","catch","grip","seize","grasp"
18,"leg","stray","slip","skate","leap"
10,"leg","mount","hop","stride","limp"
1,"arm","pat","peel","braid","pull"
8,"arm","grab","wipe","clap","click"
16,"leg","stomp","glide","creep","stumble"
5,"arm","scratch","stab","clean","hack"
6,"arm","bash","carve","stir","wash"
14,"leg","kneel","stamp","wander","climb"
13,"leg","tiptoe","hike","tread","wade"
