"item","type","word1","word2","word3","word4"
14,"leg","wander","stamp","kneel","climb"
5,"arm","scratch","stab","hack","clean"
7,"arm","scrub","knock","dig","nip"
8,"arm","click","grab","wipe","clap"
11,"leg","pace","strut","skip","dance"
6,"arm","carve","bash","wash","stir"
12,"leg","step","jump","stroll","walk"
17,"leg","kick","run","flee","jog"
1,"arm","pull","pat","braid","peel"
13,"leg","tiptoe","wade","tread","hike"
4,"arm","seize","grasp","grip","catch"
16,"leg","stomp","stumble","glide","creep"
18,"leg","skate","slip","leap","stray"
15,"leg","sprint","trot","slide","crawl"
2,"arm","chop","dunk","switch","rub"
3,"arm","brush","fold","bind","lift"
9,"arm","toss","scrape","throw","whip"
10,"leg","mount","hop","limp","stride"
