"item","type","word1","word2","word3","word4"
3,"arm","fold","bind","lift","brush"
2,"arm","rub","chop","switch","dunk"
10,"leg","stride","limp","mount","hop"
5,"arm","scratch","stab","clean","hack"
16,"leg","stumble","creep","stomp","glide"
4,"arm","seize","grasp","catch","grip"
18,"leg","slip","stray","skate","leap"
15,"leg","trot","crawl","slide","sprint"
11,"leg","skip","pace","dance","strut"
9,"arm","throw","scrape","toss","whip"
6,"arm","wash","carve","bash","stir"
14,"leg","kneel","stamp","climb","wander"
17,"leg","jog","flee","kick","run"
7,"arm","nip","knock","dig","scrub"
8,"arm","click","grab","clap","wipe"
12,"leg","walk","step","jump","stroll"
1,"arm","peel","pull","pat","braid"
13,"leg","tiptoe","tread","hike","wade"
