"item","type","word1","word2","word3","word4"
16,"leg","creep","glide","stumble","stomp"
2,"arm","dunk","chop","rub","switch"
17,"leg","kick","flee","run","jog"
8,"arm","grab","click","wipe","clap"
18,"leg","skate","slip","leap","stray"
1,"arm","braid","pull","pat","peel"
15,"leg","slide","trot","crawl","sprint"
11,"leg","pace","dance","skip","strut"
5,"arm","scratch","hack","clean","stab"
13,"leg","hike","wade","tiptoe","tread"
6,"arm","carve","stir","wash","bash"
7,"arm","nip","dig","knock","scrub"
4,"arm","grasp","grip","catch","seize"
12,"leg","step","stroll","jump","walk"
3,"arm","brush","bind","lift","fold"
9,"arm","scrape","throw","whip","toss"
10,"leg","stride","limp","hop","mount"
14,"leg","kneel","climb","wander","stamp"
