"item","type","word1","word2","word3","word4"
5,"arm","scratch","clean","hack","stab"
12,"leg","walk","jump","step","stroll"
4,"arm","catch","seize","grasp","grip"
6,"arm","stir","carve","bash","wash"
14,"leg","kneel","stamp","climb","wander"
15,"leg","trot","sprint","crawl","slide"
7,"arm","dig","scrub","nip","knock"
10,"leg","limp","hop","mount","stride"
13,"leg","tiptoe","tread","wade","hike"
3,"arm","fold","bind","lift","brush"
2,"arm","dunk","rub","switch","chop"
17,"leg","jog","flee","kick","run"
16,"leg","creep","stomp","glide","stumble"
8,"arm","wipe","grab","click","clap"
1,"arm","braid","peel","pat","pull"
9,"arm","scrape","toss","whip","throw"
18,"leg","leap","slip","skate","stray"
11,"leg","pace","skip","dance","strut"
