"item","type","word1","word2","word3","word4"
5,"arm","hack","scratch","clean","stab"
13,"leg","tread","tiptoe","wade","hike"
4,"arm","grasp","seize","grip","catch"
1,"arm","pull","peel","braid","pat"
14,"leg","stamp","climb","wander","kneel"
2,"arm","rub","dunk","switch","chop"
10,"leg","hop","mount","limp","stride"
17,"leg","flee","run","kick","jog"
9,"arm","whip","toss","throw","scrape"
7,"arm","knock","dig","nip","scrub"
12,"leg","walk","stroll","jump","step"
18,"leg","skate","stray","leap","slip"
11,"leg","strut","pace","skip","dance"
6,"arm","stir","wash","carve","bash"
8,"arm","click","wipe","grab","clap"
3,"arm","fold","bind","lift","brush"
15,"leg","slide","trot","crawl","sprint"
16,"leg","stumble","creep","glide","stomp"
