"item","type","word1","word2","word3","word4"
14,"leg","stamp","climb","wander","kneel"
6,"arm","wash","bash","carve","stir"
5,"arm","clean","scratch","stab","hack"
4,"arm","seize","grip","catch","grasp"
10,"leg","hop","stride","limp","mount"
8,"arm","click","wipe","grab","clap"
3,"arm","lift","brush","fold","bind"
2,"arm","dunk","rub","chop","switch"
13,"leg","hike","wade","tiptoe","tread"
15,"leg","slide","sprint","trot","crawl"
12,"leg","walk","stroll","step","jump"
7,"arm","nip","knock","dig","scrub"
11,"leg","strut","skip","dance","pace"
17,"leg","jog","kick","flee","run"
9,"arm","throw","scrape","whip","toss"
16,"leg","stumble","glide","stomp","creep"
18,"leg","slip","stray","skate","leap"
1,"arm","pull","peel","pat","braid"
