"item","type","word1","word2","word3","word4"
17,"leg","jog","run","flee","kick"
3,"arm","bind","fold","lift","brush"
9,"arm","toss","scrape","throw","whip"
12,"leg","stroll","walk","step","jump"
13,"leg","tread","wade","tiptoe","hike"
7,"arm","nip","dig","knock","scrub"
1,"arm","braid","pat","peel","pull"
14,"leg","wander","climb","kneel","stamp"
4,"arm","seize","grasp","catch","grip"
11,"leg","dance","strut","skip","pace"
8,"arm","grab","click","clap","wipe"
10,"leg","stride","mount","hop","limp"
6,"arm","stir","bash","carve","wash"
5,"arm","stab","hack","clean","scratch"
16,"leg","stomp","creep","glide","stumble"
15,"leg","sprint","crawl","slide","trot"
18,"leg","slip","leap","skate","stray"
2,"arm","rub","chop","switch","dunk"
