"item","type","word1","word2","word3","word4"
7,"arm","nip","scrub","dig","knock"
9,"arm","scrape","toss","throw","whip"
12,"leg","stroll","jump","step","walk"
5,"arm","hack","stab","scratch","clean"
11,"leg","strut","dance","skip","pace"
17,"leg","run","jog","flee","kick"
8,"arm","wipe","click","grab","clap"
16,"leg","stumble","creep","stomp","glide"
10,"leg","mount","stride","limp","hop"
4,"arm","grasp","catch","seize","grip"
2,"arm","chop","dunk","rub","switch"
1,"arm","braid","pat","pull","peel"
15,"leg","crawl","trot","sprint","slide"
14,"leg","climb","kneel","wander","stamp"
3,"arm","lift","bind","brush","fold"
6,"arm","carve","stir","wash","bash"
18,"leg","slip","stray","skate","leap"
13,"leg","tiptoe","hike","tread","wade"
