"item","type","word1","word2","word3","word4"
1,"arm","braid","peel","pull","pat"
12,"leg","walk","step","stroll","jump"
9,"arm","toss","throw","scrape","whip"
11,"leg","skip","pace","strut","dance"
2,"arm","switch","dunk","rub","chop"
10,"leg","hop","limp","mount","stride"
15,"leg","crawl","sprint","slide","trot"
7,"arm","knock","dig","scrub","nip"
3,"arm","lift","brush","bind","fold"
14,"leg","climb","kneel","wander","stamp"
18,"leg","stray","leap","skate","slip"
16,"leg","glide","stumble","stomp","creep"
6,"arm","bash","stir","wash","carve"
4,"arm","grip","seize","grasp","catch"
17,"leg","kick","jog","run","flee"
5,"arm","hack","clean","stab","scratch"
8,"arm","clap","grab","wipe","click"
13,"leg","tiptoe","tread","wade","hike"
