"item","type","word1","word2","word3","word4"
13,"leg","wade","tread","tiptoe","hike"
10,"leg","hop","stride","limp","mount"
7,"arm","nip","scrub","dig","knock"
14,"leg","climb","kneel","wander","stamp"
3,"arm","fold","bind","brush","lift"
1,"arm","pull","peel","braid","pat"
11,"leg","strut","pace","dance","skip"
2,"arm","switch","dunk","chop","rub"
12,"leg","jump","walk","step","stroll"
9,"arm","toss","throw","scrape","whip"
4,"arm","seize","grasp","grip","catch"
16,"leg","creep","glide","stomp","stumble"
5,"arm","stab","hack","scratch","clean"
8,"arm","clap","grab","wipe","click"
17,"leg","flee","jog","kick","run"
15,"leg","slide","sprint","crawl","trot"
18,"leg","skate","leap","slip","stray"
6,"arm","carve","wash","bash","stir"
