"item","type","word1","word2","word3","word4"
11,"leg","skip","dance","pace","strut"
14,"leg","kneel","wander","stamp","climb"
5,"arm","hack","scratch","clean","stab"
6,"arm","wash","bash","carve","stir"
15,"leg","trot","crawl","sprint","slide"
13,"leg","tread","hike","tiptoe","wade"
7,"arm","dig","knock","nip","scrub"
9,"arm","whip","toss","throw","scrape"
8,"arm","clap","wipe","grab","click"
17,"leg","flee","run","jog","kick"
4,"arm","seize","catch","grip","grasp"
10,"leg","stride","hop","limp","mount"
18,"leg","slip","skate","leap","stray"
2,"arm","chop","switch","dunk","rub"
3,"arm","bind","fold","lift","brush"
12,"leg","stroll","walk","step","jump"
16,"leg","creep","stomp","glide","stumble"
1,"arm","braid","pat","pull","peel"
