"item","type","word1","word2","word3","word4"
17,"leg","run","flee","kick","jog"
6,"arm","stir","carve","wash","bash"
11,"leg","strut","skip","pace","dance"
13,"leg","wade","tiptoe","tread","hike"
15,"leg","sprint","trot","crawl","slide"
3,"arm","brush","lift","fold","bind"
12,"leg","step","stroll","jump","walk"
8,"arm","clap","click","grab","wipe"
2,"arm","chop","rub","dunk","switch"
10,"leg","stride","limp","mount","hop"
9,"arm","whip","toss","throw","scrape"
4,"arm","grip","grasp","catch","seize"
16,"leg","glide","stumble","creep","stomp"
14,"leg","kneel","climb","stamp","wander"
18,"leg","stray","leap","skate","slip"
7,"arm","dig","knock","nip","scrub"
1,"arm","pat","peel","braid","pull"
5,"arm","scratch","clean","hack","stab"
