"item","type","word1","word2","word3","word4"
7,"arm","knock","scrub","dig","nip"
4,"arm","grip","grasp","seize","catch"
18,"leg","leap","stray","skate","slip"
11,"leg","dance","strut","pace","skip"
13,"leg","tread","wade","tiptoe","hike"
6,"arm","carve","wash","bash","stir"
14,"leg","wander","climb","kneel","stamp"
17,"leg","flee","run","kick","jog"
9,"arm","whip","throw","scrape","toss"
16,"leg","creep","stumble","glide","stomp"
5,"arm","stab","clean","hack","scratch"
1,"arm","peel","braid","pull","pat"
12,"leg","stroll","walk","jump","step"
8,"arm","clap","grab","click","wipe"
10,"leg","hop","limp","mount","stride"
3,"arm","bind","brush","lift","fold"
2,"arm","dunk","rub","chop","switch"
15,"leg","trot","crawl","slide","sprint"
