"item","type","word1","word2","word3","word4"
5,"arm","hack","clean","scratch","stab"
17,"leg","run","jog","flee","kick"
1,"arm","braid","pull","peel","pat"
2,"arm","rub","dunk","switch","chop"
4,"arm","grasp","catch","seize","grip"
15,"leg","trot","sprint","crawl","slide"
7,"arm","scrub","dig","knock","nip"
12,"leg","stroll","walk","step","jump"
14,"leg","wander","stamp","climb","kneel"
6,"arm","wash","bash","carve","stir"
11,"leg","skip","strut","pace","dance"
10,"leg","hop","stride","limp","mount"
13,"leg","wade","hike","tread","tiptoe"
3,"arm","fold","bind","brush","lift"
18,"leg","slip","leap","stray","skate"
9,"arm","whip","throw","toss","scrape"
8,"arm","wipe","clap","grab","click"
16,"leg","stumble","glide","creep","stomp"
