"item","type","word1","word2","word3","word4"
17,"leg","run","kick","jog","flee"
5,"arm","scratch","stab","hack","clean"
4,"arm","grasp","seize","grip","catch"
7,"arm","knock","nip","scrub","dig"
13,"leg","tread","tiptoe","wade","hike"
18,"leg","slip","skate","leap","stray"
1,"arm","pat","pull","peel","braid"
11,"leg","skip","strut","dance","pace"
6,"arm","bash","carve","stir","wash"
2,"arm","rub","chop","switch","dunk"
16,"leg","creep","glide","stomp","stumble"
15,"leg","sprint","trot","crawl","slide"
10,"leg","stride","hop","limp","mount"
8,"arm","clap","click","wipe","grab"
14,"leg","kneel","wander","climb","stamp"
9,"arm","scrape","throw","whip","toss"
3,"arm","fold","brush","lift","bind"
12,"leg","walk","step","jump","stroll"
