"item","type","word1","word2","word3","word4"
6,"arm","bash","carve","wash","stir"
5,"arm","stab","clean","hack","scratch"
10,"leg","hop","limp","stride","mount"
18,"leg","skate","stray","leap","slip"
11,"leg","dance","strut","skip","pace"
8,"arm","grab","clap","click","wipe"
4,"arm","catch","grip","seize","grasp"
14,"leg","stamp","wander","kneel","climb"
1,"arm","pat","peel","braid","pull"
9,"arm","scrape","whip","toss","throw"
7,"arm","knock","scrub","dig","nip"
16,"leg","stomp","glide","stumble","creep"
15,"leg","slide","crawl","trot","sprint"
3,"arm","lift","bind","fold","brush"
12,"leg","step","walk","stroll","jump"
13,"leg","wade","hike","tiptoe","tread"
17,"leg","run","jog","flee","kick"
2,"arm","chop","switch","rub","dunk"
