"item","type","word1","word2","word3","word4"
5,"arm","stab","hack","scratch","clean"
4,"arm","grip","seize","catch","grasp"
18,"leg","leap","slip","skate","stray"
17,"leg","kick","jog","flee","run"
1,"arm","pull","pat","braid","peel"
9,"arm","throw","whip","toss","scrape"
14,"leg","wander","climb","kneel","stamp"
6,"arm","stir","wash","bash","carve"
3,"arm","fold","lift","brush","bind"
8,"arm","clap","click","wipe","grab"
11,"leg","skip","dance","pace","strut"
15,"leg","slide","trot","sprint","crawl"
12,"leg","walk","jump","step","stroll"
7,"arm","nip","scrub","dig","knock"
10,"leg","limp","hop","stride","mount"
16,"leg","stomp","stumble","glide","creep"
13,"leg","wade","tiptoe","hike","tread"
2,"arm","switch","chop","rub","dunk"
