"item","type","word1","word2","word3","word4"
11,"leg","pace","dance","skip","strut"
2,"arm","rub","dunk","switch","chop"
15,"leg","sprint","slide","trot","crawl"
4,"arm","seize","grasp","grip","catch"
17,"leg","flee","run","kick","jog"
18,"leg","skate","leap","stray","slip"
1,"arm","peel","pat","pull","braid"
7,"arm","dig","scrub","nip","knock"
16,"leg","glide","stomp","stumble","creep"
13,"leg","wade","hike","tread","tiptoe"
3,"arm","lift","fold","bind","brush"
8,"arm","wipe","grab","click","clap"
5,"arm","scratch","clean","stab","hack"
12,"leg","jump","step","walk","stroll"
10,"leg","mount","hop","stride","limp"
9,"arm","toss","throw","scrape","whip"
14,"leg","kneel","climb","stamp","wander"
6,"arm","wash","bash","carve","stir"
