"item","type","word1","word2","word3","word4"
2,"arm","rub","chop","dunk","switch"
12,"leg","stroll","jump","step","walk"
10,"leg","mount","hop","stride","limp"
6,"arm","stir","carve","wash","bash"
4,"arm","grip","seize","grasp","catch"
16,"leg","stumble","stomp","glide","creep"
18,"leg","slip","stray","leap","skate"
7,"arm","nip","scrub","dig","knock"
11,"leg","dance","skip","pace","strut"
3,"arm","fold","brush","bind","lift"
8,"arm","wipe","click","grab","clap"
17,"leg","kick","flee","jog","run"
15,"leg","crawl","slide","trot","sprint"
13,"leg","tiptoe","hike","wade","tread"
1,"arm","pull","peel","pat","braid"
5,"arm","hack","clean","scratch","stab"
14,"leg","wander","kneel","stamp","climb"
9,"arm","toss","whip","scrape","throw"
