"item","type","word1","word2","word3","word4"
7,"arm","nip","dig","scrub","knock"
8,"arm","clap","grab","wipe","click"
16,"leg","stomp","creep","glide","stumble"
13,"leg","tiptoe","tread","hike","wade"
10,"leg","hop","stride","limp","mount"
9,"arm","throw","toss","whip","scrape"
4,"arm","grasp","seize","catch","grip"
18,"leg","skate","stray","leap","slip"
14,"leg","climb","stamp","kneel","wander"
3,"arm","fold","bind","lift","brush"
6,"arm","stir","carve","wash","bash"
5,"arm","scratch","stab","hack","clean"
11,"leg","pace","dance","skip","strut"
1,"arm","pull","pat","braid","peel"
2,"arm","rub","dunk","switch","chop"
15,"leg","sprint","trot","crawl","slide"
17,"leg","kick","flee","run","jog"
12,"leg","walk","step","stroll","jump"
