"item","type","word1","word2","word3","word4"
15,"leg","crawl","trot","sprint","slide"
6,"arm","carve","bash","wash","stir"
11,"leg","strut","skip","dance","pace"
18,"leg","slip","skate","stray","leap"
7,"arm","dig","scrub","knock","nip"
8,"arm","clap","grab","click","wipe"
3,"arm","fold","brush","lift","bind"
14,"leg","wander","climb","stamp","kneel"
9,"arm","scrape","whip","toss","throw"
17,"leg","kick","flee","run","jog"
10,"leg","hop","mount","limp","stride"
16,"leg","glide","stumble","stomp","creep"
1,"arm","braid","pull","pat","peel"
13,"leg","tiptoe","wade","tread","hike"
4,"arm","grasp","grip","catch","seize"
12,"leg","jump","walk","stroll","step"
5,"arm","clean","hack","scratch","stab"
2,"arm","switch","chop","dunk","rub"
