"item","type","word1","word2","word3","word4"
6,"arm","stir","carve","bash","wash"
9,"arm","whip","toss","throw","scrape"
13,"leg","tread","tiptoe","wade","hike"
18,"leg","leap","stray","slip","skate"
3,"arm","fold","bind","brush","lift"
7,"arm","knock","nip","dig","scrub"
1,"arm","pat","pull","braid","peel"
17,"leg","jog","flee","kick","run"
14,"leg","kneel","stamp","wander","climb"
8,"arm","clap","grab","wipe","click"
10,"leg","stride","hop","limp","mount"
11,"leg","pace","strut","skip","dance"
4,"arm","grasp","grip","seize","catch"
15,"leg","slide","trot","crawl","sprint"
2,"arm","switch","rub","chop","dunk"
5,"arm","stab","scratch","hack","clean"
16,"leg","stomp","stumble","creep","glide"
12,"leg","walk","jump","stroll","step"
