"item","type","word1","word2","word3","word4"
16,"leg","stomp","creep","stumble","glide"
7,"arm","knock","dig","scrub","nip"
9,"arm","whip","toss","scrape","throw"
12,"leg","stroll","step","jump","walk"
6,"arm","stir","carve","wash","bash"
13,"leg","tiptoe","wade","tread","hike"
14,"leg","wander","kneel","stamp","climb"
8,"arm","grab","clap","wipe","click"
3,"arm","fold","brush","lift","bind"
17,"leg","run","jog","kick","flee"
2,"arm","rub","dunk","switch","chop"
5,"arm","hack","stab","scratch","clean"
4,"arm","seize","catch","grip","grasp"
18,"leg","slip","stray","leap","skate"
1,"arm","pull","pat","peel","braid"
11,"leg","pace","dance","skip","strut"
10,"leg","stride","mount","hop","limp"
15,"leg","trot","sprint","slide","crawl"
