"item","type","word1","word2","word3","word4"
13,"leg","tread","tiptoe","wade","hike"
4,"arm","grip","seize","grasp","catch"
1,"arm","braid","peel","pat","pull"
11,"leg","skip","pace","strut","dance"
14,"leg","kneel","stamp","wander","climb"
8,"arm","wipe","click","grab","clap"
9,"arm","throw","toss","scrape","whip"
16,"leg","stomp","creep","glide","stumble"
5,"arm","clean","stab","scratch","hack"
3,"arm","bind","brush","lift","fold"
18,"leg","stray","slip","leap","skate"
6,"arm","carve","bash","stir","wash"
12,"leg","walk","step","stroll","jump"
7,"arm","knock","dig","nip","scrub"
17,"leg","kick","jog","flee","run"
10,"leg","hop","stride","mount","limp"
15,"leg","crawl","sprint","slide","trot"
2,"arm","rub","chop","switch","dunk"
