expName;date;participant;trial;resp_time;verb;translation_simple;translation_details;comment
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;0;10.5490008597;STOMP;stampa;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;1;2.74959817873;HOP;hoppa;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;2;2.75087041521;CARVE;karva;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;3;3.92476499185;PRANCE;vanka;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;4;2.61661153642;HUG;krama;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;5;3.42176930955;SCOOP;skopa;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;6;2.76736207692;SNEAK;smyga;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;7;2.71725018333;STRUT;strutta;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;8;3.65658978987;SHAKE;skaka;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;9;2.70176327235;ROW;ro;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;10;4.36082602127;KNEEL;gå ner på knä;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;11;2.71731972172;SQUEEZE;klämma;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;12;3.00231175641;WADDLE;vanka;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;13;2.95199954484;SWAY;svassa;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;14;2.55051055403;SCRAPE;skrapa;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;15;2.46575866385;BRUSH;borsta;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;16;2.197436483;TWINE;tvinna;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;17;3.94145539112;SAUNTER;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;18;2.14711044277;PEEL;skala;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;19;3.25389889118;TRUDGE;truga;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;20;2.66707941916;GLIDE;glida;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;21;2.09676227669;NIP;nypa;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;22;2.4155278438;TUG;dra;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;23;3.50545481269;STUMBLE;vackla;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;24;2.53270793559;WHIP;piska;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;25;2.75079178941;TRAMPLE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;26;2.44886202003;INCH;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;27;4.69615713464;PULL;dra;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;28;3.43834157258;SIGN;signera;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;29;2.53285135853;GRATE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;30;4.76325970693;STAGGER;avvakta;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;31;3.80738300166;GRIP;ta tag;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;32;3.33790363875;STEP;kliva;;
verb_norming_L2-eng_oral_translation;2018_Sep_12_1446;805;33;2.90167113398;FLEE;fly;;
