expName;date;participant;trial;resp_time;verb;translation_simple;translation_details;comment
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;0;27.4717551962;SCRATCH;klia;"""riva, klösa. Nej klia""";
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;1;5.93744735091;TRAMPLE;trampa;"""jag vet inte vad det är men det låter typ som trampa osäker""";
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;2;6.85986610339;HOBBLE;snubbla;"""jag vet inte, det låter som snubbla""";
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;3;2.44905188178;SNEAK;smyga;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;4;1.6104939413;WADE;vada;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;5;1.10731128907;THROW;kasta;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;6;2.70060468417;TRUDGE;jag vet inte;"""ingen aning""";
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;7;1.22471026209;CLEAN;städa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;8;4.79687487653;CROUCH;jag vet inte;det låter som att det är handrelaterat;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;9;3.70688899004;GESTURE;gest, gester;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;10;9.0064601321;KNEEL;buga;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;11;1.72789330944;WIPE;ingen aning;"""wimp, ingen aning""";
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;12;1.32540376813;JUMP;hoppa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;13;20.930956795;INCH;en bit;inch betyder väl typ en bit, det är inget verb, jag vet inte vad de;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;14;1.61045601025;DUNK;dunka;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;15;1.87737167847;LIMP;halta;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;16;9.76129594596;CUT;dela, skära;"""dela, skära typ dela""";
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;17;20.9811372045;RAMBLE;snubbla;"jag tänker att det är benrelaterat, att snubbla typ""";
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;18;1.97946902851;RUB;skrubba;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;19;1.04024721562;BRUSH;borsta;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;20;10.5158686132;SQUAT;benböja;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;21;0.805464679079;PEEL;skala;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;22;7.88275749257;SQUEEZE;klämma;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;23;1.1573131066;CLICK;klicka;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;24;1.22460555658;SCRAPE;skrapa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;25;0.889273335893;WALK;gå;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;26;1.2245719718;NIP;nypa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;27;2.65021407337;TWINE;tvinna ;twine tror jag betyder tvinna;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;28;0.973136518593;SCOOP;skopa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;29;1.42582701544;PLOD;jag vet inte;ingen aning;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;30;0.973172078953;HUG;krama;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;31;1.07351077163;SWAY;svinga;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;32;0.386189857552;CYCLE;cykla;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;33;20.0756171303;SPRINT;springa;sprint är väl ...ett ord för springa;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;34;1.6606569658;FLEE;fly;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;35;2.51611516499;SLAP;slå;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;36;22.0210963812;WOBBLE;vaja;typ vaja eller om man är instabil på ngt sätt;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;37;3.18700284641;STRUT;strutta;osäker;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;38;0.637694455903;STAMP;stampa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;39;1.7111285752;PRANCE;ingen aning;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;40;2.31489923774;SKIP;skutta;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;41;0.41970470677;DANCE;dansa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;42;2.04655088213;TRAMP;trampa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;43;1.04018281186;RUSH;skynda;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;44;4.36097993289;PEDAL;;ingen aning låter som nåt fotrelaterat;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;45;4.26032909928;POKE;peta;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;46;0.704696891393;SHAKE;skaka;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;47;19.9244377907;CARVE;rista;typ;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;48;12.8807965363;WHIP;vippa;det gör man med handen, jag kommer inte på ordet vippa;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;49;1.57691310786;SAUNTER;jag vet inte;ingen aning;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;50;0.637762020588;SCRUB;skrubba;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;51;8.7381670926;TOSS;jag vet inte;det är iaf fotrelaterat, men jag vet inte vad det betyder;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;52;1.49291005441;MARCH;marschera;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;53;14.5411081715;STUMBLE;ostadig i benen;ostadigt i benen men kommer inte på den exakta översättningen;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;54;2.44906413034;TRIP;trilla;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;55;2.11363273576;STIR;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;56;6.91005876152;TODDLE;;instabil, benrelaterat tror jag;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;57;4.2265799468;PLUCK;plocka;osäker, men har med händerna att göra;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;58;1.25837604528;PUSH;putta;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;59;4.22680634776;PUNCH;slå;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;60;3.15318889505;GRASP;ta tag i något;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;61;1.69433302198;SHAMBLE;jag vet inte;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;62;8.97303062774;STRADDLE;;är något ord för att gå;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;63;0.60420528917;CREEP;krypa;;
verb_norming_L2-eng_oral_translation;2018_Sep_10_1422;803;64;0.805374197718;FILE;fila;;
