"expName","date","participant","trial","verb","rated_category","rating"
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,0,"TASSA","Ben/fötter",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,0,"TASSA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,1,"KLIA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,1,"KLIA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,2,"STÖTA","Ben/fötter",3
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,2,"STÖTA","Armar/händer",6
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,3,"KLÄMMA","Ben/fötter",2
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,3,"KLÄMMA","Armar/händer",6
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,4,"BINDA","Ben/fötter",5
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,4,"BINDA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,5,"SKRAPA","Ben/fötter",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,5,"SKRAPA","Armar/händer",5
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,6,"ÅLA","Ben/fötter",3
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,6,"ÅLA","Armar/händer",6
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,7,"RÖRA","Ben/fötter",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,7,"RÖRA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,8,"NORPA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,8,"NORPA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,9,"SVAJA","Ben/fötter",4
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,9,"SVAJA","Armar/händer",5
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,10,"SKUMMA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,10,"SKUMMA","Armar/händer",1
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,11,"SVEPA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,11,"SVEPA","Armar/händer",6
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,12,"STIGA","Ben/fötter",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,12,"STIGA","Armar/händer",1
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,13,"HÖJA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,13,"HÖJA","Armar/händer",6
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,14,"RAKA","Ben/fötter",6
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,14,"RAKA","Armar/händer",2
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,15,"HALKA","Ben/fötter",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,15,"HALKA","Armar/händer",1
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,16,"SMYGA","Ben/fötter",6
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,16,"SMYGA","Armar/händer",1
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,17,"RIVA","Ben/fötter",5
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,17,"RIVA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,18,"GÅ","Ben/fötter",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,18,"GÅ","Armar/händer",2
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,19,"KLÅ","Ben/fötter",3
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,19,"KLÅ","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,20,"HALTA","Ben/fötter",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,20,"HALTA","Armar/händer",1
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,21,"PADDLA","Ben/fötter",2
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,21,"PADDLA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,22,"IRRA","Ben/fötter",2
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,22,"IRRA","Armar/händer",2
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,23,"HOPPA","Ben/fötter",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,23,"HOPPA","Armar/händer",6
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,24,"SNÄRTA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,24,"SNÄRTA","Armar/händer",4
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,25,"KRATSA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,25,"KRATSA","Armar/händer",6
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,26,"HIVA","Ben/fötter",1
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,26,"HIVA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,27,"VANKA","Ben/fötter",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,27,"VANKA","Armar/händer",2
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,28,"KASTA","Ben/fötter",2
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,28,"KASTA","Armar/händer",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,29,"SPARKA","Ben/fötter",7
"verb_norming_L1-swe_no_translation","2018_Sep_18_1301",811,29,"SPARKA","Armar/händer",2
