"expName","date","participant","itemID","item","correct_resp","resp","correct","RT"
"lextale","2018_Sep_13_1730",809,0,"platery","n","n",1,12.6118825307
"lextale","2018_Sep_13_1730",809,0,"denial","y","y",1,1.24130098429
"lextale","2018_Sep_13_1730",809,0,"generic","y","y",1,1.00649828367
"lextale","2018_Sep_13_1730",809,1,"mensible","n","n",1,7.02730053545
"lextale","2018_Sep_13_1730",809,2,"scornful","y","y",1,2.88483217542
"lextale","2018_Sep_13_1730",809,3,"stoutly","y","y",1,2.09668641663
"lextale","2018_Sep_13_1730",809,4,"ablaze","y","y",1,1.6100555675
"lextale","2018_Sep_13_1730",809,5,"kermshaw","n","n",1,4.89741072219
"lextale","2018_Sep_13_1730",809,6,"moonlit","y","y",1,1.39230399656
"lextale","2018_Sep_13_1730",809,7,"lofty","y","y",1,2.04625290797
"lextale","2018_Sep_13_1730",809,8,"hurricane","y","y",1,1.0904291467
"lextale","2018_Sep_13_1730",809,9,"flaw","y","y",1,1.09041808378
"lextale","2018_Sep_13_1730",809,10,"alberation","n","y",0,2.063176814
"lextale","2018_Sep_13_1730",809,11,"unkempt","y","n",0,3.00230622495
"lextale","2018_Sep_13_1730",809,12,"breeding","y","y",1,1.22458174238
"lextale","2018_Sep_13_1730",809,13,"festivity","y","y",1,1.12357920423
"lextale","2018_Sep_13_1730",809,14,"screech","y","y",1,1.64386821527
"lextale","2018_Sep_13_1730",809,15,"savoury","y","y",1,1.10722424867
"lextale","2018_Sep_13_1730",809,16,"plaudate","n","n",1,1.30847151455
"lextale","2018_Sep_13_1730",809,17,"shin","y","n",0,4.49492132679
"lextale","2018_Sep_13_1730",809,18,"fluid","y","y",1,0.889163310912
"lextale","2018_Sep_13_1730",809,19,"spaunch","n","n",1,2.09666112994
"lextale","2018_Sep_13_1730",809,20,"allied","y","y",1,0.956265092991
"lextale","2018_Sep_13_1730",809,21,"slain","y","y",1,1.44260988646
"lextale","2018_Sep_13_1730",809,22,"recipient","y","y",1,0.973062960693
"lextale","2018_Sep_13_1730",809,23,"exprate","n","n",1,1.89543717523
"lextale","2018_Sep_13_1730",809,24,"eloquence","y","y",1,1.45928448156
"lextale","2018_Sep_13_1730",809,25,"cleanliness","y","y",1,1.12377557116
"lextale","2018_Sep_13_1730",809,26,"dispatch","y","y",1,0.771823596904
"lextale","2018_Sep_13_1730",809,27,"rebondicate","n","y",0,2.348204013
"lextale","2018_Sep_13_1730",809,28,"ingenious","y","y",1,0.905866353532
"lextale","2018_Sep_13_1730",809,29,"bewitch","y","y",1,1.04011535471
"lextale","2018_Sep_13_1730",809,30,"skave","n","n",1,1.50967887487
"lextale","2018_Sep_13_1730",809,31,"plaintively","y","n",0,8.60377301088
"lextale","2018_Sep_13_1730",809,32,"kilp","n","n",1,2.19730372789
"lextale","2018_Sep_13_1730",809,33,"interfate","n","n",1,2.68365365772
"lextale","2018_Sep_13_1730",809,34,"hasty","y","y",1,0.872409694915
"lextale","2018_Sep_13_1730",809,35,"lengthy","y","y",1,0.805391674989
"lextale","2018_Sep_13_1730",809,36,"fray","y","y",1,2.59956040674
"lextale","2018_Sep_13_1730",809,37,"crumper","n","n",1,5.60172795001
"lextale","2018_Sep_13_1730",809,38,"upkeep","y","y",1,1.42584560265
"lextale","2018_Sep_13_1730",809,39,"majestic","y","y",1,0.872348848821
"lextale","2018_Sep_13_1730",809,40,"magrity","n","n",1,1.49290747917
"lextale","2018_Sep_13_1730",809,41,"nourishment","y","y",1,1.12399169332
"lextale","2018_Sep_13_1730",809,42,"abergy","n","n",1,2.58304227302
"lextale","2018_Sep_13_1730",809,43,"proom","n","n",1,4.66261197261
"lextale","2018_Sep_13_1730",809,44,"turmoil","y","y",1,1.24138395623
"lextale","2018_Sep_13_1730",809,45,"carbohydrate","y","y",1,2.01282588219
"lextale","2018_Sep_13_1730",809,46,"scholar","y","y",1,4.81355690453
"lextale","2018_Sep_13_1730",809,47,"turtle","y","y",1,1.25819999873
"lextale","2018_Sep_13_1730",809,48,"fellick","n","n",1,3.15324206946
"lextale","2018_Sep_13_1730",809,49,"destription","n","n",1,2.61660363433
"lextale","2018_Sep_13_1730",809,50,"cylinder","y","y",1,1.00656387101
"lextale","2018_Sep_13_1730",809,51,"censorship","y","y",1,1.04012088617
"lextale","2018_Sep_13_1730",809,52,"celestial","y","y",1,0.922730203682
"lextale","2018_Sep_13_1730",809,53,"rascal","y","y",1,1.35876515621
"lextale","2018_Sep_13_1730",809,54,"purrage","n","n",1,7.48015903746
"lextale","2018_Sep_13_1730",809,55,"pulsh","n","n",1,1.92895784077
"lextale","2018_Sep_13_1730",809,56,"muddy","y","y",1,0.872405348768
"lextale","2018_Sep_13_1730",809,57,"quirty","n","n",1,2.21405931941
"lextale","2018_Sep_13_1730",809,58,"pudour","n","n",1,2.65015037677
"lextale","2018_Sep_13_1730",809,59,"listless","y","n",0,5.2496396647
"lextale","2018_Sep_13_1730",809,60,"wrought","y","n",0,2.26438931068
