expName;date;participant;trial;resp_time;our_transl;verb;ppt_translation;score;comment
verb_norming_oral_input;2018_Jun_21_1704;915;51;3.52152173707;spurta;SPRINT;sprinta;1;
verb_norming_oral_input;2018_Jun_21_1704;915;52;1.24146811349;nypa;NIP;nypa;1;
verb_norming_oral_input;2018_Jun_21_1704;915;53;23.8148267704;fly;FLEE;fly;1;
verb_norming_oral_input;2018_Jun_21_1704;915;54;97.5560925904;vada;WADE;smeka;0;
verb_norming_oral_input;2018_Jun_21_1704;915;55;31.4457252854;vandra;HIKE;vandra;1;
verb_norming_oral_input;2018_Jun_21_1704;915;56;6.60800339474;gripa;GRASP;fatta tag;1;
verb_norming_oral_input;2018_Jun_21_1704;915;57;1.14084606097;klicka;CLICK;klicka;1;
verb_norming_oral_input;2018_Jun_21_1704;915;58;50.3632456412;lunka;PLOD;ploda;0;
verb_norming_oral_input;2018_Jun_21_1704;915;59;3.60618551895;snubbla;STUMBLE;stambla;0;
verb_norming_oral_input;2018_Jun_21_1704;915;60;13.1990575968;plocka;PLUCK;plocka;1;
verb_norming_oral_input;2018_Jun_21_1704;915;61;33.1395536742;rusa;FLIT;korsa;0;
verb_norming_oral_input;2018_Jun_21_1704;915;62;13.2506183385;smyga;SNEAK;smyga;1;
verb_norming_oral_input;2018_Jun_21_1704;915;63;7.17827312468;smälla till;SLAP;klappa till;1;
verb_norming_oral_input;2018_Jun_21_1704;915;64;7.48040637288;slå;BASH;smälla;-99;unsure of correctness
verb_norming_oral_input;2018_Jun_21_1704;915;65;11.9917138685;gripa tag i;CLUTCH;greppa tag i;1;
verb_norming_oral_input;2018_Jun_21_1704;915;66;8.60384650032;studsa;BOUNCE;studsa;1;
verb_norming_oral_input;2018_Jun_21_1704;915;67;40.7366711498;slå på/av;SWITCH;ändra;-99;correct but not what we chose as target and not arm-related
verb_norming_oral_input;2018_Jun_21_1704;915;68;1.32496041053;vandra;WANDER;vandra;1;
verb_norming_oral_input;2018_Jun_21_1704;915;69;4.26000246545;skala;PEEL;skala;1;
verb_norming_oral_input;2018_Jun_21_1704;915;70;13.1655491794;gripa om;GRIP;greppa tag i;1;
verb_norming_oral_input;2018_Jun_21_1704;915;71;1.89517838178;gå;WALK;gå;1;
verb_norming_oral_input;2018_Jun_21_1704;915;72;4.27709152517;repa;SCRATCH;klia;1;
verb_norming_oral_input;2018_Jun_21_1704;915;73;18.3141784039;slå;PUNCH;slå;1;
verb_norming_oral_input;2018_Jun_21_1704;915;74;9.8112696446;torka;WIPE;torka;1;
verb_norming_oral_input;2018_Jun_21_1704;915;75;15.563789226;röra sig långsamt framåt;INCH;flytta;-99;unsure of correctness (without the phrase 'långsamt'?)
verb_norming_oral_input;2018_Jun_21_1704;915;76;55.7299583244;gnugga;RUB;gnida;1;
verb_norming_oral_input;2018_Jun_21_1704;915;77;26.3976959876;polera;POLISH;göra rent;-99;unsure of correctness
verb_norming_oral_input;2018_Jun_21_1704;915;78;15.4630115023;halka;SLIP;snubbla;-99;unsure of correctness
verb_norming_oral_input;2018_Jun_21_1704;915;79;8.41932124208;dra;PULL;dra;1;
verb_norming_oral_input;2018_Jun_21_1704;915;80;10.0461418836;ströva omkring;ROAM;vandra;-99;unsure of correctness
verb_norming_oral_input;2018_Jun_21_1704;915;81;47.5455729331;tälja;CARVE;gräva;0;
verb_norming_oral_input;2018_Jun_21_1704;915;82;2.61665736854;trampa;TREAD;träda;1;
verb_norming_oral_input;2018_Jun_21_1704;915;83;6.10501561453;knacka;KNOCK;knacka;1;
verb_norming_oral_input;2018_Jun_21_1704;915;84;46.0530601634;borsta;BRUSH;tvätta;0;
verb_norming_oral_input;2018_Jun_21_1704;915;85;62.7232241633;ragla;STAGGER;gå klumpigt;-99;unsure of correctness
verb_norming_oral_input;2018_Jun_21_1704;915;86;5.08195336503;sticka;STAB;hugga;1;
verb_norming_oral_input;2018_Jun_21_1704;915;87;1.54327382006;glida;GLIDE;glida;1;
verb_norming_oral_input;2018_Jun_21_1704;915;88;5.04851013996;slå in;WRAP;knyta;0;
verb_norming_oral_input;2018_Jun_21_1704;915;89;20.5446819725;fila;FILE;skicka iväg;0;
verb_norming_oral_input;2018_Jun_21_1704;915;90;36.0073801569;ströva;STRAY;vandra mållöst;1;
verb_norming_oral_input;2018_Jun_21_1704;915;91;14.121340147;kråma sig;PRANCE;tassa iväg;0;
verb_norming_oral_input;2018_Jun_21_1704;915;92;2.43213843197;vingla;ROLL;rulla;-99;correct but not at all foot-related
verb_norming_oral_input;2018_Jun_21_1704;915;93;1.69427643723;jogga;JOG;jogga;1;
verb_norming_oral_input;2018_Jun_21_1704;915;94;21.9366410428;kliva;STRIDE;gå beslutsamt;0;
verb_norming_oral_input;2018_Jun_21_1704;915;95;33.7265315831;fånga;SEIZE;ta tag;1;
verb_norming_oral_input;2018_Jun_21_1704;915;96;30.2046755876;släpa sig fram;TRUDGE;gå klumpigt;0;
verb_norming_oral_input;2018_Jun_21_1704;915;97;1.47618626174;hacka;HACK;hacka;1;
verb_norming_oral_input;2018_Jun_21_1704;915;98;62.8070491384;hasa sig fram;SCUFF;hoppa;0;
verb_norming_oral_input;2018_Jun_21_1704;915;99;1.34211545269;lyfta;LIFT;lyfta;1;
verb_norming_oral_input;2018_Jun_21_1704;915;100;18.196774683;klappa;PAT;klappa till försiktigt;1;
verb_norming_oral_input;2018_Jun_21_1704;915;101;4.36085407369;klämma;SQUEEZE;klämma;1;
