"expName","date","participant","trial","verb","target","distrOne","distrTwo","w1","w2","w3","corr_answer","answer","correct"
"verb_norming","2018_Jun_08_1550",901,57,"POKE","peta","trycka","knuffa","peta","trycka","knuffa",1,1,1
"verb_norming","2018_Jun_08_1550",901,58,"CLUTCH","gripa tag i","sätta ihop","dra ut","gripa tag i","sätta ihop","dra ut",1,1,1
"verb_norming","2018_Jun_08_1550",901,59,"STROLL","strosa","trava","marschera","marschera","strosa","trava",2,2,1
"verb_norming","2018_Jun_08_1550",901,60,"STUMBLE","snubbla","glida","svaja","svaja","snubbla","glida",2,2,1
"verb_norming","2018_Jun_08_1550",901,61,"GRAB","gripa tag i","fästa ihop","smälla till","smälla till","gripa tag i","fästa ihop",2,2,1
"verb_norming","2018_Jun_08_1550",901,62,"SQUEEZE","klämma","knuffa","knäppa","klämma","knuffa","knäppa",1,1,1
"verb_norming","2018_Jun_08_1550",901,63,"SCOOP","skyffla","dika","skrapa","skyffla","dika","skrapa",1,2,0
"verb_norming","2018_Jun_08_1550",901,64,"STEP","gå","klampa","traska","klampa","gå","traska",2,2,1
"verb_norming","2018_Jun_08_1550",901,65,"CLAW","klösa","nypa","rispa","nypa","klösa","rispa",2,2,1
"verb_norming","2018_Jun_08_1550",901,66,"LIMP","halta","hasa","halka","halka","halta","hasa",2,2,1
"verb_norming","2018_Jun_08_1550",901,67,"TRUDGE","släpa sig fram","kasta sig fram","ta sig fram","kasta sig fram","släpa sig fram","ta sig fram",2,2,1
"verb_norming","2018_Jun_08_1550",901,68,"PINCH","nypa","plocka","pensla","plocka","nypa","pensla",2,2,1
"verb_norming","2018_Jun_08_1550",901,69,"WRAP","slå in","slå ihop","slå till","slå till","slå ihop","slå in",3,3,1
"verb_norming","2018_Jun_08_1550",901,70,"ROAM","ströva omkring","ta sig fram","luffa runt","luffa runt","ta sig fram","ströva omkring",3,3,1
"verb_norming","2018_Jun_08_1550",901,71,"SKIM","skumma","vispa","sleva","sleva","skumma","vispa",2,2,1
"verb_norming","2018_Jun_08_1550",901,72,"RUN","springa","rusa","jogga","jogga","rusa","springa",3,3,1
"verb_norming","2018_Jun_08_1550",901,73,"POLISH","polera","sopa","tvätta","polera","sopa","tvätta",1,1,1
"verb_norming","2018_Jun_08_1550",901,74,"WANDER","vandra","marschera","spatsera","spatsera","vandra","marschera",2,2,1
"verb_norming","2018_Jun_08_1550",901,75,"SNEAK","smyga","hasa","glida","hasa","smyga","glida",2,2,1
"verb_norming","2018_Jun_08_1550",901,76,"SPRINT","spurta","springa","löpa","springa","spurta","löpa",2,2,1
"verb_norming","2018_Jun_08_1550",901,77,"GRIP","gripa om","hålla om","kasta om","kasta om","gripa om","hålla om",2,2,1
"verb_norming","2018_Jun_08_1550",901,78,"CLICK","klicka","klappa","klämma","klicka","klämma","klappa",1,1,1
"verb_norming","2018_Jun_08_1550",901,79,"HIKE","vandra","flanera","lunka","lunka","flanera","vandra",3,3,1
"verb_norming","2018_Jun_08_1550",901,80,"CHOP","hacka","tälja","riva","riva","tälja","hacka",3,3,1
"verb_norming","2018_Jun_08_1550",901,81,"DUNK","dunka","dumpa","dunsa","dunka","dumpa","dunsa",1,1,1
"verb_norming","2018_Jun_08_1550",901,82,"TIPTOE","gå på tå","snava","sparka","gå på tå","sparka","snava",1,1,1
"verb_norming","2018_Jun_08_1550",901,83,"GRATE","riva","hugga","rispa","riva","hugga","rispa",1,1,1
"verb_norming","2018_Jun_08_1550",901,84,"SHAKE","skaka","röra","vispa","vispa","skaka","röra",2,2,1
"verb_norming","2018_Jun_08_1550",901,85,"SLIDE","glida","ramla","hasa","ramla","glida","hasa",2,2,1
"verb_norming","2018_Jun_08_1550",901,86,"WHIP","piska","klappa","slå","klappa","slå","piska",3,3,1
"verb_norming","2018_Jun_08_1550",901,87,"WALK","gå","promenera","marschera","marschera","gå","promenera",2,2,1
"verb_norming","2018_Jun_08_1550",901,88,"SKIP","hoppa","kliva","strutta","strutta","hoppa","kliva",2,2,1
"verb_norming","2018_Jun_08_1550",901,89,"BOUNCE","studsa","dunka","kasta","dunka","kasta","studsa",3,3,1
"verb_norming","2018_Jun_08_1550",901,90,"FLIT","rusa","hasa","svassa","svassa","hasa","rusa",3,3,1
"verb_norming","2018_Jun_08_1550",901,91,"PUNCH","slå","knuffa","kasta","slå","kasta","knuffa",1,1,1
"verb_norming","2018_Jun_08_1550",901,92,"STRUT","svassa","lunka","strosa","strosa","svassa","lunka",2,2,1
"verb_norming","2018_Jun_08_1550",901,93,"FILE","fila","putsa","riva","fila","putsa","riva",1,1,1
"verb_norming","2018_Jun_08_1550",901,94,"SWAY","vingla","tassa","ramla","tassa","ramla","vingla",3,3,1
"verb_norming","2018_Jun_08_1550",901,95,"WADE","vada","pulsa","plöja","plöja","pulsa","vada",3,3,1
"verb_norming","2018_Jun_08_1550",901,96,"CLAP","klappa","knäppa","klämma","klämma","knäppa","klappa",3,3,1
"verb_norming","2018_Jun_08_1550",901,97,"PACE","gå fram och tillbaka","luffa runt","rusa fram","luffa runt","rusa fram","gå fram och tillbaka",3,3,1
"verb_norming","2018_Jun_08_1550",901,98,"BIND","binda","linda","vinda","vinda","binda","linda",2,2,1
"verb_norming","2018_Jun_08_1550",901,99,"SLIP","halka","snava","ramla","halka","snava","ramla",1,1,1
"verb_norming","2018_Jun_08_1550",901,100,"SCRAPE","skrapa","rispa","klösa","rispa","klösa","skrapa",3,3,1
"verb_norming","2018_Jun_08_1550",901,101,"HACK","hacka","skära","kåpa","kåpa","skära","hacka",3,3,1
"verb_norming","2018_Jun_08_1550",901,102,"CARVE","tälja","hacka","riva","tälja","hacka","riva",1,1,1
"verb_norming","2018_Jun_08_1550",901,103,"BASH","slå","knuffa","trycka","knuffa","trycka","slå",3,3,1
"verb_norming","2018_Jun_08_1550",901,104,"TOSS","slänga","fånga","gripa","slänga","gripa","fånga",1,1,1
"verb_norming","2018_Jun_08_1550",901,105,"JOG","jogga","spurta","rusa","spurta","jogga","rusa",2,2,1
"verb_norming","2018_Jun_08_1550",901,106,"LIFT","lyfta","pressa","öka","pressa","lyfta","öka",2,2,1
"verb_norming","2018_Jun_08_1550",901,107,"DELVE","gräva","plöja","rensa","plöja","gräva","rensa",2,2,1
"verb_norming","2018_Jun_08_1550",901,108,"STAGGER","ragla","lunka","halka","halka","ragla","lunka",2,2,1
"verb_norming","2018_Jun_08_1550",901,109,"DIG","gräva","dränera","dika","gräva","dränera","dika",1,1,1
"verb_norming","2018_Jun_08_1550",901,110,"LEAP","hoppa","stega","kliva","kliva","hoppa","stega",2,2,1
"verb_norming","2018_Jun_08_1550",901,111,"BRUSH","borsta","skrubba","putsa","borsta","skrubba","putsa",1,1,1
