"expName","date","participant","trial","verb","target","distrOne","distrTwo","w1","w2","w3","corr_answer","answer","correct"
"verb_norming","2018_Jun_19_1101",910,66,"JUMP","hoppa","kliva","lyfta","kliva","hoppa","lyfta",2,2,1
"verb_norming","2018_Jun_19_1101",910,67,"RUB","gnugga","riva","klappa","klappa","riva","gnugga",3,3,1
"verb_norming","2018_Jun_19_1101",910,68,"SCUFF","hasa sig fram","dra sig fram","kasta sig fram","dra sig fram","hasa sig fram","kasta sig fram",2,2,1
"verb_norming","2018_Jun_19_1101",910,69,"STRAY","ströva","vandra","promenera","vandra","ströva","promenera",2,2,1
"verb_norming","2018_Jun_19_1101",910,70,"CARVE","tälja","hacka","riva","hacka","riva","tälja",3,3,1
"verb_norming","2018_Jun_19_1101",910,71,"STROLL","strosa","trava","marschera","marschera","strosa","trava",2,2,1
"verb_norming","2018_Jun_19_1101",910,72,"CRAWL","kravla","huka","klättra","kravla","huka","klättra",1,1,1
"verb_norming","2018_Jun_19_1101",910,73,"STIR","röra","sleva","vispa","röra","vispa","sleva",1,2,0
"verb_norming","2018_Jun_19_1101",910,74,"PUSH","knuffa","kasta","klämma","knuffa","klämma","kasta",1,1,1
"verb_norming","2018_Jun_19_1101",910,75,"INCH","röra sig långsamt framåt","dra sig snabbt tillbaka","hasa sig bakåt","dra sig snabbt tillbaka","röra sig långsamt framåt","hasa sig bakåt",2,2,1
"verb_norming","2018_Jun_19_1101",910,76,"DELVE","gräva","plöja","rensa","rensa","gräva","plöja",2,3,0
"verb_norming","2018_Jun_19_1101",910,77,"DIG","gräva","dränera","dika","dränera","gräva","dika",2,2,1
"verb_norming","2018_Jun_19_1101",910,78,"STAGGER","ragla","lunka","halka","lunka","ragla","halka",2,2,1
"verb_norming","2018_Jun_19_1101",910,79,"ROAM","ströva omkring","ta sig fram","luffa runt","ta sig fram","ströva omkring","luffa runt",2,2,1
"verb_norming","2018_Jun_19_1101",910,80,"CUT","skära","sticka","spetsa","skära","spetsa","sticka",1,1,1
"verb_norming","2018_Jun_19_1101",910,81,"CLEAN","rengöra","rensa","plocka","rengöra","plocka","rensa",1,1,1
"verb_norming","2018_Jun_19_1101",910,82,"PRANCE","kråma sig","promenera","traska","promenera","traska","kråma sig",3,2,0
"verb_norming","2018_Jun_19_1101",910,83,"SCOOP","skyffla","dika","skrapa","skyffla","skrapa","dika",1,1,1
"verb_norming","2018_Jun_19_1101",910,84,"SKIP","hoppa","kliva","strutta","kliva","hoppa","strutta",2,2,1
"verb_norming","2018_Jun_19_1101",910,85,"SEIZE","fånga","klämma","fästa","fästa","fånga","klämma",2,2,1
"verb_norming","2018_Jun_19_1101",910,86,"SLIDE","glida","ramla","hasa","ramla","glida","hasa",2,2,1
"verb_norming","2018_Jun_19_1101",910,87,"TWINE","tvinna","binda","knyta","knyta","binda","tvinna",3,3,1
"verb_norming","2018_Jun_19_1101",910,88,"SCRUB","skrubba","sopa","skrapa","sopa","skrapa","skrubba",3,3,1
"verb_norming","2018_Jun_19_1101",910,89,"TRAIPSE","traska","stappla","vandra","stappla","traska","vandra",2,2,1
"verb_norming","2018_Jun_19_1101",910,90,"SCRAPE","skrapa","rispa","klösa","rispa","skrapa","klösa",2,1,0
"verb_norming","2018_Jun_19_1101",910,91,"SWAY","vingla","tassa","ramla","ramla","vingla","tassa",2,2,1
"verb_norming","2018_Jun_19_1101",910,92,"GRATE","riva","hugga","rispa","rispa","hugga","riva",3,3,1
"verb_norming","2018_Jun_19_1101",910,93,"WASH","tvätta","skura","sopa","tvätta","skura","sopa",1,1,1
"verb_norming","2018_Jun_19_1101",910,94,"NIP","nypa","peta","nudda","nypa","peta","nudda",1,1,1
"verb_norming","2018_Jun_19_1101",910,95,"WHIP","piska","klappa","slå","klappa","slå","piska",3,3,1
"verb_norming","2018_Jun_19_1101",910,96,"LIMP","halta","hasa","halka","hasa","halta","halka",2,2,1
"verb_norming","2018_Jun_19_1101",910,97,"STEP","gå","klampa","traska","gå","traska","klampa",1,1,1
"verb_norming","2018_Jun_19_1101",910,98,"MOUNT","gå uppför","ströva runt","kliva över","kliva över","gå uppför","ströva runt",2,1,0
"verb_norming","2018_Jun_19_1101",910,99,"CLIMB","klättra","kliva","krypa","krypa","kliva","klättra",3,3,1
"verb_norming","2018_Jun_19_1101",910,100,"DUNK","dunka","dumpa","dunsa","dunsa","dumpa","dunka",3,3,1
"verb_norming","2018_Jun_19_1101",910,101,"FILE","fila","putsa","riva","riva","fila","putsa",2,2,1
"verb_norming","2018_Jun_19_1101",910,102,"RAMBLE","ströva","strutta","spurta","spurta","strutta","ströva",3,3,1
"verb_norming","2018_Jun_19_1101",910,103,"PLUCK","plocka","rensa","picka","picka","rensa","plocka",3,3,1
"verb_norming","2018_Jun_19_1101",910,104,"CATCH","fånga","krama","omfamna","fånga","omfamna","krama",1,1,1
"verb_norming","2018_Jun_19_1101",910,105,"CLICK","klicka","klappa","klämma","klämma","klappa","klicka",3,3,1
"verb_norming","2018_Jun_19_1101",910,106,"WOBBLE","vingla","ramla","glida","glida","vingla","ramla",2,2,1
"verb_norming","2018_Jun_19_1101",910,107,"GRASP","gripa","klämma","omfamna","gripa","omfamna","klämma",1,1,1
"verb_norming","2018_Jun_19_1101",910,108,"CLUTCH","gripa tag i","sätta ihop","dra ut","sätta ihop","dra ut","gripa tag i",3,3,1
"verb_norming","2018_Jun_19_1101",910,109,"SQUEEZE","klämma","knuffa","knäppa","knäppa","klämma","knuffa",2,2,1
"verb_norming","2018_Jun_19_1101",910,110,"TRIP","snubbla","stampa","stappla","stappla","snubbla","stampa",2,2,1
"verb_norming","2018_Jun_19_1101",910,111,"HOP","skutta","kliva","studsa","skutta","studsa","kliva",1,1,1
