expName;date;participant;trial;resp_time;our_transl;verb;ppt_translation;score;comment
verb_norming_oral_input;2018_Jun_26_1723;916;62;1.19116523908;skutta;HOP;hoppa;1;
verb_norming_oral_input;2018_Jun_26_1723;916;63;10.2474471119;kråma sig;PRANCE;gå runt ** som att man vet något viktigt;-99;"unsure of correctness; unclear"
verb_norming_oral_input;2018_Jun_26_1723;916;64;1.27498017548;halka;SLIP;halka;1;
verb_norming_oral_input;2018_Jun_26_1723;916;65;1.61046236661;stampa;STOMP;stampa;1;
verb_norming_oral_input;2018_Jun_26_1723;916;66;11.7568643007;ragla;STAGGER;;0;
verb_norming_oral_input;2018_Jun_26_1723;916;67;6.23921228215;vandra;HIKE;vandra;1;
verb_norming_oral_input;2018_Jun_26_1723;916;68;1.89559008707;tvätta;WASH;tvätta;1;
verb_norming_oral_input;2018_Jun_26_1723;916;69;3.5558699733;snubbla;STUMBLE;snubbla;1;
verb_norming_oral_input;2018_Jun_26_1723;916;70;1.45944952838;rycka;TUG;dra;1;
verb_norming_oral_input;2018_Jun_26_1723;916;71;1.62718173402;smyga;SNEAK;smyga;1;
verb_norming_oral_input;2018_Jun_26_1723;916;72;2.96891096925;klättra;CLIMB;klättra;1;
verb_norming_oral_input;2018_Jun_26_1723;916;73;3.10304126068;gripa tag i;CLUTCH;greppa tag om;1;
verb_norming_oral_input;2018_Jun_26_1723;916;74;1.52660199285;lyfta;LIFT;lyfta;1;
verb_norming_oral_input;2018_Jun_26_1723;916;75;4.99825362501;glida;SLIDE;glida;1;
verb_norming_oral_input;2018_Jun_26_1723;916;76;1.66158492618;halta;LIMP;halta;1;
verb_norming_oral_input;2018_Jun_26_1723;916;77;7.53059178801;trava;TROT;;0;
verb_norming_oral_input;2018_Jun_26_1723;916;78;8.18459894814;smälla till;SLAP;örfila, slå till;1;
verb_norming_oral_input;2018_Jun_26_1723;916;79;5.04845202823;hasa sig fram;SCUFF;mota sig fram;0;
verb_norming_oral_input;2018_Jun_26_1723;916;80;3.03547669913;snubbla;TRIP;ramla, snubbla;1;
verb_norming_oral_input;2018_Jun_26_1723;916;81;1.96259715199;stampa;STAMP;stämpla;-99;
verb_norming_oral_input;2018_Jun_26_1723;916;82;11.8575037031;vingla;WOBBLE;dalta;0;
verb_norming_oral_input;2018_Jun_26_1723;916;83;1.52654944355;skaka;SHAKE;skaka;1;
verb_norming_oral_input;2018_Jun_26_1723;916;84;6.49077759915;gå på tå;TIPTOE;gå på tå;1;
verb_norming_oral_input;2018_Jun_26_1723;916;85;1.27486085303;klappa;CLAP;klappa;1;
verb_norming_oral_input;2018_Jun_26_1723;916;86;6.70881291148;ströva;RAMBLE;fortsätta fram;0;
verb_norming_oral_input;2018_Jun_26_1723;916;87;3.80728277881;tvinna;TWINE;fläta samman;1;
verb_norming_oral_input;2018_Jun_26_1723;916;88;2.09679895786;springa;RUN;springa;1;
verb_norming_oral_input;2018_Jun_26_1723;916;89;6.77592230923;klösa;CLAW;gräva sig ur;0;
verb_norming_oral_input;2018_Jun_26_1723;916;90;6.67529396983;gå uppför;MOUNT;betäcka;-99;correct but what we chose as target and not really leg-related
verb_norming_oral_input;2018_Jun_26_1723;916;91;2.26453116351;riva;GRATE;riva;1;
verb_norming_oral_input;2018_Jun_26_1723;916;92;1.82860554328;trampa;TREAD;gå försiktigt;0;
verb_norming_oral_input;2018_Jun_26_1723;916;93;3.77387525746;åka skridskor;SKATE;åka skridskor;1;
verb_norming_oral_input;2018_Jun_26_1723;916;94;1.20792530256;marschera;MARCH;marschera;1;
verb_norming_oral_input;2018_Jun_26_1723;916;95;1.45933968851;repa;SCRATCH;klia;1;
verb_norming_oral_input;2018_Jun_26_1723;916;96;1.04013975741;glida;GLIDE;glida;1;
verb_norming_oral_input;2018_Jun_26_1723;916;97;2.01296308076;klämma;SQUEEZE;klämma;1;
verb_norming_oral_input;2018_Jun_26_1723;916;98;1.89553398181;gräva;DELVE;;0;
verb_norming_oral_input;2018_Jun_26_1723;916;99;2.09680527958;kliva;STRIDE;kämpa emot;0;
verb_norming_oral_input;2018_Jun_26_1723;916;100;1.32532832442;rengöra;CLEAN;tvätta;1;
verb_norming_oral_input;2018_Jun_26_1723;916;101;1.54312736249;fläta;BRAID;fläta;1;
verb_norming_oral_input;2018_Jun_26_1723;916;102;1.62721571327;gnugga;RUB;gnugga;1;
verb_norming_oral_input;2018_Jun_26_1723;916;103;1.19114666903;spurta;SPRINT;springa;-99;unsure of correctness
verb_norming_oral_input;2018_Jun_26_1723;916;104;1.0065963191;vada;WADE;vada;1;
verb_norming_oral_input;2018_Jun_26_1723;916;105;2.23092490311;dunka;DUNK;kasta i;0;
verb_norming_oral_input;2018_Jun_26_1723;916;106;1.15764985339;hoppa;JUMP;hoppa;1;
verb_norming_oral_input;2018_Jun_26_1723;916;107;2.61670427431;knuffa;PUSH;trycka;1;
verb_norming_oral_input;2018_Jun_26_1723;916;108;1.74457369288;gå;WALK;gå;1;
verb_norming_oral_input;2018_Jun_26_1723;916;109;1.47614597956;skära;CUT;skära;1;
verb_norming_oral_input;2018_Jun_26_1723;916;110;6.84304514063;piska;WHIP;slå till, vispa;1;
verb_norming_oral_input;2018_Jun_26_1723;916;111;1.30853546702;torka;WIPE;torka;1;
