"expName","date","participant","block","word_duration","SOA","trial","type","trialRT","word1","word2","word3","word4","w1","w2","w3","w4","error","score","comment","coder"
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,0,"arm",14.1215621958,"bash","squeeze","carve","brush","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,1,"leg",7.81606423767,"leap","trek","slide","wade","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,2,"leg",23.1943100211,"wobble","limp","skip","jump","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,3,"arm",25.7775344373,"clap","grate","snatch","lift","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,4,"arm",10.5156410017,"scoop","peel","rub","poke","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,5,"leg",11.3205482786,"glide","dance","strut","kick","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,6,"arm",15.2280871095,"grab","polish","catch","scrape","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,7,"leg",24.1512807707,"roll","crawl","skate","plod","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,8,"arm",31.7642703842,"hack","grasp","shake","bind","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,9,"leg",3.62324968708,"run","rush","kneel","stomp","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,10,"arm",12.5964485637,"nip","wrap","toss","claw","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,11,"arm",12.9974729116,"file","grip","stab","knock","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,12,"arm",13.2326047343,"scrub","dig","twine","chop","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,13,"leg",25.357784902,"pace","stumble","bounce","tread","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,14,"arm",18.8837894946,"switch","click","fold","clutch","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,15,"leg",16.0332701693,"ramble","slither","climb","creep","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,16,"leg",5.35007838873,"stride","slip","wander","hike","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,17,"arm",4.96451922104,"stir","slap","braid","throw","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_21_1348",914,0,0.3,0.7,18,"leg",10.8006595084,"stamp","jog","trot","scuff","","","","","","","",""
