expName;date;participant;block;word_duration;SOA;trial;type;trialRT;word1;word2;word3;word4;w1;w2;w3;w4;error;score;comment;coder
sheb_replic_pilot_control;2018_Jun_20_0957;912;0;0.4;0.8;0;arm;11.0859333915;lift;whip;shake;toss;0;1;1;1;R;;;RS
sheb_replic_pilot_control;2018_Jun_20_0957;912;0;0.4;0.8;1;leg;11.0528480164;run;roam;wobble;mount;1;0;1;0;O,R;;;
sheb_replic_pilot_control;2018_Jun_20_0957;912;0;0.4;0.8;2;arm;14.8594749692;pinch;claw;pat;clutch;1;1;0;0;O;;;
sheb_replic_pilot_control;2018_Jun_20_0957;912;0;0.4;0.8;3;leg;8.35250897197;rush;trot;trek;walk;1;0;1;1;O;;;
sheb_replic_pilot_control;2018_Jun_20_0957;912;0;0.4;0.8;4;arm;13.6182579811;file;slap;tug;grasp;1;1;1;0;O;;;
sheb_replic_pilot_control;2018_Jun_20_0957;912;0;0.4;0.8;5;leg;5.28285966818;leap;glide;step;kick;1;0;1;1;R;;;
sheb_replic_pilot_control;2018_Jun_20_0957;912;0;0.4;0.8;6;arm;7.19516171284;wipe;fold;cut;dunk;1;1;1;1;;;;
sheb_replic_pilot_control;2018_Jun_20_0957;912;0;0.4;0.8;7;arm;7.71416949533;click;chop;switch;scrub;1;1;1;0;R;;;
sheb_replic_pilot_control;2018_Jun_20_0957;912;0;0.4;0.8;8;leg;18.4985422395;traipse;tiptoe;jump;wander;1;0;0;0;O;;TRAPETSIEE;
sheb_replic_pilot_control;2018_Jun_20_0957;912;0;0.4;0.8;9;arm;7.47996848598;knock;punch;bind;twine;1;1;0;1;O;;;
sheb_replic_pilot_control;2018_Jun_20_0957;912;0;0.4;0.8;10;arm;12.6117564365;pull;brush;grab;skim;1;1;1;0;O;;;
sheb_replic_pilot_control;2018_Jun_20_0957;912;0;0.4;0.8;11;arm;7.19573225252;wash;scratch;clean;snatch;1;1;1;0;R,S;;;
sheb_replic_pilot_control;2018_Jun_20_0957;912;0;0.4;0.8;12;leg;17.8232421431;ramble;tread;stray;roll;1;0;0;0;O,R;;;
sheb_replic_pilot_control;2018_Jun_20_0957;912;0;0.4;0.8;13;leg;4.6950315239;march;wade;jog;skip;1;1;1;1;;;;
