"expName","date","participant","trial","verb","rated_category","rating"
"verb_norming","2018_Jun_19_1257",911,0,"NIP","Leg",1
"verb_norming","2018_Jun_19_1257",911,0,"NIP","Arm",7
"verb_norming","2018_Jun_19_1257",911,1,"STRIDE","Leg",7
"verb_norming","2018_Jun_19_1257",911,1,"STRIDE","Arm",1
"verb_norming","2018_Jun_19_1257",911,2,"KICK","Leg",7
"verb_norming","2018_Jun_19_1257",911,2,"KICK","Arm",1
"verb_norming","2018_Jun_19_1257",911,3,"PLOD","Leg",5
"verb_norming","2018_Jun_19_1257",911,3,"PLOD","Arm",7
"verb_norming","2018_Jun_19_1257",911,4,"MOUNT","Leg",1
"verb_norming","2018_Jun_19_1257",911,4,"MOUNT","Arm",7
"verb_norming","2018_Jun_19_1257",911,5,"FLEE","Leg",5
"verb_norming","2018_Jun_19_1257",911,5,"FLEE","Arm",3
"verb_norming","2018_Jun_19_1257",911,6,"GRIP","Leg",2
"verb_norming","2018_Jun_19_1257",911,6,"GRIP","Arm",7
"verb_norming","2018_Jun_19_1257",911,7,"STIR","Leg",1
"verb_norming","2018_Jun_19_1257",911,7,"STIR","Arm",7
"verb_norming","2018_Jun_19_1257",911,8,"SEIZE","Leg",1
"verb_norming","2018_Jun_19_1257",911,8,"SEIZE","Arm",6
"verb_norming","2018_Jun_19_1257",911,9,"CATCH","Leg",1
"verb_norming","2018_Jun_19_1257",911,9,"CATCH","Arm",7
"verb_norming","2018_Jun_19_1257",911,10,"RAMBLE","Leg",4
"verb_norming","2018_Jun_19_1257",911,10,"RAMBLE","Arm",4
"verb_norming","2018_Jun_19_1257",911,11,"WANDER","Leg",7
"verb_norming","2018_Jun_19_1257",911,11,"WANDER","Arm",1
"verb_norming","2018_Jun_19_1257",911,12,"BOUNCE","Leg",7
"verb_norming","2018_Jun_19_1257",911,12,"BOUNCE","Arm",1
"verb_norming","2018_Jun_19_1257",911,13,"TIPTOE","Leg",7
"verb_norming","2018_Jun_19_1257",911,13,"TIPTOE","Arm",1
"verb_norming","2018_Jun_19_1257",911,14,"HIKE","Leg",7
"verb_norming","2018_Jun_19_1257",911,14,"HIKE","Arm",1
"verb_norming","2018_Jun_19_1257",911,15,"GRAB","Leg",1
"verb_norming","2018_Jun_19_1257",911,15,"GRAB","Arm",7
"verb_norming","2018_Jun_19_1257",911,16,"PINCH","Leg",2
"verb_norming","2018_Jun_19_1257",911,16,"PINCH","Arm",7
"verb_norming","2018_Jun_19_1257",911,17,"DELVE","Leg",1
"verb_norming","2018_Jun_19_1257",911,17,"DELVE","Arm",5
"verb_norming","2018_Jun_19_1257",911,18,"DUNK","Leg",1
"verb_norming","2018_Jun_19_1257",911,18,"DUNK","Arm",7
"verb_norming","2018_Jun_19_1257",911,19,"SHAKE","Leg",1
"verb_norming","2018_Jun_19_1257",911,19,"SHAKE","Arm",7
"verb_norming","2018_Jun_19_1257",911,20,"LEAP","Leg",7
"verb_norming","2018_Jun_19_1257",911,20,"LEAP","Arm",1
"verb_norming","2018_Jun_19_1257",911,21,"FOLD","Leg",3
"verb_norming","2018_Jun_19_1257",911,21,"FOLD","Arm",7
