"Sim","N","effect_size","DateTime","term","estimate","std.error","statistic","p.value","group"
1,15,"orig",2018-10-14 16:39:46,"(Intercept)",2.52605267941733,0.171928451234528,14.6924645762762,7.20449981691723e-49,"fixed"
1,15,"orig",2018-10-14 16:39:46,"Movementlegs",-0.163604439297483,0.116422724762268,-1.40526207088486,0.159943362604494,"fixed"
1,15,"orig",2018-10-14 16:39:46,"WordTypeleg-word",-0.0847818590685657,0.132670543670264,-0.639040564115577,0.522796543635117,"fixed"
1,15,"orig",2018-10-14 16:39:46,"Movementlegs:WordTypeleg-word",0.37364389383609,0.188481893190331,1.98238614601977,0.0474360389606926,"fixed"
1,15,"orig",2018-10-14 16:39:46,"sd_(Intercept).Subject",0.592462527020311,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:39:46,"sd_Movementlegs.Subject",0.0461970769080562,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:39:46,"sd_WordTypeleg-word.Subject",0.270125610622255,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:39:46,"sd_Movementlegs:WordTypeleg-word.Subject",0.393015854491842,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:39:46,"cor_(Intercept).Movementlegs.Subject",-0.163294960657178,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:39:46,"cor_(Intercept).WordTypeleg-word.Subject",-0.325345997470394,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:39:46,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",-0.171437969721716,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:39:46,"cor_Movementlegs.WordTypeleg-word.Subject",-0.87977523448361,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:39:46,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",0.99996589016784,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:39:46,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.875818769927107,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:41:25,"(Intercept)",2.53741635410259,0.126728436216226,20.0224703299677,3.50885117123109e-89,"fixed"
1,15,"orig",2018-10-14 16:41:25,"Movementlegs",-0.419708698298677,0.173083187136245,-2.42489582750921,0.0153127800103515,"fixed"
1,15,"orig",2018-10-14 16:41:25,"WordTypeleg-word",-0.0835405951066187,0.112412319957116,-0.743162272057797,0.457383441935192,"fixed"
1,15,"orig",2018-10-14 16:41:25,"Movementlegs:WordTypeleg-word",0.570053294888735,0.178985902699737,3.18490610875117,0.00144800980304339,"fixed"
1,15,"orig",2018-10-14 16:41:25,"sd_(Intercept).Subject",0.393643276461284,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:41:25,"sd_Movementlegs.Subject",0.478975422418521,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:41:25,"sd_WordTypeleg-word.Subject",0.0891867523992904,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:41:25,"sd_Movementlegs:WordTypeleg-word.Subject",0.287715140556617,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:41:25,"cor_(Intercept).Movementlegs.Subject",-0.163696536463846,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:41:25,"cor_(Intercept).WordTypeleg-word.Subject",0.890410400257621,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:41:25,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.369271946388813,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:41:25,"cor_Movementlegs.WordTypeleg-word.Subject",0.30326171490703,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:41:25,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.97723406392797,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:41:25,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.0941850045325699,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:42:04,"(Intercept)",2.71911993432869,0.163203372807712,16.6609297807368,2.52075079613249e-62,"fixed"
1,15,"orig",2018-10-14 16:42:04,"Movementlegs",-0.46961727025014,0.127242968695429,-3.69071293341343,0.000223626399385862,"fixed"
1,15,"orig",2018-10-14 16:42:04,"WordTypeleg-word",0.0475781199474625,0.132878586301784,0.35805709009732,0.720300590134602,"fixed"
1,15,"orig",2018-10-14 16:42:04,"Movementlegs:WordTypeleg-word",0.432116357209559,0.166663535667274,2.59274685059023,0.00952128253549484,"fixed"
1,15,"orig",2018-10-14 16:42:04,"sd_(Intercept).Subject",0.566351520531589,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:42:04,"sd_Movementlegs.Subject",0.224801595448065,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:42:04,"sd_WordTypeleg-word.Subject",0.345320503593399,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:42:04,"sd_Movementlegs:WordTypeleg-word.Subject",0.298527275076223,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:42:04,"cor_(Intercept).Movementlegs.Subject",-0.800465834530621,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:42:04,"cor_(Intercept).WordTypeleg-word.Subject",-0.83946188707073,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:42:04,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.592376066805379,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:42:04,"cor_Movementlegs.WordTypeleg-word.Subject",0.997673903418853,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:42:04,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.957072944098498,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 16:42:04,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.935088597785807,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 17:21:37,"(Intercept)",2.77686739719772,0.203036574163452,13.6766856347874,1.39926695220675e-42,"fixed"
1,15,"orig",2018-10-14 17:21:37,"Movementlegs",-0.0684354028972735,0.145405745504308,-0.470651298268307,0.637889768338973,"fixed"
1,15,"orig",2018-10-14 17:21:37,"WordTypeleg-word",0.192246571217151,0.102883447970337,1.86858600688206,0.0616804340713213,"fixed"
1,15,"orig",2018-10-14 17:21:37,"Movementlegs:WordTypeleg-word",-0.0107399227829764,0.137798383753194,-0.0779393958800869,0.937876261326782,"fixed"
1,15,"orig",2018-10-14 17:21:37,"sd_(Intercept).Subject",0.735640026553493,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 17:21:37,"sd_Movementlegs.Subject",0.404466079479933,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 17:21:37,"sd_WordTypeleg-word.Subject",0.149294880874536,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 17:21:37,"sd_Movementlegs:WordTypeleg-word.Subject",0.0901271485401081,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 17:21:37,"cor_(Intercept).Movementlegs.Subject",-0.629305043981119,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 17:21:37,"cor_(Intercept).WordTypeleg-word.Subject",-0.899795176526885,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 17:21:37,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.912834014250895,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 17:21:37,"cor_Movementlegs.WordTypeleg-word.Subject",0.890834539468346,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 17:21:37,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.512368786062308,NA,NA,NA,"Subject"
1,15,"orig",2018-10-14 17:21:37,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.838537049923394,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:39:59,"(Intercept)",2.65448637196906,0.187053787251212,14.1910324884473,1.04114453128198e-45,"fixed"
1,15,"orig.0",2018-10-14 16:39:59,"Movementlegs",-0.120166896155076,0.122589219043082,-0.980240326947877,0.326967502682166,"fixed"
1,15,"orig.0",2018-10-14 16:39:59,"WordTypeleg-word",-0.0516517230792568,0.113351967796146,-0.455675574791502,0.648623288585382,"fixed"
1,15,"orig.0",2018-10-14 16:39:59,"Movementlegs:WordTypeleg-word",0.2368015179921,0.16014698059466,1.47865115603682,0.139233572903874,"fixed"
1,15,"orig.0",2018-10-14 16:39:59,"sd_(Intercept).Subject",0.664991179258239,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:39:59,"sd_Movementlegs.Subject",0.237111441502004,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:39:59,"sd_WordTypeleg-word.Subject",0.169766144723563,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:39:59,"sd_Movementlegs:WordTypeleg-word.Subject",0.258338172607633,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:39:59,"cor_(Intercept).Movementlegs.Subject",-0.968432456717159,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:39:59,"cor_(Intercept).WordTypeleg-word.Subject",-0.884022851156922,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:39:59,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",-0.3775543804207,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:39:59,"cor_Movementlegs.WordTypeleg-word.Subject",0.972638962867464,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:39:59,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",0.134809380020152,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:39:59,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.0990802689346263,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:41:41,"(Intercept)",2.42550093697403,0.212257476738233,11.4271637176074,3.05939151539858e-30,"fixed"
1,15,"orig.0",2018-10-14 16:41:41,"Movementlegs",-0.0447930066688545,0.175995256923933,-0.254512578644177,0.799099587621442,"fixed"
1,15,"orig.0",2018-10-14 16:41:41,"WordTypeleg-word",-0.132775558450633,0.135181278071501,-0.982203751472184,0.325999479795567,"fixed"
1,15,"orig.0",2018-10-14 16:41:41,"Movementlegs:WordTypeleg-word",0.0810223666932601,0.192213454287093,0.421522868905128,0.67337331549621,"fixed"
1,15,"orig.0",2018-10-14 16:41:41,"sd_(Intercept).Subject",0.752247727308735,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:41:41,"sd_Movementlegs.Subject",0.506725391205802,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:41:41,"sd_WordTypeleg-word.Subject",0.227021546625122,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:41:41,"sd_Movementlegs:WordTypeleg-word.Subject",0.345252508988818,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:41:41,"cor_(Intercept).Movementlegs.Subject",-0.88582195356874,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:41:41,"cor_(Intercept).WordTypeleg-word.Subject",-0.937496105427122,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:41:41,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.892194760941035,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:41:41,"cor_Movementlegs.WordTypeleg-word.Subject",0.991933466052233,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:41:41,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.580748281628356,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:41:41,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.679256523674379,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:42:50,"(Intercept)",2.51230570437845,0.0735214534821085,34.1710560032633,6.5092530300781e-256,"fixed"
1,15,"orig.0",2018-10-14 16:42:50,"Movementlegs",0.000668662859187507,0.128743636869654,0.00519375462310804,0.995856002004416,"fixed"
1,15,"orig.0",2018-10-14 16:42:50,"WordTypeleg-word",0.136112280767087,0.139970701733567,0.97243408142781,0.330834643709766,"fixed"
1,15,"orig.0",2018-10-14 16:42:50,"Movementlegs:WordTypeleg-word",-0.017196103269468,0.169023210778027,-0.101738117447379,0.918964545758032,"fixed"
1,15,"orig.0",2018-10-14 16:42:50,"sd_(Intercept).Subject",0,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:42:50,"sd_Movementlegs.Subject",0.285645586215792,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:42:50,"sd_WordTypeleg-word.Subject",0.36875386977206,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:42:50,"sd_Movementlegs:WordTypeleg-word.Subject",0.324496987464259,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:42:50,"cor_(Intercept).Movementlegs.Subject",NA,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:42:50,"cor_(Intercept).WordTypeleg-word.Subject",NA,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:42:50,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",NA,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:42:50,"cor_Movementlegs.WordTypeleg-word.Subject",0.586245215434126,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:42:50,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.37913411140043,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 16:42:50,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.759367448777499,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 17:24:14,"(Intercept)",2.9524008530671,0.141187161079606,20.9112558853877,4.22952549560517e-97,"fixed"
1,15,"orig.0",2018-10-14 17:24:14,"Movementlegs",-0.281689570954952,0.129413268778324,-2.17666684115265,0.0295054340566047,"fixed"
1,15,"orig.0",2018-10-14 17:24:14,"WordTypeleg-word",0.171226040898935,0.0860886735508033,1.98894969380484,0.0467067559003933,"fixed"
1,15,"orig.0",2018-10-14 17:24:14,"Movementlegs:WordTypeleg-word",0.0706882833775673,0.12964982794188,0.545224660145756,0.5855990130352,"fixed"
1,15,"orig.0",2018-10-14 17:24:14,"sd_(Intercept).Subject",0.490048504821989,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 17:24:14,"sd_Movementlegs.Subject",0.346530338360783,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 17:24:14,"sd_WordTypeleg-word.Subject",0.0664026317698208,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 17:24:14,"sd_Movementlegs:WordTypeleg-word.Subject",0.134037217362625,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 17:24:14,"cor_(Intercept).Movementlegs.Subject",-0.82259161040024,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 17:24:14,"cor_(Intercept).WordTypeleg-word.Subject",-0.741247832808603,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 17:24:14,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",-0.961569656115888,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 17:24:14,"cor_Movementlegs.WordTypeleg-word.Subject",0.991428334395686,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 17:24:14,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",0.634854738933841,NA,NA,NA,"Subject"
1,15,"orig.0",2018-10-14 17:24:14,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",0.528467381767378,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:39:56,"(Intercept)",2.71594075217743,0.182746018960143,14.8618326551331,5.83080268033261e-50,"fixed"
1,15,"orig.25",2018-10-14 16:39:56,"Movementlegs",-0.0648060460684343,0.147224434520182,-0.44018539639594,0.659802835794504,"fixed"
1,15,"orig.25",2018-10-14 16:39:56,"WordTypeleg-word",0.1275037224853,0.108952053777356,1.17027369438904,0.241890844441212,"fixed"
1,15,"orig.25",2018-10-14 16:39:56,"Movementlegs:WordTypeleg-word",-0.0356983221132268,0.142091942929267,-0.251233964271974,0.801633226770417,"fixed"
1,15,"orig.25",2018-10-14 16:39:56,"sd_(Intercept).Subject",0.648842538727606,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:39:56,"sd_Movementlegs.Subject",0.410788191893724,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:39:56,"sd_WordTypeleg-word.Subject",0.186224891264038,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:39:56,"sd_Movementlegs:WordTypeleg-word.Subject",0.120101784699932,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:39:56,"cor_(Intercept).Movementlegs.Subject",-0.777084443298613,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:39:56,"cor_(Intercept).WordTypeleg-word.Subject",-0.994802314391075,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:39:56,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.968687978028011,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:39:56,"cor_Movementlegs.WordTypeleg-word.Subject",0.708957042917657,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:39:56,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.596485017064472,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:39:56,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.98893431534317,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:41:36,"(Intercept)",2.41575522560328,0.201148364290435,12.0098178979731,3.15539102814379e-33,"fixed"
1,15,"orig.25",2018-10-14 16:41:36,"Movementlegs",-0.018880613284507,0.156581418448347,-0.120580165077092,0.90402358016909,"fixed"
1,15,"orig.25",2018-10-14 16:41:36,"WordTypeleg-word",0.185678718261381,0.145419039199669,1.27685287485934,0.201654194138657,"fixed"
1,15,"orig.25",2018-10-14 16:41:36,"Movementlegs:WordTypeleg-word",-0.00910320260890249,0.180554148866218,-0.0504181303285782,0.959789188846556,"fixed"
1,15,"orig.25",2018-10-14 16:41:36,"sd_(Intercept).Subject",0.705231142355886,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:41:36,"sd_Movementlegs.Subject",0.397700533127547,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:41:36,"sd_WordTypeleg-word.Subject",0.357952541185027,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:41:36,"sd_Movementlegs:WordTypeleg-word.Subject",0.342562212628099,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:41:36,"cor_(Intercept).Movementlegs.Subject",-0.835981967510814,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:41:36,"cor_(Intercept).WordTypeleg-word.Subject",-0.913960554873306,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:41:36,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.552823070588042,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:41:36,"cor_Movementlegs.WordTypeleg-word.Subject",0.546442854211927,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:41:36,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.208316951912404,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:41:36,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.748398593843137,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:42:40,"(Intercept)",2.52342868697868,0.175138787118045,14.4081658238153,4.59758565920685e-47,"fixed"
1,15,"orig.25",2018-10-14 16:42:40,"Movementlegs",0.115870003610034,0.194288007964183,0.596382683749555,0.550919605811758,"fixed"
1,15,"orig.25",2018-10-14 16:42:40,"WordTypeleg-word",-0.0489036155532783,0.123438440333835,-0.396178171248926,0.691973593473148,"fixed"
1,15,"orig.25",2018-10-14 16:42:40,"Movementlegs:WordTypeleg-word",0.276648960135304,0.157051236288518,1.76152042271781,0.0781503594735253,"fixed"
1,15,"orig.25",2018-10-14 16:42:40,"sd_(Intercept).Subject",0.603828032611842,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:42:40,"sd_Movementlegs.Subject",0.6277303294974,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:42:40,"sd_WordTypeleg-word.Subject",0.174661820628465,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:42:40,"sd_Movementlegs:WordTypeleg-word.Subject",0.186275025595108,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:42:40,"cor_(Intercept).Movementlegs.Subject",-0.850787426154314,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:42:40,"cor_(Intercept).WordTypeleg-word.Subject",0.275227970967862,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:42:40,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.301303429837591,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:42:40,"cor_Movementlegs.WordTypeleg-word.Subject",-0.462900413288997,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:42:40,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.0476926382733406,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 16:42:40,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.833027843568181,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 17:23:36,"(Intercept)",2.17429635017756,0.176228584378137,12.3379323385594,5.65905300331619e-35,"fixed"
1,15,"orig.25",2018-10-14 17:23:36,"Movementlegs",0.00460103084840316,0.199521172509176,0.0230603639229895,0.981602122278882,"fixed"
1,15,"orig.25",2018-10-14 17:23:36,"WordTypeleg-word",0.214332528583499,0.131427170598932,1.63080836030141,0.102930762829236,"fixed"
1,15,"orig.25",2018-10-14 17:23:36,"Movementlegs:WordTypeleg-word",-0.151480555152483,0.18395975142266,-0.823444008708438,0.410255545350163,"fixed"
1,15,"orig.25",2018-10-14 17:23:36,"sd_(Intercept).Subject",0.578823615297201,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 17:23:36,"sd_Movementlegs.Subject",0.581612560179015,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 17:23:36,"sd_WordTypeleg-word.Subject",0.178084729490247,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 17:23:36,"sd_Movementlegs:WordTypeleg-word.Subject",0.194728656764622,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 17:23:36,"cor_(Intercept).Movementlegs.Subject",-0.709471690754366,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 17:23:36,"cor_(Intercept).WordTypeleg-word.Subject",-0.956718456047266,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 17:23:36,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.992710686157394,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 17:23:36,"cor_Movementlegs.WordTypeleg-word.Subject",0.473676434870663,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 17:23:36,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.789235899743522,NA,NA,NA,"Subject"
1,15,"orig.25",2018-10-14 17:23:36,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.914670982869706,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:39:53,"(Intercept)",2.47201567270188,0.18883221253183,13.0910697891929,3.70354514536329e-39,"fixed"
1,15,"orig.5",2018-10-14 16:39:53,"Movementlegs",-0.221048018825696,0.148483732303509,-1.48870192981048,0.136565876618235,"fixed"
1,15,"orig.5",2018-10-14 16:39:53,"WordTypeleg-word",0.133891986083683,0.112711463074908,1.18791809130096,0.234865681390863,"fixed"
1,15,"orig.5",2018-10-14 16:39:53,"Movementlegs:WordTypeleg-word",0.226609974609653,0.164034488930406,1.38147761539219,0.167132155813111,"fixed"
1,15,"orig.5",2018-10-14 16:39:53,"sd_(Intercept).Subject",0.657300438542698,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:39:53,"sd_Movementlegs.Subject",0.326282976543574,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:39:53,"sd_WordTypeleg-word.Subject",0.0537240147599932,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:39:53,"sd_Movementlegs:WordTypeleg-word.Subject",0.104295653950149,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:39:53,"cor_(Intercept).Movementlegs.Subject",-0.631254394851771,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:39:53,"cor_(Intercept).WordTypeleg-word.Subject",-0.553244353132688,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:39:53,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.646805572636718,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:39:53,"cor_Movementlegs.WordTypeleg-word.Subject",0.995307357498197,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:39:53,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.999795605506875,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:39:53,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.993147597015959,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:41:33,"(Intercept)",2.3769903567009,0.168811399852744,14.0807454874159,4.9880805233403e-45,"fixed"
1,15,"orig.5",2018-10-14 16:41:33,"Movementlegs",0.154550047344544,0.156191889276244,0.989488302245991,0.322424290358712,"fixed"
1,15,"orig.5",2018-10-14 16:41:33,"WordTypeleg-word",0.188978774508406,0.123861020137371,1.52573242412192,0.12707651602376,"fixed"
1,15,"orig.5",2018-10-14 16:41:33,"Movementlegs:WordTypeleg-word",-0.271928497479791,0.163578427918093,-1.66237382850965,0.0964378430731002,"fixed"
1,15,"orig.5",2018-10-14 16:41:33,"sd_(Intercept).Subject",0.56737890888737,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:41:33,"sd_Movementlegs.Subject",0.419286870373011,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:41:33,"sd_WordTypeleg-word.Subject",0.209271533793794,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:41:33,"sd_Movementlegs:WordTypeleg-word.Subject",0.180050706945958,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:41:33,"cor_(Intercept).Movementlegs.Subject",-0.794306091070329,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:41:33,"cor_(Intercept).WordTypeleg-word.Subject",-0.95207127321642,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:41:33,"cor_(Intercept).Movementlegs:WordTypeleg-word.Subject",0.920703878117579,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:41:33,"cor_Movementlegs.WordTypeleg-word.Subject",0.942061277268038,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:41:33,"cor_Movementlegs.Movementlegs:WordTypeleg-word.Subject",-0.494229647380709,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:41:33,"cor_WordTypeleg-word.Movementlegs:WordTypeleg-word.Subject",-0.757203853228802,NA,NA,NA,"Subject"
1,15,"orig.5",2018-10-14 16:42:29,"(Intercept)",2.45251418935765,0.15049582155044,16.2962277895249,1.04974226486105e-59,"fixed"
