item,type,word1,word2,word3,word4,word_duration,follow_blank,SOA,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,experimental_blocks.thisRepN,experimental_blocks.thisTrialN,experimental_blocks.thisN,experimental_blocks.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_13.keys,key_resp_13.rt,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
,arm,file,carve,pull,stab,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,2,2,2,,,,,space,24.6200931972,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,kneel,stomp,wobble,flit,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,3,3,3,,,,,space,18.3473715278,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,punch,bind,brush,wipe,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,4,4,4,,,,,space,20.6279688152,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,switch,slap,nip,scoop,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,5,5,5,,,,,space,5.97055839328,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,click,chop,knock,cut,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,6,6,6,,,,,space,12.1933005291,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,limp,rush,trot,hop,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,7,7,7,,,,,space,7.52997697331,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,grate,grasp,dunk,clap,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,8,8,8,,,,,space,6.40669093662,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,dig,clean,hack,throw,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,9,9,9,,,,,space,4.67937783685,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,stagger,sneak,glide,tiptoe,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,10,10,10,,,,,space,10.1965526342,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,creep,leap,run,pace,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,11,11,11,,,,,space,19.2699974239,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,poke,seize,rub,pat,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,12,12,12,,,,,space,8.05024306829,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,claw,snatch,wash,fold,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,13,13,13,,,,,space,12.7630044694,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,delve,braid,stir,wrap,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,14,14,14,,,,,space,7.24586760206,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,skip,slip,stroll,stumble,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,15,15,15,,,,,space,14.8918693816,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,whip,squeeze,polish,catch,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,16,16,16,,,,,space,7.27830173024,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,slide,mount,jump,walk,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,17,17,17,,,,,space,9.69352850442,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,hike,stamp,prance,strut,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,18,18,18,,,,,space,9.09011740925,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,skate,sway,tread,roam,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,19,19,19,,,,,space,6.03757917894,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,scratch,grip,clutch,grab,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,20,20,20,,,,,space,11.7233071353,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,scuff,crawl,trek,kick,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,21,21,21,,,,,space,31.2947653395,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,traipse,slither,step,sprint,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,22,22,22,,,,,space,8.53597386937,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,wander,trip,jog,trudge,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,23,23,23,,,,,space,8.0503758234,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,toss,peel,tug,scrub,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,24,24,24,,,,,space,9.12307465578,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,march,stride,ramble,flee,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,25,25,25,,,,,space,6.05448570038,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,stray,wade,inch,plod,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,26,26,26,,,,,space,13.5175991396,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,shake,bash,lift,scrape,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,0,27,27,27,,,,,space,5.33324891267,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,,,,,,0.1,0.4,0.5,1,0,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,hike,step,stomp,flee,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,0,0,0,,,,,space,10.4655279228,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,grab,whip,wipe,pat,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,1,1,1,,,,,space,7.22861852503,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,limp,inch,wobble,wade,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,2,2,2,,,,,space,11.3878756654,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,stamp,climb,run,jog,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,3,3,3,,,,,space,17.8276483064,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,fold,wrap,snatch,wash,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,4,4,4,,,,,space,7.26227036527,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,trudge,stroll,creep,slide,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,5,5,5,,,,,space,14.1722722776,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,twine,brush,scratch,squeeze,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,6,6,6,,,,,space,8.21800404271,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,grasp,pinch,polish,switch,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,7,7,7,,,,,space,6.70783721379,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,dig,seize,punch,delve,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,8,8,8,,,,,space,9.20745356732,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,stumble,skip,sway,sneak,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,9,9,9,,,,,space,5.85337118961,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,walk,stride,tiptoe,stray,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,10,10,10,,,,,space,11.0188014426,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,pull,click,hack,poke,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,11,11,11,,,,,space,6.0047614043,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,grip,rub,bind,bash,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,12,12,12,,,,,space,9.6938781719,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,file,braid,dunk,tug,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,13,13,13,,,,,space,5.63527350714,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,skate,roll,scuff,flit,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,14,14,14,,,,,space,7.36269249491,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,roam,plod,kick,pace,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,15,15,15,,,,,space,12.8802616066,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,rush,sprint,slip,leap,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,16,16,16,,,,,space,16.8048827804,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,throw,peel,clutch,stir,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,17,17,17,,,,,space,5.51786030369,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,traipse,march,stagger,jump,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,18,18,18,,,,,space,8.67075902735,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,bounce,mount,kneel,tread,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,19,19,19,,,,,space,9.10775131807,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,catch,shake,clean,nip,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,20,20,20,,,,,space,13.2325059582,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,carve,clap,knock,scoop,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,21,21,21,,,,,space,6.99431326097,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,scrub,push,claw,grate,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,22,22,22,,,,,space,11.1863767179,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,wander,ramble,strut,prance,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,23,23,23,,,,,space,7.41345670603,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,trot,slither,dance,trip,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,24,24,24,,,,,space,5.65202593782,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,cut,stab,chop,skim,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,25,25,25,,,,,space,10.079737619,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,crawl,hop,trek,glide,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,26,26,26,,,,,space,7.02738390249,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,lift,slap,scrape,toss,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,0,27,27,27,,,,,space,7.86600149507,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,,,,,,0.4,0.4,0.8,1,0,1,0,,,,,0,1,1,3,,,,,,,,,,,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,snatch,wipe,toss,pat,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,0,0,0,,,,,space,10.2310709386,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,sway,sprint,stroll,limp,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,1,1,1,,,,,space,5.97146397279,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,pace,stamp,bounce,stride,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,2,2,2,,,,,space,9.17398900661,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,clap,polish,hack,nip,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,3,3,3,,,,,space,6.12144287421,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,stir,delve,stab,pinch,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,4,4,4,,,,,space,7.56363157928,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,slither,crawl,stumble,flit,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,5,5,5,,,,,space,7.09483495695,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,scoop,clutch,file,whip,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,6,6,6,,,,,space,10.7000674838,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,seize,dig,tug,throw,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,7,7,7,,,,,space,6.28934332052,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,grasp,braid,grab,rub,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,8,8,8,,,,,space,8.33546110275,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,hop,hike,rush,trudge,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,9,9,9,,,,,space,7.58072735577,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,skim,wash,dunk,cut,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,10,10,10,,,,,space,6.00409170217,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,clean,scrape,push,grip,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,11,11,11,,,,,space,6.90931877663,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,creep,stagger,wobble,roll,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,12,12,12,,,,,space,7.58072498514,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,bash,pull,grate,carve,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,13,13,13,,,,,space,9.22384487249,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,slide,trip,wander,walk,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,14,14,14,,,,,space,5.65206386785,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,trot,run,tiptoe,kick,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,15,15,15,,,,,space,5.71911665697,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,sneak,tread,slip,leap,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,16,16,16,,,,,space,7.31220051079,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,catch,switch,punch,poke,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,17,17,17,,,,,space,6.25667450027,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,scratch,scrub,peel,shake,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,18,18,18,,,,,space,7.83276965092,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,dance,kneel,skate,skip,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,19,19,19,,,,,space,6.62489648262,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,jump,ramble,wade,stomp,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,20,20,20,,,,,space,7.79939833487,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,prance,traipse,scuff,plod,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,21,21,21,,,,,space,10.1133041167,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,brush,bind,claw,twine,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,22,22,22,,,,,space,6.72471410239,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,inch,stray,mount,roam,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,23,23,23,,,,,space,5.83700793686,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,trek,step,climb,jog,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,24,24,24,,,,,space,7.94994184062,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,strut,glide,flee,march,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,25,25,25,,,,,space,7.3130713211,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,slap,knock,wrap,fold,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,26,26,26,,,,,space,6.13840233965,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,click,lift,chop,squeeze,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,0,27,27,27,,,,,space,6.37393203254,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,,,,,,0.3,0.4,0.7,1,0,1,0,,,,,0,2,2,2,,,,,,,,,,,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,grasp,grate,cut,bind,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,0,0,0,,,,,space,6.1384418501,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,slither,jump,skip,prance,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,1,1,1,,,,,space,4.86359807442,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,trudge,creep,stomp,kick,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,2,2,2,,,,,space,5.75262033303,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,limp,ramble,slip,pace,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,3,3,3,,,,,space,7.1448642737,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,wash,pull,knock,shake,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,4,4,4,,,,,space,6.18867543588,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,scoop,scrape,wrap,polish,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,5,5,5,,,,,space,6.25594987862,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,grab,rub,dunk,tug,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,6,6,6,,,,,space,8.20106946885,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,roam,climb,plod,mount,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,7,7,7,,,,,space,7.59748571302,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,hack,brush,clap,nip,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,8,8,8,,,,,space,5.29986179245,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,bounce,jog,hop,stroll,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,9,9,9,,,,,space,6.37330658213,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,file,seize,stir,squeeze,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,10,10,10,,,,,space,6.17198977785,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,sprint,stumble,tiptoe,rush,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,11,11,11,,,,,space,5.1656941828,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,grip,claw,stab,switch,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,12,12,12,,,,,space,6.18784887727,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,stagger,sway,leap,crawl,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,13,13,13,,,,,space,5.95429075582,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,trip,inch,flit,traipse,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,14,14,14,,,,,space,5.75258793446,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,wipe,snatch,poke,dig,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,15,15,15,,,,,space,5.11527924406,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,stray,trek,roll,flee,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,16,16,16,,,,,space,5.19938592859,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,catch,delve,bash,toss,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,17,17,17,,,,,space,8.55320911775,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,punch,twine,scratch,click,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,18,18,18,,,,,space,8.48684143982,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,slide,run,step,dance,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,19,19,19,,,,,space,6.74270439546,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,stamp,wade,strut,tread,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,20,20,20,,,,,space,6.52414997219,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,arm,whip,braid,chop,push,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,21,21,21,,,,,space,4.4786951753,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
,leg,hike,glide,scuff,kneel,0.2,0.4,0.6,1,0,1,0,,,,,0,3,3,1,0,22,22,22,,,,,space,4.83057603075,,,,,2018_Jun_21_1543,59.6537176097,sheb_replic_pilot_control,001,915,
