word,target,distrOne,distrTwo,corrAns,w1,w2,w3,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ArmLeg_loop.thisRepN,ArmLeg_loop.thisTrialN,ArmLeg_loop.thisN,ArmLeg_loop.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,answer.keys,answer.corr,answer.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
ROAM,ströva omkring,ta sig fram,luffa runt,2,ta sig fram,ströva omkring,luffa runt,,,0,38,38,58,,,,,,,,,,,,,,,3,0,4.12634882955,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PINCH,nypa,plocka,pensla,1,nypa,pensla,plocka,Arm,arm,0,39,39,48,0,0,0,0,,,,,,,,,7,2.607,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PINCH,nypa,plocka,pensla,1,nypa,pensla,plocka,Leg,leg,0,39,39,48,0,1,1,1,,,,,,,,,1,1.956,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PINCH,nypa,plocka,pensla,1,nypa,pensla,plocka,,,0,39,39,48,,,,,,,,,,,,,,,1,1,1.6606508836,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
DELVE,gräva,plöja,rensa,3,rensa,plöja,gräva,Arm,arm,0,40,40,18,0,0,0,0,,,,,,,,,4,3.479,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
DELVE,gräva,plöja,rensa,3,rensa,plöja,gräva,Leg,leg,0,40,40,18,0,1,1,1,,,,,,,,,4,0.514,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
DELVE,gräva,plöja,rensa,3,rensa,plöja,gräva,,,0,40,40,18,,,,,,,,,,,,,,,1,0,7.64817981602,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PACE,gå fram och tillbaka,luffa runt,rusa fram,3,luffa runt,rusa fram,gå fram och tillbaka,Arm,arm,0,41,41,45,0,0,0,0,,,,,,,,,1,4.269,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PACE,gå fram och tillbaka,luffa runt,rusa fram,3,luffa runt,rusa fram,gå fram och tillbaka,Leg,leg,0,41,41,45,0,1,1,1,,,,,,,,,7,0.817,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PACE,gå fram och tillbaka,luffa runt,rusa fram,3,luffa runt,rusa fram,gå fram och tillbaka,,,0,41,41,45,,,,,,,,,,,,,,,3,1,3.62295280173,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
LEAP,hoppa,stega,kliva,3,kliva,stega,hoppa,Arm,arm,0,42,42,39,0,0,0,0,,,,,,,,,1,4.135,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
LEAP,hoppa,stega,kliva,3,kliva,stega,hoppa,Leg,leg,0,42,42,39,0,1,1,1,,,,,,,,,7,1.237,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
LEAP,hoppa,stega,kliva,3,kliva,stega,hoppa,,,0,42,42,39,,,,,,,,,,,,,,,3,1,7.51392075066,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SLIDE,glida,ramla,hasa,3,hasa,ramla,glida,Arm,arm,0,43,43,74,0,0,0,0,,,,,,,,,1,3.714,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SLIDE,glida,ramla,hasa,3,hasa,ramla,glida,Leg,leg,0,43,43,74,0,1,1,1,,,,,,,,,7,1.57,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SLIDE,glida,ramla,hasa,3,hasa,ramla,glida,,,0,43,43,74,,,,,,,,,,,,,,,3,1,3.27091451335,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
WALK,gå,promenera,marschera,2,marschera,gå,promenera,Arm,arm,0,44,44,105,0,0,0,0,,,,,,,,,1,3.498,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
WALK,gå,promenera,marschera,2,marschera,gå,promenera,Leg,leg,0,44,44,105,0,1,1,1,,,,,,,,,7,1.857,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
WALK,gå,promenera,marschera,2,marschera,gå,promenera,,,0,44,44,105,,,,,,,,,,,,,,,2,1,1.92908406423,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SQUEEZE,klämma,knuffa,knäppa,1,klämma,knäppa,knuffa,Arm,arm,0,45,45,80,0,0,0,0,,,,,,,,,7,3.877,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SQUEEZE,klämma,knuffa,knäppa,1,klämma,knäppa,knuffa,Leg,leg,0,45,45,80,0,1,1,1,,,,,,,,,1,2.63,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SQUEEZE,klämma,knuffa,knäppa,1,klämma,knäppa,knuffa,,,0,45,45,80,,,,,,,,,,,,,,,1,1,3.0860018855,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
POKE,peta,trycka,knuffa,3,knuffa,trycka,peta,Arm,arm,0,46,46,51,0,0,0,0,,,,,,,,,7,3.278,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
POKE,peta,trycka,knuffa,3,knuffa,trycka,peta,Leg,leg,0,46,46,51,0,1,1,1,,,,,,,,,1,3.282,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
POKE,peta,trycka,knuffa,3,knuffa,trycka,peta,,,0,46,46,51,,,,,,,,,,,,,,,3,1,2.19750894742,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
GRATE,riva,hugga,rispa,1,riva,rispa,hugga,Arm,arm,0,47,47,28,0,0,0,0,,,,,,,,,6,6.281,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
GRATE,riva,hugga,rispa,1,riva,rispa,hugga,Leg,leg,0,47,47,28,0,1,1,1,,,,,,,,,1,1.454,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
GRATE,riva,hugga,rispa,1,riva,rispa,hugga,,,0,47,47,28,,,,,,,,,,,,,,,1,1,1.44271558949,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
HACK,hacka,skära,kåpa,1,hacka,kåpa,skära,Arm,arm,0,48,48,30,0,0,0,0,,,,,,,,,7,4.856,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
HACK,hacka,skära,kåpa,1,hacka,kåpa,skära,Leg,leg,0,48,48,30,0,1,1,1,,,,,,,,,1,0.986,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
HACK,hacka,skära,kåpa,1,hacka,kåpa,skära,,,0,48,48,30,,,,,,,,,,,,,,,1,1,8.16793802042,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CLAP,klappa,knäppa,klämma,2,klämma,klappa,knäppa,Arm,arm,0,49,49,8,0,0,0,0,,,,,,,,,7,2.693,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CLAP,klappa,knäppa,klämma,2,klämma,klappa,knäppa,Leg,leg,0,49,49,8,0,1,1,1,,,,,,,,,1,0.868,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CLAP,klappa,knäppa,klämma,2,klämma,klappa,knäppa,,,0,49,49,8,,,,,,,,,,,,,,,2,1,3.11873216542,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
TOSS,slänga,fånga,gripa,1,slänga,gripa,fånga,Arm,arm,0,50,50,96,0,0,0,0,,,,,,,,,7,2.758,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
TOSS,slänga,fånga,gripa,1,slänga,gripa,fånga,Leg,leg,0,50,50,96,0,1,1,1,,,,,,,,,1,1.57,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
TOSS,slänga,fånga,gripa,1,slänga,gripa,fånga,,,0,50,50,96,,,,,,,,,,,,,,,1,1,3.42179534695,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
BRUSH,borsta,skrubba,putsa,2,skrubba,borsta,putsa,Arm,arm,0,51,51,4,0,0,0,0,,,,,,,,,7,2.742,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
BRUSH,borsta,skrubba,putsa,2,skrubba,borsta,putsa,Leg,leg,0,51,51,4,0,1,1,1,,,,,,,,,1,1.051,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
BRUSH,borsta,skrubba,putsa,2,skrubba,borsta,putsa,,,0,51,51,4,,,,,,,,,,,,,,,2,1,3.32235751895,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
KNOCK,knacka,krocka,klicka,2,krocka,knacka,klicka,Arm,arm,0,52,52,38,0,0,0,0,,,,,,,,,7,2.271,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
KNOCK,knacka,krocka,klicka,2,krocka,knacka,klicka,Leg,leg,0,52,52,38,0,1,1,1,,,,,,,,,1,1.151,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
KNOCK,knacka,krocka,klicka,2,krocka,knacka,klicka,,,0,52,52,38,,,,,,,,,,,,,,,2,1,2.65029408534,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STROLL,strosa,trava,marschera,3,marschera,trava,strosa,Arm,arm,0,53,53,89,0,0,0,0,,,,,,,,,1,2.557,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STROLL,strosa,trava,marschera,3,marschera,trava,strosa,Leg,leg,0,53,53,89,0,1,1,1,,,,,,,,,7,1.419,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STROLL,strosa,trava,marschera,3,marschera,trava,strosa,,,0,53,53,89,,,,,,,,,,,,,,,3,1,2.65030514861,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CLUTCH,gripa tag i,sätta ihop,dra ut,3,sätta ihop,dra ut,gripa tag i,Arm,arm,0,54,54,13,0,0,0,0,,,,,,,,,7,3.229,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CLUTCH,gripa tag i,sätta ihop,dra ut,3,sätta ihop,dra ut,gripa tag i,Leg,leg,0,54,54,13,0,1,1,1,,,,,,,,,1,0.934,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CLUTCH,gripa tag i,sätta ihop,dra ut,3,sätta ihop,dra ut,gripa tag i,,,0,54,54,13,,,,,,,,,,,,,,,3,1,3.58915294097,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STOMP,stampa,stiga,kliva,3,kliva,stiga,stampa,Arm,arm,0,55,55,86,0,0,0,0,,,,,,,,,1,2.759,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STOMP,stampa,stiga,kliva,3,kliva,stiga,stampa,Leg,leg,0,55,55,86,0,1,1,1,,,,,,,,,7,0.765,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STOMP,stampa,stiga,kliva,3,kliva,stiga,stampa,,,0,55,55,86,,,,,,,,,,,,,,,3,1,2.81801913787,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,1,rycka till sig,plocka åt sig,knuffa ifrån sig,Arm,arm,0,56,56,77,0,0,0,0,,,,,,,,,7,2.288,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,1,rycka till sig,plocka åt sig,knuffa ifrån sig,Leg,leg,0,56,56,77,0,1,1,1,,,,,,,,,1,0.849,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,1,rycka till sig,plocka åt sig,knuffa ifrån sig,,,0,56,56,77,,,,,,,,,,,,,,,1,1,6.84313314879,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STRUT,svassa,lunka,strosa,3,strosa,lunka,svassa,Arm,arm,0,57,57,90,0,0,0,0,,,,,,,,,1,2.877,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STRUT,svassa,lunka,strosa,3,strosa,lunka,svassa,Leg,leg,0,57,57,90,0,1,1,1,,,,,,,,,7,0.733,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STRUT,svassa,lunka,strosa,3,strosa,lunka,svassa,,,0,57,57,90,,,,,,,,,,,,,,,3,1,3.47204589043,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
DANCE,dansa,snurra,svänga,1,dansa,snurra,svänga,Arm,arm,0,58,58,17,0,0,0,0,,,,,,,,,4,3.043,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
DANCE,dansa,snurra,svänga,1,dansa,snurra,svänga,Leg,leg,0,58,58,17,0,1,1,1,,,,,,,,,7,2.206,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
DANCE,dansa,snurra,svänga,1,dansa,snurra,svänga,,,0,58,58,17,,,,,,,,,,,,,,,1,1,1.25961615205,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
HIKE,vandra,flanera,lunka,2,lunka,vandra,flanera,Arm,arm,0,59,59,31,0,0,0,0,,,,,,,,,4,3.079,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
HIKE,vandra,flanera,lunka,2,lunka,vandra,flanera,Leg,leg,0,59,59,31,0,1,1,1,,,,,,,,,7,1.304,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
HIKE,vandra,flanera,lunka,2,lunka,vandra,flanera,,,0,59,59,31,,,,,,,,,,,,,,,2,1,2.06319298526,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CLIMB,klättra,kliva,krypa,2,krypa,klättra,kliva,Arm,arm,0,60,60,12,0,0,0,0,,,,,,,,,3,4.754,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CLIMB,klättra,kliva,krypa,2,krypa,klättra,kliva,Leg,leg,0,60,60,12,0,1,1,1,,,,,,,,,7,1.335,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CLIMB,klättra,kliva,krypa,2,krypa,klättra,kliva,,,0,60,60,12,,,,,,,,,,,,,,,2,1,2.16361504889,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CLAW,klösa,nypa,rispa,2,rispa,klösa,nypa,Arm,arm,0,61,61,9,0,0,0,0,,,,,,,,,7,2.425,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CLAW,klösa,nypa,rispa,2,rispa,klösa,nypa,Leg,leg,0,61,61,9,0,1,1,1,,,,,,,,,1,1.287,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CLAW,klösa,nypa,rispa,2,rispa,klösa,nypa,,,0,61,61,9,,,,,,,,,,,,,,,2,1,2.0296776085,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SLAP,smälla till,knäppa fast,klämma åt,2,klämma åt,smälla till,knäppa fast,Arm,arm,0,62,62,73,0,0,0,0,,,,,,,,,7,2.207,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SLAP,smälla till,knäppa fast,klämma åt,2,klämma åt,smälla till,knäppa fast,Leg,leg,0,62,62,73,0,1,1,1,,,,,,,,,1,0.868,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SLAP,smälla till,knäppa fast,klämma åt,2,klämma åt,smälla till,knäppa fast,,,0,62,62,73,,,,,,,,,,,,,,,2,1,3.1534328922,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,3,dra sig fram,kasta sig fram,hasa sig fram,Arm,arm,0,63,63,67,0,0,0,0,,,,,,,,,4,5.242,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,3,dra sig fram,kasta sig fram,hasa sig fram,Leg,leg,0,63,63,67,0,1,1,1,,,,,,,,,4,1.052,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,3,dra sig fram,kasta sig fram,hasa sig fram,,,0,63,63,67,,,,,,,,,,,,,,,2,0,5.5348196569,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
WASH,tvätta,skura,sopa,2,sopa,tvätta,skura,Arm,arm,0,64,64,107,0,0,0,0,,,,,,,,,7,2.777,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
WASH,tvätta,skura,sopa,2,sopa,tvätta,skura,Leg,leg,0,64,64,107,0,1,1,1,,,,,,,,,1,1.807,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
WASH,tvätta,skura,sopa,2,sopa,tvätta,skura,,,0,64,64,107,,,,,,,,,,,,,,,2,1,1.94582436748,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
FLIT,rusa,hasa,svassa,2,svassa,rusa,hasa,Arm,arm,0,65,65,23,0,0,0,0,,,,,,,,,4,2.408,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
FLIT,rusa,hasa,svassa,2,svassa,rusa,hasa,Leg,leg,0,65,65,23,0,1,1,1,,,,,,,,,4,0.432,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
FLIT,rusa,hasa,svassa,2,svassa,rusa,hasa,,,0,65,65,23,,,,,,,,,,,,,,,2,1,3.79081021835,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CLEAN,rengöra,rensa,plocka,1,rengöra,plocka,rensa,Arm,arm,0,66,66,10,0,0,0,0,,,,,,,,,7,4.2,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CLEAN,rengöra,rensa,plocka,1,rengöra,plocka,rensa,Leg,leg,0,66,66,10,0,1,1,1,,,,,,,,,1,1.117,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
CLEAN,rengöra,rensa,plocka,1,rengöra,plocka,rensa,,,0,66,66,10,,,,,,,,,,,,,,,1,1,2.21425675788,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
TWINE,tvinna,binda,knyta,1,tvinna,knyta,binda,Arm,arm,0,67,67,103,0,0,0,0,,,,,,,,,7,2.339,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
TWINE,tvinna,binda,knyta,1,tvinna,knyta,binda,Leg,leg,0,67,67,103,0,1,1,1,,,,,,,,,1,0.95,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
TWINE,tvinna,binda,knyta,1,tvinna,knyta,binda,,,0,67,67,103,,,,,,,,,,,,,,,1,1,3.58919679892,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
THROW,kasta,greppa,träffa,3,träffa,greppa,kasta,Arm,arm,0,68,68,94,0,0,0,0,,,,,,,,,7,2.02,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
THROW,kasta,greppa,träffa,3,träffa,greppa,kasta,Leg,leg,0,68,68,94,0,1,1,1,,,,,,,,,1,1.151,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
THROW,kasta,greppa,träffa,3,träffa,greppa,kasta,,,0,68,68,94,,,,,,,,,,,,,,,3,1,1.64402872024,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SCRATCH,repa,riva,klösa,1,repa,klösa,riva,Arm,arm,0,69,69,65,0,0,0,0,,,,,,,,,7,3.027,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SCRATCH,repa,riva,klösa,1,repa,klösa,riva,Leg,leg,0,69,69,65,0,1,1,1,,,,,,,,,1,1.939,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SCRATCH,repa,riva,klösa,1,repa,klösa,riva,,,0,69,69,65,,,,,,,,,,,,,,,2,0,6.45728275102,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
MARCH,marschera,trava,traska,1,marschera,trava,traska,Arm,arm,0,70,70,42,0,0,0,0,,,,,,,,,1,2.842,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
MARCH,marschera,trava,traska,1,marschera,trava,traska,Leg,leg,0,70,70,42,0,1,1,1,,,,,,,,,7,0.665,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
MARCH,marschera,trava,traska,1,marschera,trava,traska,,,0,70,70,42,,,,,,,,,,,,,,,1,1,2.16369367711,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
FLEE,fly,lyfta,flyga,1,fly,flyga,lyfta,Arm,arm,0,71,71,22,0,0,0,0,,,,,,,,,1,2.542,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
FLEE,fly,lyfta,flyga,1,fly,flyga,lyfta,Leg,leg,0,71,71,22,0,1,1,1,,,,,,,,,7,1.589,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
FLEE,fly,lyfta,flyga,1,fly,flyga,lyfta,,,0,71,71,22,,,,,,,,,,,,,,,1,1,1.19123409952,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
JOG,jogga,spurta,rusa,2,rusa,jogga,spurta,Arm,arm,0,72,72,34,0,0,0,0,,,,,,,,,3,6.03,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
JOG,jogga,spurta,rusa,2,rusa,jogga,spurta,Leg,leg,0,72,72,34,0,1,1,1,,,,,,,,,7,1.689,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
JOG,jogga,spurta,rusa,2,rusa,jogga,spurta,,,0,72,72,34,,,,,,,,,,,,,,,2,1,1.74453612907,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
TIPTOE,gå på tå,snava,sparka,1,gå på tå,snava,sparka,Arm,arm,0,73,73,95,0,0,0,0,,,,,,,,,1,2.232,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
TIPTOE,gå på tå,snava,sparka,1,gå på tå,snava,sparka,Leg,leg,0,73,73,95,0,1,1,1,,,,,,,,,7,1.318,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
TIPTOE,gå på tå,snava,sparka,1,gå på tå,snava,sparka,,,0,73,73,95,,,,,,,,,,,,,,,1,1,1.40921799298,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SCRUB,skrubba,sopa,skrapa,3,skrapa,sopa,skrubba,Arm,arm,0,74,74,66,0,0,0,0,,,,,,,,,4,3.967,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SCRUB,skrubba,sopa,skrapa,3,skrapa,sopa,skrubba,Leg,leg,0,74,74,66,0,1,1,1,,,,,,,,,4,0.7,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SCRUB,skrubba,sopa,skrapa,3,skrapa,sopa,skrubba,,,0,74,74,66,,,,,,,,,,,,,,,1,0,7.26226343377,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
RUSH,rusa,springa,löpa,2,löpa,rusa,springa,Arm,arm,0,75,75,62,0,0,0,0,,,,,,,,,1,2.408,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
RUSH,rusa,springa,löpa,2,löpa,rusa,springa,Leg,leg,0,75,75,62,0,1,1,1,,,,,,,,,7,0.699,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
RUSH,rusa,springa,löpa,2,löpa,rusa,springa,,,0,75,75,62,,,,,,,,,,,,,,,2,1,4.91439204583,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STEP,gå,klampa,traska,1,gå,traska,klampa,Arm,arm,0,76,76,84,0,0,0,0,,,,,,,,,1,2.089,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STEP,gå,klampa,traska,1,gå,traska,klampa,Leg,leg,0,76,76,84,0,1,1,1,,,,,,,,,7,0.751,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
STEP,gå,klampa,traska,1,gå,traska,klampa,,,0,76,76,84,,,,,,,,,,,,,,,3,0,11.2537660546,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PRANCE,kråma sig,promenera,traska,2,traska,kråma sig,promenera,Arm,arm,0,77,77,53,0,0,0,0,,,,,,,,,4,3.345,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PRANCE,kråma sig,promenera,traska,2,traska,kråma sig,promenera,Leg,leg,0,77,77,53,0,1,1,1,,,,,,,,,4,2.156,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
PRANCE,kråma sig,promenera,traska,2,traska,kråma sig,promenera,,,0,77,77,53,,,,,,,,,,,,,,,2,1,3.30423667805,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
WOBBLE,vingla,ramla,glida,1,vingla,glida,ramla,Arm,arm,0,78,78,110,0,0,0,0,,,,,,,,,1,3.512,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
WOBBLE,vingla,ramla,glida,1,vingla,glida,ramla,Leg,leg,0,78,78,110,0,1,1,1,,,,,,,,,7,1.318,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
WOBBLE,vingla,ramla,glida,1,vingla,glida,ramla,,,0,78,78,110,,,,,,,,,,,,,,,1,1,2.88504673045,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SHAKE,skaka,röra,vispa,1,skaka,vispa,röra,Arm,arm,0,79,79,69,0,0,0,0,,,,,,,,,7,3.095,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SHAKE,skaka,röra,vispa,1,skaka,vispa,röra,Leg,leg,0,79,79,69,0,1,1,1,,,,,,,,,1,2.528,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SHAKE,skaka,röra,vispa,1,skaka,vispa,röra,,,0,79,79,69,,,,,,,,,,,,,,,1,1,1.10715959316,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,3,dra sig snabbt tillbaka,hasa sig bakåt,röra sig långsamt framåt,Arm,arm,0,80,80,33,0,0,0,0,,,,,,,,,4,5.593,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,3,dra sig snabbt tillbaka,hasa sig bakåt,röra sig långsamt framåt,Leg,leg,0,80,80,33,0,1,1,1,,,,,,,,,4,0.431,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,3,dra sig snabbt tillbaka,hasa sig bakåt,röra sig långsamt framåt,,,0,80,80,33,,,,,,,,,,,,,,,3,1,5.01483188971,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SNEAK,smyga,hasa,glida,1,smyga,hasa,glida,Arm,arm,0,81,81,78,0,0,0,0,,,,,,,,,1,2.571,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SNEAK,smyga,hasa,glida,1,smyga,hasa,glida,Leg,leg,0,81,81,78,0,1,1,1,,,,,,,,,7,1.671,,,,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
SNEAK,smyga,hasa,glida,1,smyga,hasa,glida,,,0,81,81,78,,,,,,,,,,,,,,,1,1,1.37569708459,,,2018_Jun_11_1400,59.1284337224,verb_norming,001,902,
