word,target,distrOne,distrTwo,corrAns,w1,w2,w3,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ArmLeg_loop.thisRepN,ArmLeg_loop.thisTrialN,ArmLeg_loop.thisN,ArmLeg_loop.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,answer.keys,answer.corr,answer.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
JOG,jogga,spurta,rusa,3,spurta,rusa,jogga,,,0,4,4,34,,,,,,,,,,,,,,,3,1,3.70672897226,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
CHOP,hacka,tälja,riva,1,hacka,riva,tälja,Arm,arm,0,5,5,7,0,0,0,0,,,,,,,,,7,17.768,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
CHOP,hacka,tälja,riva,1,hacka,riva,tälja,Leg,leg,0,5,5,7,0,1,1,1,,,,,,,,,1,4.422,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
CHOP,hacka,tälja,riva,1,hacka,riva,tälja,,,0,5,5,7,,,,,,,,,,,,,,,2,0,23.3119097609,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SQUEEZE,klämma,knuffa,knäppa,1,klämma,knäppa,knuffa,Arm,arm,0,6,6,80,0,0,0,0,,,,,,,,,7,7.012,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SQUEEZE,klämma,knuffa,knäppa,1,klämma,knäppa,knuffa,Leg,leg,0,6,6,80,0,1,1,1,,,,,,,,,1,3.329,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SQUEEZE,klämma,knuffa,knäppa,1,klämma,knäppa,knuffa,,,0,6,6,80,,,,,,,,,,,,,,,1,1,5.33352956934,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
WANDER,vandra,marschera,spatsera,1,vandra,marschera,spatsera,Arm,arm,0,7,7,106,0,0,0,0,,,,,,,,,1,8.09,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
WANDER,vandra,marschera,spatsera,1,vandra,marschera,spatsera,Leg,leg,0,7,7,106,0,1,1,1,,,,,,,,,7,6.653,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
WANDER,vandra,marschera,spatsera,1,vandra,marschera,spatsera,,,0,7,7,106,,,,,,,,,,,,,,,1,1,3.75704533368,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
RUB,gnugga,riva,klappa,3,riva,klappa,gnugga,Arm,arm,0,8,8,60,0,0,0,0,,,,,,,,,7,11.779,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
RUB,gnugga,riva,klappa,3,riva,klappa,gnugga,Leg,leg,0,8,8,60,0,1,1,1,,,,,,,,,1,6.703,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
RUB,gnugga,riva,klappa,3,riva,klappa,gnugga,,,0,8,8,60,,,,,,,,,,,,,,,3,1,16.7544403994,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,3,dra sig snabbt tillbaka,hasa sig bakåt,röra sig långsamt framåt,Arm,arm,0,9,9,33,0,0,0,0,,,,,,,,,1,47.606,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,3,dra sig snabbt tillbaka,hasa sig bakåt,röra sig långsamt framåt,Leg,leg,0,9,9,33,0,1,1,1,,,,,,,,,7,9.555,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,3,dra sig snabbt tillbaka,hasa sig bakåt,röra sig långsamt framåt,,,0,9,9,33,,,,,,,,,,,,,,,1,0,41.1894604669,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
LEAP,hoppa,stega,kliva,2,stega,hoppa,kliva,Arm,arm,0,10,10,39,0,0,0,0,,,,,,,,,1,11.564,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
LEAP,hoppa,stega,kliva,2,stega,hoppa,kliva,Leg,leg,0,10,10,39,0,1,1,1,,,,,,,,,7,5.832,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
LEAP,hoppa,stega,kliva,2,stega,hoppa,kliva,,,0,10,10,39,,,,,,,,,,,,,,,3,0,27.1020258668,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
WRAP,slå in,slå ihop,slå till,2,slå ihop,slå in,slå till,Arm,arm,0,11,11,111,0,0,0,0,,,,,,,,,7,6.818,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
WRAP,slå in,slå ihop,slå till,2,slå ihop,slå in,slå till,Leg,leg,0,11,11,111,0,1,1,1,,,,,,,,,1,6.033,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
WRAP,slå in,slå ihop,slå till,2,slå ihop,slå in,slå till,,,0,11,11,111,,,,,,,,,,,,,,,2,1,6.84291412844,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,3,dra sig fram,kasta sig fram,hasa sig fram,Arm,arm,0,12,12,67,0,0,0,0,,,,,,,,,7,8.545,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,3,dra sig fram,kasta sig fram,hasa sig fram,Leg,leg,0,12,12,67,0,1,1,1,,,,,,,,,1,2.192,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,3,dra sig fram,kasta sig fram,hasa sig fram,,,0,12,12,67,,,,,,,,,,,,,,,2,0,20.745889119,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
GRIP,gripa om,hålla om,kasta om,2,kasta om,gripa om,hålla om,Arm,arm,0,13,13,29,0,0,0,0,,,,,,,,,7,6.231,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
GRIP,gripa om,hålla om,kasta om,2,kasta om,gripa om,hålla om,Leg,leg,0,13,13,29,0,1,1,1,,,,,,,,,1,5.279,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
GRIP,gripa om,hålla om,kasta om,2,kasta om,gripa om,hålla om,,,0,13,13,29,,,,,,,,,,,,,,,2,1,16.3185416161,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
BRAID,fläta,knyta,binda,2,knyta,fläta,binda,Arm,arm,0,14,14,3,0,0,0,0,,,,,,,,,4,28.066,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
BRAID,fläta,knyta,binda,2,knyta,fläta,binda,Leg,leg,0,14,14,3,0,1,1,1,,,,,,,,,1,27.112,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
BRAID,fläta,knyta,binda,2,knyta,fläta,binda,,,0,14,14,3,,,,,,,,,,,,,,,2,1,23.2449562736,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
PLUCK,plocka,rensa,picka,2,rensa,plocka,picka,Arm,arm,0,15,15,50,0,0,0,0,,,,,,,,,7,13.761,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
PLUCK,plocka,rensa,picka,2,rensa,plocka,picka,Leg,leg,0,15,15,50,0,1,1,1,,,,,,,,,1,1.94,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
PLUCK,plocka,rensa,picka,2,rensa,plocka,picka,,,0,15,15,50,,,,,,,,,,,,,,,3,0,9.3917851919,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SCRUB,skrubba,sopa,skrapa,2,sopa,skrubba,skrapa,Arm,arm,0,16,16,66,0,0,0,0,,,,,,,,,7,6.531,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SCRUB,skrubba,sopa,skrapa,2,sopa,skrubba,skrapa,Leg,leg,0,16,16,66,0,1,1,1,,,,,,,,,1,1.637,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SCRUB,skrubba,sopa,skrapa,2,sopa,skrubba,skrapa,,,0,16,16,66,,,,,,,,,,,,,,,3,0,9.99560839616,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
THROW,kasta,greppa,träffa,2,träffa,kasta,greppa,Arm,arm,0,17,17,94,0,0,0,0,,,,,,,,,7,7.319,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
THROW,kasta,greppa,träffa,2,träffa,kasta,greppa,Leg,leg,0,17,17,94,0,1,1,1,,,,,,,,,1,1.601,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
THROW,kasta,greppa,träffa,2,träffa,kasta,greppa,,,0,17,17,94,,,,,,,,,,,,,,,2,1,3.38807791175,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
STRIDE,kliva,tassa,lunka,3,tassa,lunka,kliva,Arm,arm,0,18,18,88,0,0,0,0,,,,,,,,,4,22.074,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
STRIDE,kliva,tassa,lunka,3,tassa,lunka,kliva,Leg,leg,0,18,18,88,0,1,1,1,,,,,,,,,4,3.332,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
STRIDE,kliva,tassa,lunka,3,tassa,lunka,kliva,,,0,18,18,88,,,,,,,,,,,,,,,3,1,16.771232802,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SEIZE,fånga,klämma,fästa,1,fånga,klämma,fästa,Arm,arm,0,19,19,68,0,0,0,0,,,,,,,,,7,5.408,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SEIZE,fånga,klämma,fästa,1,fånga,klämma,fästa,Leg,leg,0,19,19,68,0,1,1,1,,,,,,,,,1,1.57,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SEIZE,fånga,klämma,fästa,1,fånga,klämma,fästa,,,0,19,19,68,,,,,,,,,,,,,,,1,1,2.23097386531,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
CUT,skära,sticka,spetsa,1,skära,spetsa,sticka,Arm,arm,0,20,20,16,0,0,0,0,,,,,,,,,7,7.59,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
CUT,skära,sticka,spetsa,1,skära,spetsa,sticka,Leg,leg,0,20,20,16,0,1,1,1,,,,,,,,,1,1.237,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
CUT,skära,sticka,spetsa,1,skära,spetsa,sticka,,,0,20,20,16,,,,,,,,,,,,,,,1,1,5.76946628283,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
MOUNT,gå uppför,ströva runt,kliva över,2,kliva över,gå uppför,ströva runt,Arm,arm,0,21,21,43,0,0,0,0,,,,,,,,,4,18.672,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
MOUNT,gå uppför,ströva runt,kliva över,2,kliva över,gå uppför,ströva runt,Leg,leg,0,21,21,43,0,1,1,1,,,,,,,,,4,7.355,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
MOUNT,gå uppför,ströva runt,kliva över,2,kliva över,gå uppför,ströva runt,,,0,21,21,43,,,,,,,,,,,,,,,2,1,6.54088557491,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
BIND,binda,linda,vinda,2,vinda,binda,linda,Arm,arm,0,22,22,1,0,0,0,0,,,,,,,,,7,5.141,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
BIND,binda,linda,vinda,2,vinda,binda,linda,Leg,leg,0,22,22,1,0,1,1,1,,,,,,,,,1,1.286,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
BIND,binda,linda,vinda,2,vinda,binda,linda,,,0,22,22,1,,,,,,,,,,,,,,,2,1,7.02632947262,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
MARCH,marschera,trava,traska,3,traska,trava,marschera,Arm,arm,0,23,23,42,0,0,0,0,,,,,,,,,1,4.788,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
MARCH,marschera,trava,traska,3,traska,trava,marschera,Leg,leg,0,23,23,42,0,1,1,1,,,,,,,,,7,3.449,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
MARCH,marschera,trava,traska,3,traska,trava,marschera,,,0,23,23,42,,,,,,,,,,,,,,,3,1,3.03591909176,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
RUN,springa,rusa,jogga,3,rusa,jogga,springa,Arm,arm,0,24,24,61,0,0,0,0,,,,,,,,,1,4.052,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
RUN,springa,rusa,jogga,3,rusa,jogga,springa,Leg,leg,0,24,24,61,0,1,1,1,,,,,,,,,7,1.992,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
RUN,springa,rusa,jogga,3,rusa,jogga,springa,,,0,24,24,61,,,,,,,,,,,,,,,3,1,7.32916996909,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
WADE,vada,pulsa,plöja,2,plöja,vada,pulsa,Arm,arm,0,25,25,104,0,0,0,0,,,,,,,,,1,7.49,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
WADE,vada,pulsa,plöja,2,plöja,vada,pulsa,Leg,leg,0,25,25,104,0,1,1,1,,,,,,,,,7,1.723,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
WADE,vada,pulsa,plöja,2,plöja,vada,pulsa,,,0,25,25,104,,,,,,,,,,,,,,,2,1,5.88704628984,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
BOUNCE,studsa,dunka,kasta,3,kasta,dunka,studsa,Arm,arm,0,26,26,2,0,0,0,0,,,,,,,,,7,13.877,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
BOUNCE,studsa,dunka,kasta,3,kasta,dunka,studsa,Leg,leg,0,26,26,2,0,1,1,1,,,,,,,,,1,1.403,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
BOUNCE,studsa,dunka,kasta,3,kasta,dunka,studsa,,,0,26,26,2,,,,,,,,,,,,,,,3,1,3.47204980233,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
BRUSH,borsta,skrubba,putsa,3,skrubba,putsa,borsta,Arm,arm,0,27,27,4,0,0,0,0,,,,,,,,,7,6.18,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
BRUSH,borsta,skrubba,putsa,3,skrubba,putsa,borsta,Leg,leg,0,27,27,4,0,1,1,1,,,,,,,,,1,1.151,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
BRUSH,borsta,skrubba,putsa,3,skrubba,putsa,borsta,,,0,27,27,4,,,,,,,,,,,,,,,3,1,2.75082992028,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
STRAY,ströva,vandra,promenera,1,ströva,promenera,vandra,Arm,arm,0,28,28,87,0,0,0,0,,,,,,,,,1,6.433,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
STRAY,ströva,vandra,promenera,1,ströva,promenera,vandra,Leg,leg,0,28,28,87,0,1,1,1,,,,,,,,,7,2.964,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
STRAY,ströva,vandra,promenera,1,ströva,promenera,vandra,,,0,28,28,87,,,,,,,,,,,,,,,1,1,4.36077766355,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SLIP,halka,snava,ramla,2,snava,halka,ramla,Arm,arm,0,29,29,75,0,0,0,0,,,,,,,,,1,10.558,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SLIP,halka,snava,ramla,2,snava,halka,ramla,Leg,leg,0,29,29,75,0,1,1,1,,,,,,,,,7,5.279,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SLIP,halka,snava,ramla,2,snava,halka,ramla,,,0,29,29,75,,,,,,,,,,,,,,,2,1,4.66260313256,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
STRUT,svassa,lunka,strosa,1,svassa,strosa,lunka,Arm,arm,0,30,30,90,0,0,0,0,,,,,,,,,1,5.242,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
STRUT,svassa,lunka,strosa,1,svassa,strosa,lunka,Leg,leg,0,30,30,90,0,1,1,1,,,,,,,,,7,2.762,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
STRUT,svassa,lunka,strosa,1,svassa,strosa,lunka,,,0,30,30,90,,,,,,,,,,,,,,,1,1,17.4923787992,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
STUMBLE,snubbla,glida,svaja,1,snubbla,glida,svaja,Arm,arm,0,31,31,91,0,0,0,0,,,,,,,,,1,22.245,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
STUMBLE,snubbla,glida,svaja,1,snubbla,glida,svaja,Leg,leg,0,31,31,91,0,1,1,1,,,,,,,,,7,1.871,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
STUMBLE,snubbla,glida,svaja,1,snubbla,glida,svaja,,,0,31,31,91,,,,,,,,,,,,,,,1,1,8.40261939512,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
ROAM,ströva omkring,ta sig fram,luffa runt,3,ta sig fram,luffa runt,ströva omkring,Arm,arm,0,32,32,58,0,0,0,0,,,,,,,,,1,11.579,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
ROAM,ströva omkring,ta sig fram,luffa runt,3,ta sig fram,luffa runt,ströva omkring,Leg,leg,0,32,32,58,0,1,1,1,,,,,,,,,7,2.794,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
ROAM,ströva omkring,ta sig fram,luffa runt,3,ta sig fram,luffa runt,ströva omkring,,,0,32,32,58,,,,,,,,,,,,,,,3,1,8.8553224342,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
CRAWL,kravla,huka,klättra,3,huka,klättra,kravla,Arm,arm,0,33,33,14,0,0,0,0,,,,,,,,,7,4.689,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
CRAWL,kravla,huka,klättra,3,huka,klättra,kravla,Leg,leg,0,33,33,14,0,1,1,1,,,,,,,,,1,1.102,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
CRAWL,kravla,huka,klättra,3,huka,klättra,kravla,,,0,33,33,14,,,,,,,,,,,,,,,3,1,11.253485033,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SLIDE,glida,ramla,hasa,2,hasa,glida,ramla,Arm,arm,0,34,34,74,0,0,0,0,,,,,,,,,1,10.944,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SLIDE,glida,ramla,hasa,2,hasa,glida,ramla,Leg,leg,0,34,34,74,0,1,1,1,,,,,,,,,7,2.458,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SLIDE,glida,ramla,hasa,2,hasa,glida,ramla,,,0,34,34,74,,,,,,,,,,,,,,,2,1,6.35645322774,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SWITCH,slå på/av,knäppa,nypa,1,slå på/av,knäppa,nypa,Arm,arm,0,35,35,93,0,0,0,0,,,,,,,,,7,8.075,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SWITCH,slå på/av,knäppa,nypa,1,slå på/av,knäppa,nypa,Leg,leg,0,35,35,93,0,1,1,1,,,,,,,,,1,1.018,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SWITCH,slå på/av,knäppa,nypa,1,slå på/av,knäppa,nypa,,,0,35,35,93,,,,,,,,,,,,,,,1,1,5.78621601396,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
DIG,gräva,dränera,dika,1,gräva,dränera,dika,Arm,arm,0,36,36,19,0,0,0,0,,,,,,,,,7,3.951,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
DIG,gräva,dränera,dika,1,gräva,dränera,dika,Leg,leg,0,36,36,19,0,1,1,1,,,,,,,,,1,0.918,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
DIG,gräva,dränera,dika,1,gräva,dränera,dika,,,0,36,36,19,,,,,,,,,,,,,,,1,1,1.89540159765,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
PUSH,knuffa,kasta,klämma,1,knuffa,kasta,klämma,Arm,arm,0,37,37,56,0,0,0,0,,,,,,,,,7,5.443,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
PUSH,knuffa,kasta,klämma,1,knuffa,kasta,klämma,Leg,leg,0,37,37,56,0,1,1,1,,,,,,,,,1,2.192,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
PUSH,knuffa,kasta,klämma,1,knuffa,kasta,klämma,,,0,37,37,56,,,,,,,,,,,,,,,1,1,7.26213429971,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
CLIMB,klättra,kliva,krypa,3,krypa,kliva,klättra,Arm,arm,0,38,38,12,0,0,0,0,,,,,,,,,4,15.571,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
CLIMB,klättra,kliva,krypa,3,krypa,kliva,klättra,Leg,leg,0,38,38,12,0,1,1,1,,,,,,,,,4,4.941,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
CLIMB,klättra,kliva,krypa,3,krypa,kliva,klättra,,,0,38,38,12,,,,,,,,,,,,,,,3,1,2.53290087658,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
POLISH,polera,sopa,tvätta,1,polera,tvätta,sopa,Arm,arm,0,39,39,52,0,0,0,0,,,,,,,,,7,4.77,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
POLISH,polera,sopa,tvätta,1,polera,tvätta,sopa,Leg,leg,0,39,39,52,0,1,1,1,,,,,,,,,1,1.52,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
POLISH,polera,sopa,tvätta,1,polera,tvätta,sopa,,,0,39,39,52,,,,,,,,,,,,,,,1,1,5.46764120893,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
WIPE,torka,putsa,gnugga,1,torka,gnugga,putsa,Arm,arm,0,40,40,109,0,0,0,0,,,,,,,,,7,7.003,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
WIPE,torka,putsa,gnugga,1,torka,gnugga,putsa,Leg,leg,0,40,40,109,0,1,1,1,,,,,,,,,1,1.002,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
WIPE,torka,putsa,gnugga,1,torka,gnugga,putsa,,,0,40,40,109,,,,,,,,,,,,,,,1,1,7.83238139114,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SHAKE,skaka,röra,vispa,3,röra,vispa,skaka,Arm,arm,0,41,41,69,0,0,0,0,,,,,,,,,7,4.654,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SHAKE,skaka,röra,vispa,3,röra,vispa,skaka,Leg,leg,0,41,41,69,0,1,1,1,,,,,,,,,1,2.341,,,,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
SHAKE,skaka,röra,vispa,3,röra,vispa,skaka,,,0,41,41,69,,,,,,,,,,,,,,,3,1,2.9520720547,,,2018_Jun_08_1140,59.1420432906,verb_norming,001,900,
