word,target,distrOne,distrTwo,corrAns,w1,w2,w3,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ArmLeg_loop.thisRepN,ArmLeg_loop.thisTrialN,ArmLeg_loop.thisN,ArmLeg_loop.thisIndex,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,key_resp_8.keys,key_resp_8.rt,rating.response,rating.rt,answer.keys,answer.corr,answer.rt,date,frameRate,expName,session,participant,
PLOD,lunka,pulsa,vingla,1,lunka,vingla,pulsa,Leg,leg,0,36,36,49,0,1,1,1,,,,,,,,,,,,,5,1.293,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
PLOD,lunka,pulsa,vingla,1,lunka,vingla,pulsa,,,0,36,36,49,,,,,,,,,,,,,,,,,,,3,0,4.24380950951,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
GRIP,gripa om,hålla om,kasta om,2,kasta om,gripa om,hålla om,Arm,arm,0,37,37,29,0,0,0,0,,,,,,,,,,,,,7,5.405,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
GRIP,gripa om,hålla om,kasta om,2,kasta om,gripa om,hålla om,Leg,leg,0,37,37,29,0,1,1,1,,,,,,,,,,,,,4,7.666,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
GRIP,gripa om,hålla om,kasta om,2,kasta om,gripa om,hålla om,,,0,37,37,29,,,,,,,,,,,,,,,,,,,2,1,14.5079133967,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
TIPTOE,gå på tå,snava,sparka,2,snava,gå på tå,sparka,Arm,arm,0,38,38,95,0,0,0,0,,,,,,,,,,,,,1,5.214,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
TIPTOE,gå på tå,snava,sparka,2,snava,gå på tå,sparka,Leg,leg,0,38,38,95,0,1,1,1,,,,,,,,,,,,,7,2.17,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
TIPTOE,gå på tå,snava,sparka,2,snava,gå på tå,sparka,,,0,38,38,95,,,,,,,,,,,,,,,,,,,2,1,3.70714623821,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
MARCH,marschera,trava,traska,1,marschera,trava,traska,Arm,arm,0,39,39,42,0,0,0,0,,,,,,,,,,,,,1,3.763,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
MARCH,marschera,trava,traska,1,marschera,trava,traska,Leg,leg,0,39,39,42,0,1,1,1,,,,,,,,,,,,,7,2.122,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
MARCH,marschera,trava,traska,1,marschera,trava,traska,,,0,39,39,42,,,,,,,,,,,,,,,,,,,1,1,2.18112108825,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
PUNCH,slå,knuffa,kasta,1,slå,knuffa,kasta,Arm,arm,0,40,40,55,0,0,0,0,,,,,,,,,,,,,7,2.89,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
PUNCH,slå,knuffa,kasta,1,slå,knuffa,kasta,Leg,leg,0,40,40,55,0,1,1,1,,,,,,,,,,,,,1,1.578,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
PUNCH,slå,knuffa,kasta,1,slå,knuffa,kasta,,,0,40,40,55,,,,,,,,,,,,,,,,,,,1,1,3.84158389631,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
CREEP,krypa,knäböja,klättra,1,krypa,klättra,knäböja,Arm,arm,0,41,41,15,0,0,0,0,,,,,,,,,,,,,1,3.713,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
CREEP,krypa,knäböja,klättra,1,krypa,klättra,knäböja,Leg,leg,0,41,41,15,0,1,1,1,,,,,,,,,,,,,7,3.194,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
CREEP,krypa,knäböja,klättra,1,krypa,klättra,knäböja,,,0,41,41,15,,,,,,,,,,,,,,,,,,,1,1,3.53923231991,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
WIPE,torka,putsa,gnugga,3,putsa,gnugga,torka,Arm,arm,0,42,42,109,0,0,0,0,,,,,,,,,,,,,7,2.285,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
WIPE,torka,putsa,gnugga,3,putsa,gnugga,torka,Leg,leg,0,42,42,109,0,1,1,1,,,,,,,,,,,,,1,9.63,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
WIPE,torka,putsa,gnugga,3,putsa,gnugga,torka,,,0,42,42,109,,,,,,,,,,,,,,,,,,,2,0,7.17877370009,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
RUN,springa,rusa,jogga,3,jogga,rusa,springa,Arm,arm,0,43,43,61,0,0,0,0,,,,,,,,,,,,,1,10.397,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
RUN,springa,rusa,jogga,3,jogga,rusa,springa,Leg,leg,0,43,43,61,0,1,1,1,,,,,,,,,,,,,7,6.097,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
RUN,springa,rusa,jogga,3,jogga,rusa,springa,,,0,43,43,61,,,,,,,,,,,,,,,,,,,3,1,3.99239005286,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
SKATE,åka skridskor,åka skidor,åka kälke,1,åka skridskor,åka kälke,åka skidor,Arm,arm,0,44,44,70,0,0,0,0,,,,,,,,,,,,,1,5.069,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
SKATE,åka skridskor,åka skidor,åka kälke,1,åka skridskor,åka kälke,åka skidor,Leg,leg,0,44,44,70,0,1,1,1,,,,,,,,,,,,,5,4.031,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
SKATE,åka skridskor,åka skidor,åka kälke,1,åka skridskor,åka kälke,åka skidor,,,0,44,44,70,,,,,,,,,,,,,,,,,,,1,1,6.39053964245,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
BRUSH,borsta,skrubba,putsa,2,putsa,borsta,skrubba,Arm,arm,0,45,45,4,0,0,0,0,,,,,,,,,,,,,7,7.007,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
BRUSH,borsta,skrubba,putsa,2,putsa,borsta,skrubba,Leg,leg,0,45,45,4,0,1,1,1,,,,,,,,,,,,,1,3.025,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
BRUSH,borsta,skrubba,putsa,2,putsa,borsta,skrubba,,,0,45,45,4,,,,,,,,,,,,,,,,,,,2,1,4.19368263755,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
PEEL,skala,rensa,plocka,1,skala,rensa,plocka,Arm,arm,0,46,46,47,0,0,0,0,,,,,,,,,,,,,7,5.069,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
PEEL,skala,rensa,plocka,1,skala,rensa,plocka,Leg,leg,0,46,46,47,0,1,1,1,,,,,,,,,,,,,1,2.338,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
PEEL,skala,rensa,plocka,1,skala,rensa,plocka,,,0,46,46,47,,,,,,,,,,,,,,,,,,,1,1,6.42423598264,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
KNOCK,knacka,krocka,klicka,1,knacka,klicka,krocka,Arm,arm,0,47,47,38,0,0,0,0,,,,,,,,,,,,,7,3.238,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
KNOCK,knacka,krocka,klicka,1,knacka,klicka,krocka,Leg,leg,0,47,47,38,0,1,1,1,,,,,,,,,,,,,1,12.73,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
KNOCK,knacka,krocka,klicka,1,knacka,klicka,krocka,,,0,47,47,38,,,,,,,,,,,,,,,,,,,1,1,2.4828460096,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
TREAD,trampa,stampa,klampa,1,trampa,stampa,klampa,Arm,arm,0,48,48,98,0,0,0,0,,,,,,,,,,,,,1,5.901,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
TREAD,trampa,stampa,klampa,1,trampa,stampa,klampa,Leg,leg,0,48,48,98,0,1,1,1,,,,,,,,,,,,,7,1.885,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
TREAD,trampa,stampa,klampa,1,trampa,stampa,klampa,,,0,48,48,98,,,,,,,,,,,,,,,,,,,1,1,4.99830929575,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
SPRINT,spurta,springa,löpa,3,löpa,springa,spurta,Arm,arm,0,49,49,79,0,0,0,0,,,,,,,,,,,,,1,3.286,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
SPRINT,spurta,springa,löpa,3,löpa,springa,spurta,Leg,leg,0,49,49,79,0,1,1,1,,,,,,,,,,,,,7,2.185,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
SPRINT,spurta,springa,löpa,3,löpa,springa,spurta,,,0,49,49,79,,,,,,,,,,,,,,,,,,,3,1,2.1474970544,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
BRAID,fläta,knyta,binda,2,knyta,fläta,binda,Arm,arm,0,50,50,3,0,0,0,0,,,,,,,,,,,,,7,3.036,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
BRAID,fläta,knyta,binda,2,knyta,fläta,binda,Leg,leg,0,50,50,3,0,1,1,1,,,,,,,,,,,,,1,1.377,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
BRAID,fläta,knyta,binda,2,knyta,fläta,binda,,,0,50,50,3,,,,,,,,,,,,,,,,,,,2,1,2.81845613691,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
GRAB,gripa tag i,fästa ihop,smälla till,1,gripa tag i,fästa ihop,smälla till,Arm,arm,0,51,51,26,0,0,0,0,,,,,,,,,,,,,7,3.123,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
GRAB,gripa tag i,fästa ihop,smälla till,1,gripa tag i,fästa ihop,smälla till,Leg,leg,0,51,51,26,0,1,1,1,,,,,,,,,,,,,1,9.836,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
GRAB,gripa tag i,fästa ihop,smälla till,1,gripa tag i,fästa ihop,smälla till,,,0,51,51,26,,,,,,,,,,,,,,,,,,,1,1,2.85013422113,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
SLAP,smälla till,knäppa fast,klämma åt,2,knäppa fast,smälla till,klämma åt,Arm,arm,0,52,52,73,0,0,0,0,,,,,,,,,,,,,7,3.829,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
SLAP,smälla till,knäppa fast,klämma åt,2,knäppa fast,smälla till,klämma åt,Leg,leg,0,52,52,73,0,1,1,1,,,,,,,,,,,,,1,1.383,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
SLAP,smälla till,knäppa fast,klämma åt,2,knäppa fast,smälla till,klämma åt,,,0,52,52,73,,,,,,,,,,,,,,,,,,,2,1,2.80156845515,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
DANCE,dansa,snurra,svänga,1,dansa,svänga,snurra,Arm,arm,0,53,53,17,0,0,0,0,,,,,,,,,,,,,6,8.587,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
DANCE,dansa,snurra,svänga,1,dansa,svänga,snurra,Leg,leg,0,53,53,17,0,1,1,1,,,,,,,,,,,,,6,4.386,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
DANCE,dansa,snurra,svänga,1,dansa,svänga,snurra,,,0,53,53,17,,,,,,,,,,,,,,,,,,,1,1,3.019611221,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
CLAW,klösa,nypa,rispa,2,rispa,klösa,nypa,Arm,arm,0,54,54,9,0,0,0,0,,,,,,,,,,,,,7,6.362,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
CLAW,klösa,nypa,rispa,2,rispa,klösa,nypa,Leg,leg,0,54,54,9,0,1,1,1,,,,,,,,,,,,,6,2.906,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
CLAW,klösa,nypa,rispa,2,rispa,klösa,nypa,,,0,54,54,9,,,,,,,,,,,,,,,,,,,2,1,5.43442406608,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
TRUDGE,släpa sig fram,kasta sig fram,ta sig fram,1,släpa sig fram,ta sig fram,kasta sig fram,Arm,arm,0,55,55,101,0,0,0,0,,,,,,,,,,,,,1,9.057,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
TRUDGE,släpa sig fram,kasta sig fram,ta sig fram,1,släpa sig fram,ta sig fram,kasta sig fram,Leg,leg,0,55,55,101,0,1,1,1,,,,,,,,,,,,,7,1.125,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
TRUDGE,släpa sig fram,kasta sig fram,ta sig fram,1,släpa sig fram,ta sig fram,kasta sig fram,,,0,55,55,101,,,,,,,,,,,,,,,,,,,1,1,3.40507993605,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
THROW,kasta,greppa,träffa,2,träffa,kasta,greppa,Arm,arm,0,56,56,94,0,0,0,0,,,,,,,,,,,,,7,3.673,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
THROW,kasta,greppa,träffa,2,träffa,kasta,greppa,Leg,leg,0,56,56,94,0,1,1,1,,,,,,,,,,,,,1,1.581,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
THROW,kasta,greppa,träffa,2,träffa,kasta,greppa,,,0,56,56,94,,,,,,,,,,,,,,,,,,,2,1,2.18077496604,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
STAB,sticka,hacka,skära,3,skära,hacka,sticka,Arm,arm,0,57,57,81,0,0,0,0,,,,,,,,,,,,,7,3.56,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
STAB,sticka,hacka,skära,3,skära,hacka,sticka,Leg,leg,0,57,57,81,0,1,1,1,,,,,,,,,,,,,1,1.568,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
STAB,sticka,hacka,skära,3,skära,hacka,sticka,,,0,57,57,81,,,,,,,,,,,,,,,,,,,3,1,4.02586552283,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
STRUT,svassa,lunka,strosa,3,lunka,strosa,svassa,Arm,arm,0,58,58,90,0,0,0,0,,,,,,,,,,,,,1,2.602,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
STRUT,svassa,lunka,strosa,3,lunka,strosa,svassa,Leg,leg,0,58,58,90,0,1,1,1,,,,,,,,,,,,,7,1.128,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
STRUT,svassa,lunka,strosa,3,lunka,strosa,svassa,,,0,58,58,90,,,,,,,,,,,,,,,,,,,3,1,4.64640060563,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
FLIT,rusa,hasa,svassa,1,rusa,hasa,svassa,Arm,arm,0,59,59,23,0,0,0,0,,,,,,,,,,,,,5,11.905,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
FLIT,rusa,hasa,svassa,1,rusa,hasa,svassa,Leg,leg,0,59,59,23,0,1,1,1,,,,,,,,,,,,,1,3.276,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
FLIT,rusa,hasa,svassa,1,rusa,hasa,svassa,,,0,59,59,23,,,,,,,,,,,,,,,,,,,2,0,10.4157943149,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
HIKE,vandra,flanera,lunka,2,lunka,vandra,flanera,Arm,arm,0,60,60,31,0,0,0,0,,,,,,,,,,,,,1,3.625,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
HIKE,vandra,flanera,lunka,2,lunka,vandra,flanera,Leg,leg,0,60,60,31,0,1,1,1,,,,,,,,,,,,,7,1.619,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
HIKE,vandra,flanera,lunka,2,lunka,vandra,flanera,,,0,60,60,31,,,,,,,,,,,,,,,,,,,2,1,4.17680167277,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
CHOP,hacka,tälja,riva,2,tälja,hacka,riva,Arm,arm,0,61,61,7,0,0,0,0,,,,,,,,,,,,,7,4.194,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
CHOP,hacka,tälja,riva,2,tälja,hacka,riva,Leg,leg,0,61,61,7,0,1,1,1,,,,,,,,,,,,,2,0.894,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
CHOP,hacka,tälja,riva,2,tälja,hacka,riva,,,0,61,61,7,,,,,,,,,,,,,,,,,,,2,1,1.76168814389,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
POKE,peta,trycka,knuffa,2,trycka,peta,knuffa,Arm,arm,0,62,62,51,0,0,0,0,,,,,,,,,,,,,7,4.895,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
POKE,peta,trycka,knuffa,2,trycka,peta,knuffa,Leg,leg,0,62,62,51,0,1,1,1,,,,,,,,,,,,,3,6.275,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
POKE,peta,trycka,knuffa,2,trycka,peta,knuffa,,,0,62,62,51,,,,,,,,,,,,,,,,,,,2,1,3.52261292237,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
WALK,gå,promenera,marschera,2,marschera,gå,promenera,Arm,arm,0,63,63,105,0,0,0,0,,,,,,,,,,,,,1,2.874,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
WALK,gå,promenera,marschera,2,marschera,gå,promenera,Leg,leg,0,63,63,105,0,1,1,1,,,,,,,,,,,,,7,0.924,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
WALK,gå,promenera,marschera,2,marschera,gå,promenera,,,0,63,63,105,,,,,,,,,,,,,,,,,,,3,0,14.960740417,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
SNEAK,smyga,hasa,glida,3,hasa,glida,smyga,Arm,arm,0,64,64,78,0,0,0,0,,,,,,,,,,,,,2,6.58,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
SNEAK,smyga,hasa,glida,3,hasa,glida,smyga,Leg,leg,0,64,64,78,0,1,1,1,,,,,,,,,,,,,7,2.872,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
SNEAK,smyga,hasa,glida,3,hasa,glida,smyga,,,0,64,64,78,,,,,,,,,,,,,,,,,,,3,1,2.36513719636,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
SHAKE,skaka,röra,vispa,1,skaka,röra,vispa,Arm,arm,0,65,65,69,0,0,0,0,,,,,,,,,,,,,7,3.476,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
SHAKE,skaka,röra,vispa,1,skaka,röra,vispa,Leg,leg,0,65,65,69,0,1,1,1,,,,,,,,,,,,,3,5.805,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
SHAKE,skaka,röra,vispa,1,skaka,röra,vispa,,,0,65,65,69,,,,,,,,,,,,,,,,,,,1,1,3.08664434521,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
JUMP,hoppa,kliva,lyfta,2,kliva,hoppa,lyfta,Arm,arm,0,66,66,35,0,0,0,0,,,,,,,,,,,,,1,4.022,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
JUMP,hoppa,kliva,lyfta,2,kliva,hoppa,lyfta,Leg,leg,0,66,66,35,0,1,1,1,,,,,,,,,,,,,7,2.283,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
JUMP,hoppa,kliva,lyfta,2,kliva,hoppa,lyfta,,,0,66,66,35,,,,,,,,,,,,,,,,,,,2,1,1.67795106717,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
RUB,gnugga,riva,klappa,3,klappa,riva,gnugga,Arm,arm,0,67,67,60,0,0,0,0,,,,,,,,,,,,,7,3.996,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
RUB,gnugga,riva,klappa,3,klappa,riva,gnugga,Leg,leg,0,67,67,60,0,1,1,1,,,,,,,,,,,,,1,2.306,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
RUB,gnugga,riva,klappa,3,klappa,riva,gnugga,,,0,67,67,60,,,,,,,,,,,,,,,,,,,3,1,2.01337390918,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,2,dra sig fram,hasa sig fram,kasta sig fram,Arm,arm,0,68,68,67,0,0,0,0,,,,,,,,,,,,,6,10.186,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,2,dra sig fram,hasa sig fram,kasta sig fram,Leg,leg,0,68,68,67,0,1,1,1,,,,,,,,,,,,,6,0.911,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,2,dra sig fram,hasa sig fram,kasta sig fram,,,0,68,68,67,,,,,,,,,,,,,,,,,,,2,1,11.9584380722,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
STRAY,ströva,vandra,promenera,2,vandra,ströva,promenera,Arm,arm,0,69,69,87,0,0,0,0,,,,,,,,,,,,,3,11.569,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
STRAY,ströva,vandra,promenera,2,vandra,ströva,promenera,Leg,leg,0,69,69,87,0,1,1,1,,,,,,,,,,,,,5,1.392,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
STRAY,ströva,vandra,promenera,2,vandra,ströva,promenera,,,0,69,69,87,,,,,,,,,,,,,,,,,,,2,1,3.5729310308,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
CARVE,tälja,hacka,riva,3,hacka,riva,tälja,Arm,arm,0,70,70,5,0,0,0,0,,,,,,,,,,,,,7,4.347,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
CARVE,tälja,hacka,riva,3,hacka,riva,tälja,Leg,leg,0,70,70,5,0,1,1,1,,,,,,,,,,,,,1,2.621,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
CARVE,tälja,hacka,riva,3,hacka,riva,tälja,,,0,70,70,5,,,,,,,,,,,,,,,,,,,3,1,2.54980050559,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
STROLL,strosa,trava,marschera,2,marschera,strosa,trava,Arm,arm,0,71,71,89,0,0,0,0,,,,,,,,,,,,,1,3.791,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
STROLL,strosa,trava,marschera,2,marschera,strosa,trava,Leg,leg,0,71,71,89,0,1,1,1,,,,,,,,,,,,,7,1.581,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
STROLL,strosa,trava,marschera,2,marschera,strosa,trava,,,0,71,71,89,,,,,,,,,,,,,,,,,,,2,1,3.1703095107,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
CRAWL,kravla,huka,klättra,1,kravla,huka,klättra,Arm,arm,0,72,72,14,0,0,0,0,,,,,,,,,,,,,5,13.958,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
CRAWL,kravla,huka,klättra,1,kravla,huka,klättra,Leg,leg,0,72,72,14,0,1,1,1,,,,,,,,,,,,,7,5.522,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
CRAWL,kravla,huka,klättra,1,kravla,huka,klättra,,,0,72,72,14,,,,,,,,,,,,,,,,,,,1,1,4.27723242896,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
STIR,röra,sleva,vispa,1,röra,vispa,sleva,Arm,arm,0,73,73,85,0,0,0,0,,,,,,,,,,,,,7,3.519,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
STIR,röra,sleva,vispa,1,röra,vispa,sleva,Leg,leg,0,73,73,85,0,1,1,1,,,,,,,,,,,,,1,1.545,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
STIR,röra,sleva,vispa,1,röra,vispa,sleva,,,0,73,73,85,,,,,,,,,,,,,,,,,,,2,0,3.25423624342,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
PUSH,knuffa,kasta,klämma,1,knuffa,klämma,kasta,Arm,arm,0,74,74,56,0,0,0,0,,,,,,,,,,,,,7,8.57,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
PUSH,knuffa,kasta,klämma,1,knuffa,klämma,kasta,Leg,leg,0,74,74,56,0,1,1,1,,,,,,,,,,,,,6,1.116,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
PUSH,knuffa,kasta,klämma,1,knuffa,klämma,kasta,,,0,74,74,56,,,,,,,,,,,,,,,,,,,1,1,5.71978364991,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,2,dra sig snabbt tillbaka,röra sig långsamt framåt,hasa sig bakåt,Arm,arm,0,75,75,33,0,0,0,0,,,,,,,,,,,,,4,10.683,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,2,dra sig snabbt tillbaka,röra sig långsamt framåt,hasa sig bakåt,Leg,leg,0,75,75,33,0,1,1,1,,,,,,,,,,,,,4,1.729,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,2,dra sig snabbt tillbaka,röra sig långsamt framåt,hasa sig bakåt,,,0,75,75,33,,,,,,,,,,,,,,,,,,,2,1,5.80362701302,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
DELVE,gräva,plöja,rensa,2,rensa,gräva,plöja,Arm,arm,0,76,76,18,0,0,0,0,,,,,,,,,,,,,4,9.06,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
DELVE,gräva,plöja,rensa,2,rensa,gräva,plöja,Leg,leg,0,76,76,18,0,1,1,1,,,,,,,,,,,,,4,0.876,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
DELVE,gräva,plöja,rensa,2,rensa,gräva,plöja,,,0,76,76,18,,,,,,,,,,,,,,,,,,,3,0,11.7572612567,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
DIG,gräva,dränera,dika,2,dränera,gräva,dika,Arm,arm,0,77,77,19,0,0,0,0,,,,,,,,,,,,,7,3.745,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
DIG,gräva,dränera,dika,2,dränera,gräva,dika,Leg,leg,0,77,77,19,0,1,1,1,,,,,,,,,,,,,3,1.735,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
DIG,gräva,dränera,dika,2,dränera,gräva,dika,,,0,77,77,19,,,,,,,,,,,,,,,,,,,2,1,3.30417464473,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
STAGGER,ragla,lunka,halka,2,lunka,ragla,halka,Arm,arm,0,78,78,82,0,0,0,0,,,,,,,,,,,,,1,3.45,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
STAGGER,ragla,lunka,halka,2,lunka,ragla,halka,Leg,leg,0,78,78,82,0,1,1,1,,,,,,,,,,,,,7,0.841,,,,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
STAGGER,ragla,lunka,halka,2,lunka,ragla,halka,,,0,78,78,82,,,,,,,,,,,,,,,,,,,2,1,2.13078045816,2018_Jun_19_1101,59.6362770948,verb_norming,001,910,
