word,target,distrOne,distrTwo,corrAns,w1,w2,w3,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ArmLeg_loop.thisRepN,ArmLeg_loop.thisTrialN,ArmLeg_loop.thisN,ArmLeg_loop.thisIndex,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,key_resp_8.keys,key_resp_8.rt,rating.response,rating.rt,answer.keys,answer.corr,answer.rt,date,frameRate,expName,session,participant,
JUMP,hoppa,kliva,lyfta,1,hoppa,lyfta,kliva,Arm,arm,0,3,3,35,0,0,0,0,,,,,,,,,,,,,2,6.38,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
JUMP,hoppa,kliva,lyfta,1,hoppa,lyfta,kliva,Leg,leg,0,3,3,35,0,1,1,1,,,,,,,,,,,,,7,2.427,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
JUMP,hoppa,kliva,lyfta,1,hoppa,lyfta,kliva,,,0,3,3,35,,,,,,,,,,,,,,,,,,,1,1,2.33151556123,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
STAMP,stampa,kliva,skutta,1,stampa,kliva,skutta,Arm,arm,0,4,4,83,0,0,0,0,,,,,,,,,,,,,1,7.187,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
STAMP,stampa,kliva,skutta,1,stampa,kliva,skutta,Leg,leg,0,4,4,83,0,1,1,1,,,,,,,,,,,,,7,1.974,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
STAMP,stampa,kliva,skutta,1,stampa,kliva,skutta,,,0,4,4,83,,,,,,,,,,,,,,,,,,,1,1,3.43854943841,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
BIND,binda,linda,vinda,1,binda,vinda,linda,Arm,arm,0,5,5,1,0,0,0,0,,,,,,,,,,,,,6,8.207,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
BIND,binda,linda,vinda,1,binda,vinda,linda,Leg,leg,0,5,5,1,0,1,1,1,,,,,,,,,,,,,1,3.198,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
BIND,binda,linda,vinda,1,binda,vinda,linda,,,0,5,5,1,,,,,,,,,,,,,,,,,,,1,1,2.56632741155,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
RUN,springa,rusa,jogga,2,rusa,springa,jogga,Arm,arm,0,6,6,61,0,0,0,0,,,,,,,,,,,,,2,4.89,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
RUN,springa,rusa,jogga,2,rusa,springa,jogga,Leg,leg,0,6,6,61,0,1,1,1,,,,,,,,,,,,,7,2.998,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
RUN,springa,rusa,jogga,2,rusa,springa,jogga,,,0,6,6,61,,,,,,,,,,,,,,,,,,,2,1,11.337556407,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
WIPE,torka,putsa,gnugga,1,torka,putsa,gnugga,Arm,arm,0,7,7,109,0,0,0,0,,,,,,,,,,,,,7,5.645,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
WIPE,torka,putsa,gnugga,1,torka,putsa,gnugga,Leg,leg,0,7,7,109,0,1,1,1,,,,,,,,,,,,,1,1.606,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
WIPE,torka,putsa,gnugga,1,torka,putsa,gnugga,,,0,7,7,109,,,,,,,,,,,,,,,,,,,1,1,6.18881821238,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
BRUSH,borsta,skrubba,putsa,2,skrubba,borsta,putsa,Arm,arm,0,8,8,4,0,0,0,0,,,,,,,,,,,,,7,9.568,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
BRUSH,borsta,skrubba,putsa,2,skrubba,borsta,putsa,Leg,leg,0,8,8,4,0,1,1,1,,,,,,,,,,,,,1,1.823,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
BRUSH,borsta,skrubba,putsa,2,skrubba,borsta,putsa,,,0,8,8,4,,,,,,,,,,,,,,,,,,,2,1,6.39033646432,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SEIZE,fånga,klämma,fästa,3,klämma,fästa,fånga,Arm,arm,0,9,9,68,0,0,0,0,,,,,,,,,,,,,5,12.417,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SEIZE,fånga,klämma,fästa,3,klämma,fästa,fånga,Leg,leg,0,9,9,68,0,1,1,1,,,,,,,,,,,,,1,2.443,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SEIZE,fånga,klämma,fästa,3,klämma,fästa,fånga,,,0,9,9,68,,,,,,,,,,,,,,,,,,,3,1,19.8907250556,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
FLIT,rusa,hasa,svassa,2,hasa,rusa,svassa,Arm,arm,0,10,10,23,0,0,0,0,,,,,,,,,,,,,2,10.643,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
FLIT,rusa,hasa,svassa,2,hasa,rusa,svassa,Leg,leg,0,10,10,23,0,1,1,1,,,,,,,,,,,,,6,1.706,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
FLIT,rusa,hasa,svassa,2,hasa,rusa,svassa,,,0,10,10,23,,,,,,,,,,,,,,,,,,,2,1,15.9327999867,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SNEAK,smyga,hasa,glida,3,hasa,glida,smyga,Arm,arm,0,11,11,78,0,0,0,0,,,,,,,,,,,,,1,3.682,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SNEAK,smyga,hasa,glida,3,hasa,glida,smyga,Leg,leg,0,11,11,78,0,1,1,1,,,,,,,,,,,,,7,1.538,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SNEAK,smyga,hasa,glida,3,hasa,glida,smyga,,,0,11,11,78,,,,,,,,,,,,,,,,,,,3,1,3.63961765939,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
CLEAN,rengöra,rensa,plocka,3,plocka,rensa,rengöra,Arm,arm,0,12,12,10,0,0,0,0,,,,,,,,,,,,,5,5.443,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
CLEAN,rengöra,rensa,plocka,3,plocka,rensa,rengöra,Leg,leg,0,12,12,10,0,1,1,1,,,,,,,,,,,,,1,1.974,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
CLEAN,rengöra,rensa,plocka,3,plocka,rensa,rengöra,,,0,12,12,10,,,,,,,,,,,,,,,,,,,3,1,8.45283308119,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
FILE,fila,putsa,riva,3,riva,putsa,fila,Arm,arm,0,13,13,21,0,0,0,0,,,,,,,,,,,,,5,7.305,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
FILE,fila,putsa,riva,3,riva,putsa,fila,Leg,leg,0,13,13,21,0,1,1,1,,,,,,,,,,,,,1,1.153,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
FILE,fila,putsa,riva,3,riva,putsa,fila,,,0,13,13,21,,,,,,,,,,,,,,,,,,,3,1,12.2263086754,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
STIR,röra,sleva,vispa,3,vispa,sleva,röra,Arm,arm,0,14,14,85,0,0,0,0,,,,,,,,,,,,,6,4.001,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
STIR,röra,sleva,vispa,3,vispa,sleva,röra,Leg,leg,0,14,14,85,0,1,1,1,,,,,,,,,,,,,1,1.287,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
STIR,röra,sleva,vispa,3,vispa,sleva,röra,,,0,14,14,85,,,,,,,,,,,,,,,,,,,3,1,2.58313462563,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SKIM,skumma,vispa,sleva,1,skumma,vispa,sleva,Arm,arm,0,15,15,71,0,0,0,0,,,,,,,,,,,,,6,4.319,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SKIM,skumma,vispa,sleva,1,skumma,vispa,sleva,Leg,leg,0,15,15,71,0,1,1,1,,,,,,,,,,,,,3,5.295,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SKIM,skumma,vispa,sleva,1,skumma,vispa,sleva,,,0,15,15,71,,,,,,,,,,,,,,,,,,,1,1,19.3542431123,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
GRIP,gripa om,hålla om,kasta om,3,kasta om,hålla om,gripa om,Arm,arm,0,16,16,29,0,0,0,0,,,,,,,,,,,,,7,5.208,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
GRIP,gripa om,hålla om,kasta om,3,kasta om,hålla om,gripa om,Leg,leg,0,16,16,29,0,1,1,1,,,,,,,,,,,,,1,1.89,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
GRIP,gripa om,hålla om,kasta om,3,kasta om,hålla om,gripa om,,,0,16,16,29,,,,,,,,,,,,,,,,,,,3,1,8.08402382201,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
CARVE,tälja,hacka,riva,1,tälja,riva,hacka,Arm,arm,0,17,17,5,0,0,0,0,,,,,,,,,,,,,7,3.78,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
CARVE,tälja,hacka,riva,1,tälja,riva,hacka,Leg,leg,0,17,17,5,0,1,1,1,,,,,,,,,,,,,1,1.302,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
CARVE,tälja,hacka,riva,1,tälja,riva,hacka,,,0,17,17,5,,,,,,,,,,,,,,,,,,,1,1,7.5474051705,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
STRUT,svassa,lunka,strosa,1,svassa,strosa,lunka,Arm,arm,0,18,18,90,0,0,0,0,,,,,,,,,,,,,1,3.179,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
STRUT,svassa,lunka,strosa,1,svassa,strosa,lunka,Leg,leg,0,18,18,90,0,1,1,1,,,,,,,,,,,,,7,1.388,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
STRUT,svassa,lunka,strosa,1,svassa,strosa,lunka,,,0,18,18,90,,,,,,,,,,,,,,,,,,,1,1,9.71074744255,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
FOLD,vika ihop,knyta ihop,bunta ihop,2,bunta ihop,vika ihop,knyta ihop,Arm,arm,0,19,19,24,0,0,0,0,,,,,,,,,,,,,6,3.662,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
FOLD,vika ihop,knyta ihop,bunta ihop,2,bunta ihop,vika ihop,knyta ihop,Leg,leg,0,19,19,24,0,1,1,1,,,,,,,,,,,,,1,1.218,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
FOLD,vika ihop,knyta ihop,bunta ihop,2,bunta ihop,vika ihop,knyta ihop,,,0,19,19,24,,,,,,,,,,,,,,,,,,,2,1,5.81985248941,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SLITHER,hasa,glida,trilla,1,hasa,trilla,glida,Arm,arm,0,20,20,76,0,0,0,0,,,,,,,,,,,,,5,5.895,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SLITHER,hasa,glida,trilla,1,hasa,trilla,glida,Leg,leg,0,20,20,76,0,1,1,1,,,,,,,,,,,,,5,1.152,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SLITHER,hasa,glida,trilla,1,hasa,trilla,glida,,,0,20,20,76,,,,,,,,,,,,,,,,,,,3,0,19.1695636833,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
KNEEL,knäböja,krypa,kräla,1,knäböja,kräla,krypa,Arm,arm,0,21,21,37,0,0,0,0,,,,,,,,,,,,,1,3.061,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
KNEEL,knäböja,krypa,kräla,1,knäböja,kräla,krypa,Leg,leg,0,21,21,37,0,1,1,1,,,,,,,,,,,,,7,1.371,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
KNEEL,knäböja,krypa,kräla,1,knäböja,kräla,krypa,,,0,21,21,37,,,,,,,,,,,,,,,,,,,1,1,4.14284788598,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
TREAD,trampa,stampa,klampa,3,stampa,klampa,trampa,Arm,arm,0,22,22,98,0,0,0,0,,,,,,,,,,,,,2,7.773,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
TREAD,trampa,stampa,klampa,3,stampa,klampa,trampa,Leg,leg,0,22,22,98,0,1,1,1,,,,,,,,,,,,,6,1.419,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
TREAD,trampa,stampa,klampa,3,stampa,klampa,trampa,,,0,22,22,98,,,,,,,,,,,,,,,,,,,3,1,6.57467609822,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
DUNK,dunka,dumpa,dunsa,1,dunka,dumpa,dunsa,Arm,arm,0,23,23,20,0,0,0,0,,,,,,,,,,,,,6,12.352,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
DUNK,dunka,dumpa,dunsa,1,dunka,dumpa,dunsa,Leg,leg,0,23,23,20,0,1,1,1,,,,,,,,,,,,,2,1.202,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
DUNK,dunka,dumpa,dunsa,1,dunka,dumpa,dunsa,,,0,23,23,20,,,,,,,,,,,,,,,,,,,1,1,14.373138881,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
WALK,gå,promenera,marschera,1,gå,marschera,promenera,Arm,arm,0,24,24,105,0,0,0,0,,,,,,,,,,,,,1,2.676,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
WALK,gå,promenera,marschera,1,gå,marschera,promenera,Leg,leg,0,24,24,105,0,1,1,1,,,,,,,,,,,,,7,1.136,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
WALK,gå,promenera,marschera,1,gå,marschera,promenera,,,0,24,24,105,,,,,,,,,,,,,,,,,,,1,1,3.92480215825,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
CLAP,klappa,knäppa,klämma,2,klämma,klappa,knäppa,Arm,arm,0,25,25,8,0,0,0,0,,,,,,,,,,,,,7,2.894,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
CLAP,klappa,knäppa,klämma,2,klämma,klappa,knäppa,Leg,leg,0,25,25,8,0,1,1,1,,,,,,,,,,,,,1,0.818,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
CLAP,klappa,knäppa,klämma,2,klämma,klappa,knäppa,,,0,25,25,8,,,,,,,,,,,,,,,,,,,2,1,2.93533936246,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
GRAB,gripa tag i,fästa ihop,smälla till,3,smälla till,fästa ihop,gripa tag i,Arm,arm,0,26,26,26,0,0,0,0,,,,,,,,,,,,,7,3.163,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
GRAB,gripa tag i,fästa ihop,smälla till,3,smälla till,fästa ihop,gripa tag i,Leg,leg,0,26,26,26,0,1,1,1,,,,,,,,,,,,,1,1.287,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
GRAB,gripa tag i,fästa ihop,smälla till,3,smälla till,fästa ihop,gripa tag i,,,0,26,26,26,,,,,,,,,,,,,,,,,,,3,1,3.94157618305,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SPRINT,spurta,springa,löpa,2,löpa,spurta,springa,Arm,arm,0,27,27,79,0,0,0,0,,,,,,,,,,,,,1,2.155,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SPRINT,spurta,springa,löpa,2,löpa,spurta,springa,Leg,leg,0,27,27,79,0,1,1,1,,,,,,,,,,,,,7,1.152,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SPRINT,spurta,springa,löpa,2,löpa,spurta,springa,,,0,27,27,79,,,,,,,,,,,,,,,,,,,2,1,7.94986876402,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
RAMBLE,ströva,strutta,spurta,1,ströva,spurta,strutta,Arm,arm,0,28,28,57,0,0,0,0,,,,,,,,,,,,,6,6.248,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
RAMBLE,ströva,strutta,spurta,1,ströva,spurta,strutta,Leg,leg,0,28,28,57,0,1,1,1,,,,,,,,,,,,,2,1.284,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
RAMBLE,ströva,strutta,spurta,1,ströva,spurta,strutta,,,0,28,28,57,,,,,,,,,,,,,,,,,,,1,1,8.90570211744,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
PLUCK,plocka,rensa,picka,1,plocka,rensa,picka,Arm,arm,0,29,29,50,0,0,0,0,,,,,,,,,,,,,7,6.298,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
PLUCK,plocka,rensa,picka,1,plocka,rensa,picka,Leg,leg,0,29,29,50,0,1,1,1,,,,,,,,,,,,,1,1.421,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
PLUCK,plocka,rensa,picka,1,plocka,rensa,picka,,,0,29,29,50,,,,,,,,,,,,,,,,,,,1,1,3.58934932003,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
KNOCK,knacka,krocka,klicka,2,klicka,knacka,krocka,Arm,arm,0,30,30,38,0,0,0,0,,,,,,,,,,,,,7,2.389,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
KNOCK,knacka,krocka,klicka,2,klicka,knacka,krocka,Leg,leg,0,30,30,38,0,1,1,1,,,,,,,,,,,,,1,1.0,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
KNOCK,knacka,krocka,klicka,2,klicka,knacka,krocka,,,0,30,30,38,,,,,,,,,,,,,,,,,,,2,1,2.26437599988,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
STOMP,stampa,stiga,kliva,2,stiga,stampa,kliva,Arm,arm,0,31,31,86,0,0,0,0,,,,,,,,,,,,,1,2.423,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
STOMP,stampa,stiga,kliva,2,stiga,stampa,kliva,Leg,leg,0,31,31,86,0,1,1,1,,,,,,,,,,,,,7,0.983,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
STOMP,stampa,stiga,kliva,2,stiga,stampa,kliva,,,0,31,31,86,,,,,,,,,,,,,,,,,,,2,1,2.14691554946,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
WOBBLE,vingla,ramla,glida,3,ramla,glida,vingla,Arm,arm,0,32,32,110,0,0,0,0,,,,,,,,,,,,,1,3.679,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
WOBBLE,vingla,ramla,glida,3,ramla,glida,vingla,Leg,leg,0,32,32,110,0,1,1,1,,,,,,,,,,,,,7,0.894,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
WOBBLE,vingla,ramla,glida,3,ramla,glida,vingla,,,0,32,32,110,,,,,,,,,,,,,,,,,,,3,1,5.04844608933,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
CLAW,klösa,nypa,rispa,3,rispa,nypa,klösa,Arm,arm,0,33,33,9,0,0,0,0,,,,,,,,,,,,,6,6.752,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
CLAW,klösa,nypa,rispa,3,rispa,nypa,klösa,Leg,leg,0,33,33,9,0,1,1,1,,,,,,,,,,,,,1,0.851,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
CLAW,klösa,nypa,rispa,3,rispa,nypa,klösa,,,0,33,33,9,,,,,,,,,,,,,,,,,,,3,1,6.27260496804,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SCRAPE,skrapa,rispa,klösa,3,rispa,klösa,skrapa,Arm,arm,0,34,34,64,0,0,0,0,,,,,,,,,,,,,7,3.262,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SCRAPE,skrapa,rispa,klösa,3,rispa,klösa,skrapa,Leg,leg,0,34,34,64,0,1,1,1,,,,,,,,,,,,,1,0.649,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SCRAPE,skrapa,rispa,klösa,3,rispa,klösa,skrapa,,,0,34,34,64,,,,,,,,,,,,,,,,,,,3,1,2.93516156269,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
STRAY,ströva,vandra,promenera,3,promenera,vandra,ströva,Arm,arm,0,35,35,87,0,0,0,0,,,,,,,,,,,,,1,4.787,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
STRAY,ströva,vandra,promenera,3,promenera,vandra,ströva,Leg,leg,0,35,35,87,0,1,1,1,,,,,,,,,,,,,7,0.784,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
STRAY,ströva,vandra,promenera,3,promenera,vandra,ströva,,,0,35,35,87,,,,,,,,,,,,,,,,,,,3,1,6.92665483179,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SCRATCH,repa,riva,klösa,3,klösa,riva,repa,Arm,arm,0,36,36,65,0,0,0,0,,,,,,,,,,,,,7,5.039,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SCRATCH,repa,riva,klösa,3,klösa,riva,repa,Leg,leg,0,36,36,65,0,1,1,1,,,,,,,,,,,,,1,1.235,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SCRATCH,repa,riva,klösa,3,klösa,riva,repa,,,0,36,36,65,,,,,,,,,,,,,,,,,,,2,0,24.4358117172,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
TROT,trava,promenera,flanera,3,promenera,flanera,trava,Arm,arm,0,37,37,100,0,0,0,0,,,,,,,,,,,,,1,3.228,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
TROT,trava,promenera,flanera,3,promenera,flanera,trava,Leg,leg,0,37,37,100,0,1,1,1,,,,,,,,,,,,,7,1.486,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
TROT,trava,promenera,flanera,3,promenera,flanera,trava,,,0,37,37,100,,,,,,,,,,,,,,,,,,,3,1,4.14279099006,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SLIDE,glida,ramla,hasa,2,hasa,glida,ramla,Arm,arm,0,38,38,74,0,0,0,0,,,,,,,,,,,,,1,4.837,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SLIDE,glida,ramla,hasa,2,hasa,glida,ramla,Leg,leg,0,38,38,74,0,1,1,1,,,,,,,,,,,,,7,0.614,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SLIDE,glida,ramla,hasa,2,hasa,glida,ramla,,,0,38,38,74,,,,,,,,,,,,,,,,,,,2,1,7.39649623835,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
RUSH,rusa,springa,löpa,1,rusa,springa,löpa,Arm,arm,0,39,39,62,0,0,0,0,,,,,,,,,,,,,1,4.068,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
RUSH,rusa,springa,löpa,1,rusa,springa,löpa,Leg,leg,0,39,39,62,0,1,1,1,,,,,,,,,,,,,7,0.683,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
RUSH,rusa,springa,löpa,1,rusa,springa,löpa,,,0,39,39,62,,,,,,,,,,,,,,,,,,,1,1,3.82417578944,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
CREEP,krypa,knäböja,klättra,3,klättra,knäböja,krypa,Arm,arm,0,40,40,15,0,0,0,0,,,,,,,,,,,,,3,4.755,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
CREEP,krypa,knäböja,klättra,3,klättra,knäböja,krypa,Leg,leg,0,40,40,15,0,1,1,1,,,,,,,,,,,,,6,2.008,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
CREEP,krypa,knäböja,klättra,3,klättra,knäböja,krypa,,,0,40,40,15,,,,,,,,,,,,,,,,,,,3,1,5.09857851065,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
SKIP,hoppa,kliva,strutta,2,kliva,hoppa,strutta,Arm,arm,0,41,41,72,0,0,0,0,,,,,,,,,,,,,2,4.857,,,,2018_Jun_20_1058,59.6401472308,verb_norming,001,912,
