word,target,distrOne,distrTwo,corrAns,w1,w2,w3,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ArmLeg_loop.thisRepN,ArmLeg_loop.thisTrialN,ArmLeg_loop.thisN,ArmLeg_loop.thisIndex,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,key_resp_8.keys,key_resp_8.rt,rating.response,rating.rt,answer.keys,answer.corr,answer.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
THROW,kasta,greppa,träffa,1,kasta,greppa,träffa,,,0,39,39,94,,,,,,,,,,,,,,,,,,,1,1,1.72788496908,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PULL,dra,slänga,släpa,3,slänga,släpa,dra,Leg,leg,0,40,40,54,0,0,0,0,,,,,,,,,,,,,1,2.257,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PULL,dra,slänga,släpa,3,slänga,släpa,dra,Arm,arm,0,40,40,54,0,1,1,1,,,,,,,,,,,,,7,1.036,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PULL,dra,slänga,släpa,3,slänga,släpa,dra,,,0,40,40,54,,,,,,,,,,,,,,,,,,,3,1,3.55596129023,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CREEP,krypa,knäböja,klättra,2,klättra,krypa,knäböja,Leg,leg,0,41,41,15,0,0,0,0,,,,,,,,,,,,,5,6.366,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CREEP,krypa,knäböja,klättra,2,klättra,krypa,knäböja,Arm,arm,0,41,41,15,0,1,1,1,,,,,,,,,,,,,1,1.169,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CREEP,krypa,knäböja,klättra,2,klättra,krypa,knäböja,,,0,41,41,15,,,,,,,,,,,,,,,,,,,2,1,3.70674734298,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CLAW,klösa,nypa,rispa,2,nypa,klösa,rispa,Leg,leg,0,42,42,9,0,0,0,0,,,,,,,,,,,,,1,2.29,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CLAW,klösa,nypa,rispa,2,nypa,klösa,rispa,Arm,arm,0,42,42,9,0,1,1,1,,,,,,,,,,,,,7,1.17,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CLAW,klösa,nypa,rispa,2,nypa,klösa,rispa,,,0,42,42,9,,,,,,,,,,,,,,,,,,,2,1,2.09679616679,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WASH,tvätta,skura,sopa,1,tvätta,skura,sopa,Leg,leg,0,43,43,107,0,0,0,0,,,,,,,,,,,,,1,2.29,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WASH,tvätta,skura,sopa,1,tvätta,skura,sopa,Arm,arm,0,43,43,107,0,1,1,1,,,,,,,,,,,,,7,1.874,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WASH,tvätta,skura,sopa,1,tvätta,skura,sopa,,,0,43,43,107,,,,,,,,,,,,,,,,,,,1,1,3.17019586027,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
BRUSH,borsta,skrubba,putsa,1,borsta,putsa,skrubba,Leg,leg,0,44,44,4,0,0,0,0,,,,,,,,,,,,,1,1.987,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
BRUSH,borsta,skrubba,putsa,1,borsta,putsa,skrubba,Arm,arm,0,44,44,4,0,1,1,1,,,,,,,,,,,,,7,1.285,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
BRUSH,borsta,skrubba,putsa,1,borsta,putsa,skrubba,,,0,44,44,4,,,,,,,,,,,,,,,,,,,1,1,1.49301266685,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
DIG,gräva,dränera,dika,2,dika,gräva,dränera,Leg,leg,0,45,45,19,0,0,0,0,,,,,,,,,,,,,1,3.011,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
DIG,gräva,dränera,dika,2,dika,gräva,dränera,Arm,arm,0,45,45,19,0,1,1,1,,,,,,,,,,,,,7,1.101,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
DIG,gräva,dränera,dika,2,dika,gräva,dränera,,,0,45,45,19,,,,,,,,,,,,,,,,,,,2,1,1.87870381602,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STRIDE,kliva,tassa,lunka,3,tassa,lunka,kliva,Leg,leg,0,46,46,88,0,0,0,0,,,,,,,,,,,,,7,2.307,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STRIDE,kliva,tassa,lunka,3,tassa,lunka,kliva,Arm,arm,0,46,46,88,0,1,1,1,,,,,,,,,,,,,1,1.135,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STRIDE,kliva,tassa,lunka,3,tassa,lunka,kliva,,,0,46,46,88,,,,,,,,,,,,,,,,,,,1,0,6.05462759444,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
LIMP,halta,hasa,halka,3,halka,hasa,halta,Leg,leg,0,47,47,41,0,0,0,0,,,,,,,,,,,,,7,3.161,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
LIMP,halta,hasa,halka,3,halka,hasa,halta,Arm,arm,0,47,47,41,0,1,1,1,,,,,,,,,,,,,1,0.747,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
LIMP,halta,hasa,halka,3,halka,hasa,halta,,,0,47,47,41,,,,,,,,,,,,,,,,,,,3,1,4.46143463864,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
ROLL,vingla,snubbla,svassa,1,vingla,snubbla,svassa,Leg,leg,0,48,48,59,0,0,0,0,,,,,,,,,,,,,7,5.358,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
ROLL,vingla,snubbla,svassa,1,vingla,snubbla,svassa,Arm,arm,0,48,48,59,0,1,1,1,,,,,,,,,,,,,1,1.303,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
ROLL,vingla,snubbla,svassa,1,vingla,snubbla,svassa,,,0,48,48,59,,,,,,,,,,,,,,,,,,,2,0,13.4003130066,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
GLIDE,glida,hasa,snava,2,snava,glida,hasa,Leg,leg,0,49,49,25,0,0,0,0,,,,,,,,,,,,,7,2.574,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
GLIDE,glida,hasa,snava,2,snava,glida,hasa,Arm,arm,0,49,49,25,0,1,1,1,,,,,,,,,,,,,1,1.604,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
GLIDE,glida,hasa,snava,2,snava,glida,hasa,,,0,49,49,25,,,,,,,,,,,,,,,,,,,2,1,1.52655716045,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
GRASP,gripa,klämma,omfamna,3,klämma,omfamna,gripa,Leg,leg,0,50,50,27,0,0,0,0,,,,,,,,,,,,,1,2.843,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
GRASP,gripa,klämma,omfamna,3,klämma,omfamna,gripa,Arm,arm,0,50,50,27,0,1,1,1,,,,,,,,,,,,,7,1.555,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
GRASP,gripa,klämma,omfamna,3,klämma,omfamna,gripa,,,0,50,50,27,,,,,,,,,,,,,,,,,,,3,1,6.69205199497,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
TRAIPSE,traska,stappla,vandra,3,vandra,stappla,traska,Leg,leg,0,51,51,97,0,0,0,0,,,,,,,,,,,,,4,5.928,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
TRAIPSE,traska,stappla,vandra,3,vandra,stappla,traska,Arm,arm,0,51,51,97,0,1,1,1,,,,,,,,,,,,,4,1.638,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
TRAIPSE,traska,stappla,vandra,3,vandra,stappla,traska,,,0,51,51,97,,,,,,,,,,,,,,,,,,,3,1,10.2642554911,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
BASH,slå,knuffa,trycka,2,knuffa,slå,trycka,Leg,leg,0,52,52,0,0,0,0,0,,,,,,,,,,,,,1,3.397,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
BASH,slå,knuffa,trycka,2,knuffa,slå,trycka,Arm,arm,0,52,52,0,0,1,1,1,,,,,,,,,,,,,7,0.984,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
BASH,slå,knuffa,trycka,2,knuffa,slå,trycka,,,0,52,52,0,,,,,,,,,,,,,,,,,,,2,1,3.74033016231,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
POKE,peta,trycka,knuffa,1,peta,knuffa,trycka,Leg,leg,0,53,53,51,0,0,0,0,,,,,,,,,,,,,1,2.574,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
POKE,peta,trycka,knuffa,1,peta,knuffa,trycka,Arm,arm,0,53,53,51,0,1,1,1,,,,,,,,,,,,,7,1.587,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
POKE,peta,trycka,knuffa,1,peta,knuffa,trycka,,,0,53,53,51,,,,,,,,,,,,,,,,,,,1,1,1.35877147475,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CLIMB,klättra,kliva,krypa,1,klättra,kliva,krypa,Leg,leg,0,54,54,12,0,0,0,0,,,,,,,,,,,,,7,3.393,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CLIMB,klättra,kliva,krypa,1,klättra,kliva,krypa,Arm,arm,0,54,54,12,0,1,1,1,,,,,,,,,,,,,7,1.721,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CLIMB,klättra,kliva,krypa,1,klättra,kliva,krypa,,,0,54,54,12,,,,,,,,,,,,,,,,,,,1,1,1.87877809681,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
BRAID,fläta,knyta,binda,1,fläta,binda,knyta,Leg,leg,0,55,55,3,0,0,0,0,,,,,,,,,,,,,1,2.658,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
BRAID,fläta,knyta,binda,1,fläta,binda,knyta,Arm,arm,0,55,55,3,0,1,1,1,,,,,,,,,,,,,7,1.235,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
BRAID,fläta,knyta,binda,1,fläta,binda,knyta,,,0,55,55,3,,,,,,,,,,,,,,,,,,,1,1,1.15747685541,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
KNOCK,knacka,krocka,klicka,3,krocka,klicka,knacka,Leg,leg,0,56,56,38,0,0,0,0,,,,,,,,,,,,,1,2.238,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
KNOCK,knacka,krocka,klicka,3,krocka,klicka,knacka,Arm,arm,0,56,56,38,0,1,1,1,,,,,,,,,,,,,7,1.285,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
KNOCK,knacka,krocka,klicka,3,krocka,klicka,knacka,,,0,56,56,38,,,,,,,,,,,,,,,,,,,3,1,3.38816572676,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WADE,vada,pulsa,plöja,1,vada,pulsa,plöja,Leg,leg,0,57,57,104,0,0,0,0,,,,,,,,,,,,,7,3.029,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WADE,vada,pulsa,plöja,1,vada,pulsa,plöja,Arm,arm,0,57,57,104,0,1,1,1,,,,,,,,,,,,,1,1.74,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WADE,vada,pulsa,plöja,1,vada,pulsa,plöja,,,0,57,57,104,,,,,,,,,,,,,,,,,,,1,1,1.87871922533,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SKATE,åka skridskor,åka skidor,åka kälke,2,åka kälke,åka skridskor,åka skidor,Leg,leg,0,58,58,70,0,0,0,0,,,,,,,,,,,,,7,2.508,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SKATE,åka skridskor,åka skidor,åka kälke,2,åka kälke,åka skridskor,åka skidor,Arm,arm,0,58,58,70,0,1,1,1,,,,,,,,,,,,,1,1.336,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SKATE,åka skridskor,åka skidor,åka kälke,2,åka kälke,åka skridskor,åka skidor,,,0,58,58,70,,,,,,,,,,,,,,,,,,,2,1,6.30637783556,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PLUCK,plocka,rensa,picka,2,picka,plocka,rensa,Leg,leg,0,59,59,50,0,0,0,0,,,,,,,,,,,,,1,2.911,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PLUCK,plocka,rensa,picka,2,picka,plocka,rensa,Arm,arm,0,59,59,50,0,1,1,1,,,,,,,,,,,,,7,0.918,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PLUCK,plocka,rensa,picka,2,picka,plocka,rensa,,,0,59,59,50,,,,,,,,,,,,,,,,,,,2,1,3.08611632767,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STRUT,svassa,lunka,strosa,3,strosa,lunka,svassa,Leg,leg,0,60,60,90,0,0,0,0,,,,,,,,,,,,,7,2.424,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STRUT,svassa,lunka,strosa,3,strosa,lunka,svassa,Arm,arm,0,60,60,90,0,1,1,1,,,,,,,,,,,,,1,1.421,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STRUT,svassa,lunka,strosa,3,strosa,lunka,svassa,,,0,60,60,90,,,,,,,,,,,,,,,,,,,3,1,3.03591002068,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STAGGER,ragla,lunka,halka,2,halka,ragla,lunka,Leg,leg,0,61,61,82,0,0,0,0,,,,,,,,,,,,,7,3.193,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STAGGER,ragla,lunka,halka,2,halka,ragla,lunka,Arm,arm,0,61,61,82,0,1,1,1,,,,,,,,,,,,,2,2.374,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STAGGER,ragla,lunka,halka,2,halka,ragla,lunka,,,0,61,61,82,,,,,,,,,,,,,,,,,,,1,0,6.82626987554,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STAMP,stampa,kliva,skutta,1,stampa,kliva,skutta,Leg,leg,0,62,62,83,0,0,0,0,,,,,,,,,,,,,7,2.406,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STAMP,stampa,kliva,skutta,1,stampa,kliva,skutta,Arm,arm,0,62,62,83,0,1,1,1,,,,,,,,,,,,,1,1.318,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STAMP,stampa,kliva,skutta,1,stampa,kliva,skutta,,,0,62,62,83,,,,,,,,,,,,,,,,,,,1,1,2.43222806415,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
KNEEL,knäböja,krypa,kräla,1,knäböja,kräla,krypa,Leg,leg,0,63,63,37,0,0,0,0,,,,,,,,,,,,,7,2.374,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
KNEEL,knäböja,krypa,kräla,1,knäböja,kräla,krypa,Arm,arm,0,63,63,37,0,1,1,1,,,,,,,,,,,,,1,1.169,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
KNEEL,knäböja,krypa,kräla,1,knäböja,kräla,krypa,,,0,63,63,37,,,,,,,,,,,,,,,,,,,1,1,2.73418461226,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
TOSS,slänga,fånga,gripa,3,fånga,gripa,slänga,Leg,leg,0,64,64,96,0,0,0,0,,,,,,,,,,,,,1,2.591,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
TOSS,slänga,fånga,gripa,3,fånga,gripa,slänga,Arm,arm,0,64,64,96,0,1,1,1,,,,,,,,,,,,,7,0.917,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
TOSS,slänga,fånga,gripa,3,fånga,gripa,slänga,,,0,64,64,96,,,,,,,,,,,,,,,,,,,3,1,2.70049037175,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WANDER,vandra,marschera,spatsera,1,vandra,marschera,spatsera,Leg,leg,0,65,65,106,0,0,0,0,,,,,,,,,,,,,7,2.306,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WANDER,vandra,marschera,spatsera,1,vandra,marschera,spatsera,Arm,arm,0,65,65,106,0,1,1,1,,,,,,,,,,,,,1,1.504,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WANDER,vandra,marschera,spatsera,1,vandra,marschera,spatsera,,,0,65,65,106,,,,,,,,,,,,,,,,,,,1,1,3.2874591505,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WRAP,slå in,slå ihop,slå till,1,slå in,slå ihop,slå till,Leg,leg,0,66,66,111,0,0,0,0,,,,,,,,,,,,,1,3.448,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WRAP,slå in,slå ihop,slå till,1,slå in,slå ihop,slå till,Arm,arm,0,66,66,111,0,1,1,1,,,,,,,,,,,,,7,2.109,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WRAP,slå in,slå ihop,slå till,1,slå in,slå ihop,slå till,,,0,66,66,111,,,,,,,,,,,,,,,,,,,1,1,3.89112332705,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WHIP,piska,klappa,slå,3,klappa,slå,piska,Leg,leg,0,67,67,108,0,0,0,0,,,,,,,,,,,,,1,3.563,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WHIP,piska,klappa,slå,3,klappa,slå,piska,Arm,arm,0,67,67,108,0,1,1,1,,,,,,,,,,,,,7,2.411,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
WHIP,piska,klappa,slå,3,klappa,slå,piska,,,0,67,67,108,,,,,,,,,,,,,,,,,,,3,1,1.64390342391,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CUT,skära,sticka,spetsa,1,skära,sticka,spetsa,Leg,leg,0,68,68,16,0,0,0,0,,,,,,,,,,,,,1,3.331,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CUT,skära,sticka,spetsa,1,skära,sticka,spetsa,Arm,arm,0,68,68,16,0,1,1,1,,,,,,,,,,,,,7,1.17,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CUT,skära,sticka,spetsa,1,skära,sticka,spetsa,,,0,68,68,16,,,,,,,,,,,,,,,,,,,1,1,1.9121767946,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CLAP,klappa,knäppa,klämma,1,klappa,klämma,knäppa,Leg,leg,0,69,69,8,0,0,0,0,,,,,,,,,,,,,1,2.089,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CLAP,klappa,knäppa,klämma,1,klappa,klämma,knäppa,Arm,arm,0,69,69,8,0,1,1,1,,,,,,,,,,,,,7,0.684,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
CLAP,klappa,knäppa,klämma,1,klappa,klämma,knäppa,,,0,69,69,8,,,,,,,,,,,,,,,,,,,1,1,2.38183328941,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SCOOP,skyffla,dika,skrapa,1,skyffla,skrapa,dika,Leg,leg,0,70,70,63,0,0,0,0,,,,,,,,,,,,,1,2.188,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SCOOP,skyffla,dika,skrapa,1,skyffla,skrapa,dika,Arm,arm,0,70,70,63,0,1,1,1,,,,,,,,,,,,,7,2.744,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SCOOP,skyffla,dika,skrapa,1,skyffla,skrapa,dika,,,0,70,70,63,,,,,,,,,,,,,,,,,,,1,1,4.54520875075,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
LEAP,hoppa,stega,kliva,2,stega,hoppa,kliva,Leg,leg,0,71,71,39,0,0,0,0,,,,,,,,,,,,,7,2.559,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
LEAP,hoppa,stega,kliva,2,stega,hoppa,kliva,Arm,arm,0,71,71,39,0,1,1,1,,,,,,,,,,,,,1,2.276,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
LEAP,hoppa,stega,kliva,2,stega,hoppa,kliva,,,0,71,71,39,,,,,,,,,,,,,,,,,,,2,1,4.12599404885,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
TROT,trava,promenera,flanera,2,flanera,trava,promenera,Leg,leg,0,72,72,100,0,0,0,0,,,,,,,,,,,,,7,2.675,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
TROT,trava,promenera,flanera,2,flanera,trava,promenera,Arm,arm,0,72,72,100,0,1,1,1,,,,,,,,,,,,,1,1.201,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
TROT,trava,promenera,flanera,2,flanera,trava,promenera,,,0,72,72,100,,,,,,,,,,,,,,,,,,,2,1,1.99614214024,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SKIP,hoppa,kliva,strutta,3,kliva,strutta,hoppa,Leg,leg,0,73,73,72,0,0,0,0,,,,,,,,,,,,,7,3.113,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SKIP,hoppa,kliva,strutta,3,kliva,strutta,hoppa,Arm,arm,0,73,73,72,0,1,1,1,,,,,,,,,,,,,1,1.053,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SKIP,hoppa,kliva,strutta,3,kliva,strutta,hoppa,,,0,73,73,72,,,,,,,,,,,,,,,,,,,2,0,6.02113723099,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SEIZE,fånga,klämma,fästa,2,klämma,fånga,fästa,Leg,leg,0,74,74,68,0,0,0,0,,,,,,,,,,,,,1,3.46,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SEIZE,fånga,klämma,fästa,2,klämma,fånga,fästa,Arm,arm,0,74,74,68,0,1,1,1,,,,,,,,,,,,,7,1.369,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SEIZE,fånga,klämma,fästa,2,klämma,fånga,fästa,,,0,74,74,68,,,,,,,,,,,,,,,,,,,2,1,2.73377290703,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
FLEE,fly,lyfta,flyga,2,lyfta,fly,flyga,Leg,leg,0,75,75,22,0,0,0,0,,,,,,,,,,,,,7,2.139,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
FLEE,fly,lyfta,flyga,2,lyfta,fly,flyga,Arm,arm,0,75,75,22,0,1,1,1,,,,,,,,,,,,,1,1.187,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
FLEE,fly,lyfta,flyga,2,lyfta,fly,flyga,,,0,75,75,22,,,,,,,,,,,,,,,,,,,2,1,4.05882248353,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STROLL,strosa,trava,marschera,2,marschera,strosa,trava,Leg,leg,0,76,76,89,0,0,0,0,,,,,,,,,,,,,7,1.953,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STROLL,strosa,trava,marschera,2,marschera,strosa,trava,Arm,arm,0,76,76,89,0,1,1,1,,,,,,,,,,,,,1,0.983,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STROLL,strosa,trava,marschera,2,marschera,strosa,trava,,,0,76,76,89,,,,,,,,,,,,,,,,,,,2,1,3.37141264283,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
GRATE,riva,hugga,rispa,2,hugga,riva,rispa,Leg,leg,0,77,77,28,0,0,0,0,,,,,,,,,,,,,1,2.54,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
GRATE,riva,hugga,rispa,2,hugga,riva,rispa,Arm,arm,0,77,77,28,0,1,1,1,,,,,,,,,,,,,7,1.101,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
GRATE,riva,hugga,rispa,2,hugga,riva,rispa,,,0,77,77,28,,,,,,,,,,,,,,,,,,,2,1,3.35443395075,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
FILE,fila,putsa,riva,1,fila,putsa,riva,Leg,leg,0,78,78,21,0,0,0,0,,,,,,,,,,,,,1,2.207,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
FILE,fila,putsa,riva,1,fila,putsa,riva,Arm,arm,0,78,78,21,0,1,1,1,,,,,,,,,,,,,7,1.036,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
FILE,fila,putsa,riva,1,fila,putsa,riva,,,0,78,78,21,,,,,,,,,,,,,,,,,,,1,1,1.05831042021,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
GRAB,gripa tag i,fästa ihop,smälla till,3,smälla till,fästa ihop,gripa tag i,Leg,leg,0,79,79,26,0,0,0,0,,,,,,,,,,,,,1,1.936,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
GRAB,gripa tag i,fästa ihop,smälla till,3,smälla till,fästa ihop,gripa tag i,Arm,arm,0,79,79,26,0,1,1,1,,,,,,,,,,,,,7,0.581,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
GRAB,gripa tag i,fästa ihop,smälla till,3,smälla till,fästa ihop,gripa tag i,,,0,79,79,26,,,,,,,,,,,,,,,,,,,3,1,2.98560296048,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PUNCH,slå,knuffa,kasta,3,kasta,knuffa,slå,Leg,leg,0,80,80,55,0,0,0,0,,,,,,,,,,,,,1,1.988,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PUNCH,slå,knuffa,kasta,3,kasta,knuffa,slå,Arm,arm,0,80,80,55,0,1,1,1,,,,,,,,,,,,,7,0.616,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
PUNCH,slå,knuffa,kasta,3,kasta,knuffa,slå,,,0,80,80,55,,,,,,,,,,,,,,,,,,,3,1,4.05907535431,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,1,hasa sig fram,dra sig fram,kasta sig fram,Leg,leg,0,81,81,67,0,0,0,0,,,,,,,,,,,,,1,2.86,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,1,hasa sig fram,dra sig fram,kasta sig fram,Arm,arm,0,81,81,67,0,1,1,1,,,,,,,,,,,,,7,1.153,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,1,hasa sig fram,dra sig fram,kasta sig fram,,,0,81,81,67,,,,,,,,,,,,,,,,,,,2,0,11.9748180219,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
STOMP,stampa,stiga,kliva,3,stiga,kliva,stampa,Leg,leg,0,82,82,86,0,0,0,0,,,,,,,,,,,,,7,2.154,,,,,,2018_Jun_20_1258,59.6275014251,verb_norming,001,913,
