word,target,distrOne,distrTwo,corrAns,w1,w2,w3,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ArmLeg_loop.thisRepN,ArmLeg_loop.thisTrialN,ArmLeg_loop.thisN,ArmLeg_loop.thisIndex,key_resp_3.keys,key_resp_3.rt,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,rating.response,rating.rt,answer.keys,answer.corr,answer.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
STRAY,ströva,vandra,promenera,2,vandra,ströva,promenera,,,0,42,42,87,,,,,,,,,,,,,,,2,1,4.93040167272,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
JUMP,hoppa,kliva,lyfta,3,lyfta,kliva,hoppa,Leg,leg,0,43,43,35,0,0,0,0,,,,,,,,,7,3.158,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
JUMP,hoppa,kliva,lyfta,3,lyfta,kliva,hoppa,Arm,arm,0,43,43,35,0,1,1,1,,,,,,,,,2,1.922,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
JUMP,hoppa,kliva,lyfta,3,lyfta,kliva,hoppa,,,0,43,43,35,,,,,,,,,,,,,,,3,1,2.66692164178,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CLIMB,klättra,kliva,krypa,3,kliva,krypa,klättra,Leg,leg,0,44,44,12,0,0,0,0,,,,,,,,,7,4.954,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CLIMB,klättra,kliva,krypa,3,kliva,krypa,klättra,Arm,arm,0,44,44,12,0,1,1,1,,,,,,,,,7,3.934,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CLIMB,klättra,kliva,krypa,3,kliva,krypa,klättra,,,0,44,44,12,,,,,,,,,,,,,,,3,1,1.35860379002,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
RUB,gnugga,riva,klappa,1,gnugga,klappa,riva,Leg,leg,0,45,45,60,0,0,0,0,,,,,,,,,2,5.04,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
RUB,gnugga,riva,klappa,1,gnugga,klappa,riva,Arm,arm,0,45,45,60,0,1,1,1,,,,,,,,,7,3.367,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
RUB,gnugga,riva,klappa,1,gnugga,klappa,riva,,,0,45,45,60,,,,,,,,,,,,,,,1,1,1.22440206625,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
WIPE,torka,putsa,gnugga,1,torka,gnugga,putsa,Leg,leg,0,46,46,109,0,0,0,0,,,,,,,,,1,6.533,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
WIPE,torka,putsa,gnugga,1,torka,gnugga,putsa,Arm,arm,0,46,46,109,0,1,1,1,,,,,,,,,7,1.941,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
WIPE,torka,putsa,gnugga,1,torka,gnugga,putsa,,,0,46,46,109,,,,,,,,,,,,,,,1,1,4.47798073937,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
FLEE,fly,lyfta,flyga,2,lyfta,fly,flyga,Leg,leg,0,47,47,22,0,0,0,0,,,,,,,,,6,6.48,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
FLEE,fly,lyfta,flyga,2,lyfta,fly,flyga,Arm,arm,0,47,47,22,0,1,1,1,,,,,,,,,1,1.287,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
FLEE,fly,lyfta,flyga,2,lyfta,fly,flyga,,,0,47,47,22,,,,,,,,,,,,,,,2,1,1.99602088689,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
RUSH,rusa,springa,löpa,1,rusa,löpa,springa,Leg,leg,0,48,48,62,0,0,0,0,,,,,,,,,5,7.12,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
RUSH,rusa,springa,löpa,1,rusa,löpa,springa,Arm,arm,0,48,48,62,0,1,1,1,,,,,,,,,1,1.572,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
RUSH,rusa,springa,löpa,1,rusa,löpa,springa,,,0,48,48,62,,,,,,,,,,,,,,,1,1,4.5283567618,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
KNOCK,knacka,krocka,klicka,3,klicka,krocka,knacka,Leg,leg,0,49,49,38,0,0,0,0,,,,,,,,,1,4.367,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
KNOCK,knacka,krocka,klicka,3,klicka,krocka,knacka,Arm,arm,0,49,49,38,0,1,1,1,,,,,,,,,7,1.419,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
KNOCK,knacka,krocka,klicka,3,klicka,krocka,knacka,,,0,49,49,38,,,,,,,,,,,,,,,3,1,1.77821156033,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SEIZE,fånga,klämma,fästa,3,klämma,fästa,fånga,Leg,leg,0,50,50,68,0,0,0,0,,,,,,,,,1,3.175,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SEIZE,fånga,klämma,fästa,3,klämma,fästa,fånga,Arm,arm,0,50,50,68,0,1,1,1,,,,,,,,,6,2.928,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SEIZE,fånga,klämma,fästa,3,klämma,fästa,fånga,,,0,50,50,68,,,,,,,,,,,,,,,3,1,1.5434474426,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,1,röra sig långsamt framåt,hasa sig bakåt,dra sig snabbt tillbaka,Leg,leg,0,51,51,33,0,0,0,0,,,,,,,,,5,4.15,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,1,röra sig långsamt framåt,hasa sig bakåt,dra sig snabbt tillbaka,Arm,arm,0,51,51,33,0,1,1,1,,,,,,,,,1,2.543,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,1,röra sig långsamt framåt,hasa sig bakåt,dra sig snabbt tillbaka,,,0,51,51,33,,,,,,,,,,,,,,,1,1,3.50557415627,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
HOP,skutta,kliva,studsa,2,studsa,skutta,kliva,Leg,leg,0,52,52,32,0,0,0,0,,,,,,,,,7,2.206,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
HOP,skutta,kliva,studsa,2,studsa,skutta,kliva,Arm,arm,0,52,52,32,0,1,1,1,,,,,,,,,1,1.506,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
HOP,skutta,kliva,studsa,2,studsa,skutta,kliva,,,0,52,52,32,,,,,,,,,,,,,,,2,1,6.82590086157,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STAB,sticka,hacka,skära,2,hacka,sticka,skära,Leg,leg,0,53,53,81,0,0,0,0,,,,,,,,,1,3.665,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STAB,sticka,hacka,skära,2,hacka,sticka,skära,Arm,arm,0,53,53,81,0,1,1,1,,,,,,,,,5,2.024,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STAB,sticka,hacka,skära,2,hacka,sticka,skära,,,0,53,53,81,,,,,,,,,,,,,,,2,1,2.3313225069,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
BRAID,fläta,knyta,binda,2,binda,fläta,knyta,Leg,leg,0,54,54,3,0,0,0,0,,,,,,,,,1,3.044,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
BRAID,fläta,knyta,binda,2,binda,fläta,knyta,Arm,arm,0,54,54,3,0,1,1,1,,,,,,,,,6,2.141,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
BRAID,fläta,knyta,binda,2,binda,fläta,knyta,,,0,54,54,3,,,,,,,,,,,,,,,2,1,0.872420253771,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,1,rycka till sig,plocka åt sig,knuffa ifrån sig,Leg,leg,0,55,55,77,0,0,0,0,,,,,,,,,1,4.216,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,1,rycka till sig,plocka åt sig,knuffa ifrån sig,Arm,arm,0,55,55,77,0,1,1,1,,,,,,,,,6,3.263,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,1,rycka till sig,plocka åt sig,knuffa ifrån sig,,,0,55,55,77,,,,,,,,,,,,,,,1,1,12.0753340819,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STOMP,stampa,stiga,kliva,1,stampa,kliva,stiga,Leg,leg,0,56,56,86,0,0,0,0,,,,,,,,,7,2.875,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STOMP,stampa,stiga,kliva,1,stampa,kliva,stiga,Arm,arm,0,56,56,86,0,1,1,1,,,,,,,,,1,1.117,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STOMP,stampa,stiga,kliva,1,stampa,kliva,stiga,,,0,56,56,86,,,,,,,,,,,,,,,1,1,4.7465987295,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
POKE,peta,trycka,knuffa,1,peta,trycka,knuffa,Leg,leg,0,57,57,51,0,0,0,0,,,,,,,,,2,14.399,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
POKE,peta,trycka,knuffa,1,peta,trycka,knuffa,Arm,arm,0,57,57,51,0,1,1,1,,,,,,,,,7,1.84,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
POKE,peta,trycka,knuffa,1,peta,trycka,knuffa,,,0,57,57,51,,,,,,,,,,,,,,,1,1,2.26440023295,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CLUTCH,gripa tag i,sätta ihop,dra ut,1,gripa tag i,sätta ihop,dra ut,Leg,leg,0,58,58,13,0,0,0,0,,,,,,,,,1,2.842,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CLUTCH,gripa tag i,sätta ihop,dra ut,1,gripa tag i,sätta ihop,dra ut,Arm,arm,0,58,58,13,0,1,1,1,,,,,,,,,7,1.001,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CLUTCH,gripa tag i,sätta ihop,dra ut,1,gripa tag i,sätta ihop,dra ut,,,0,58,58,13,,,,,,,,,,,,,,,1,1,1.72768105142,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STROLL,strosa,trava,marschera,2,marschera,strosa,trava,Leg,leg,0,59,59,89,0,0,0,0,,,,,,,,,7,8.075,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STROLL,strosa,trava,marschera,2,marschera,strosa,trava,Arm,arm,0,59,59,89,0,1,1,1,,,,,,,,,2,2.242,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STROLL,strosa,trava,marschera,2,marschera,strosa,trava,,,0,59,59,89,,,,,,,,,,,,,,,2,1,2.73421531542,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STUMBLE,snubbla,glida,svaja,2,svaja,snubbla,glida,Leg,leg,0,60,60,91,0,0,0,0,,,,,,,,,7,2.052,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STUMBLE,snubbla,glida,svaja,2,svaja,snubbla,glida,Arm,arm,0,60,60,91,0,1,1,1,,,,,,,,,1,1.888,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STUMBLE,snubbla,glida,svaja,2,svaja,snubbla,glida,,,0,60,60,91,,,,,,,,,,,,,,,2,1,1.17437334203,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
GRAB,gripa tag i,fästa ihop,smälla till,2,smälla till,gripa tag i,fästa ihop,Leg,leg,0,61,61,26,0,0,0,0,,,,,,,,,2,4.888,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
GRAB,gripa tag i,fästa ihop,smälla till,2,smälla till,gripa tag i,fästa ihop,Arm,arm,0,61,61,26,0,1,1,1,,,,,,,,,7,0.766,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
GRAB,gripa tag i,fästa ihop,smälla till,2,smälla till,gripa tag i,fästa ihop,,,0,61,61,26,,,,,,,,,,,,,,,2,1,4.29353258795,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SQUEEZE,klämma,knuffa,knäppa,1,klämma,knuffa,knäppa,Leg,leg,0,62,62,80,0,0,0,0,,,,,,,,,4,7.516,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SQUEEZE,klämma,knuffa,knäppa,1,klämma,knuffa,knäppa,Arm,arm,0,62,62,80,0,1,1,1,,,,,,,,,6,2.943,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SQUEEZE,klämma,knuffa,knäppa,1,klämma,knuffa,knäppa,,,0,62,62,80,,,,,,,,,,,,,,,1,1,2.26452390115,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SCOOP,skyffla,dika,skrapa,1,skyffla,dika,skrapa,Leg,leg,0,63,63,63,0,0,0,0,,,,,,,,,1,4.571,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SCOOP,skyffla,dika,skrapa,1,skyffla,dika,skrapa,Arm,arm,0,63,63,63,0,1,1,1,,,,,,,,,6,1.907,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SCOOP,skyffla,dika,skrapa,1,skyffla,dika,skrapa,,,0,63,63,63,,,,,,,,,,,,,,,2,0,6.32292373742,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STEP,gå,klampa,traska,2,klampa,gå,traska,Leg,leg,0,64,64,84,0,0,0,0,,,,,,,,,7,32.477,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STEP,gå,klampa,traska,2,klampa,gå,traska,Arm,arm,0,64,64,84,0,1,1,1,,,,,,,,,1,1.572,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
STEP,gå,klampa,traska,2,klampa,gå,traska,,,0,64,64,84,,,,,,,,,,,,,,,2,1,24.8548273663,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CLAW,klösa,nypa,rispa,2,nypa,klösa,rispa,Leg,leg,0,65,65,9,0,0,0,0,,,,,,,,,1,3.229,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CLAW,klösa,nypa,rispa,2,nypa,klösa,rispa,Arm,arm,0,65,65,9,0,1,1,1,,,,,,,,,6,2.997,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CLAW,klösa,nypa,rispa,2,nypa,klösa,rispa,,,0,65,65,9,,,,,,,,,,,,,,,2,1,1.19096937691,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
LIMP,halta,hasa,halka,2,halka,halta,hasa,Leg,leg,0,66,66,41,0,0,0,0,,,,,,,,,7,2.338,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
LIMP,halta,hasa,halka,2,halka,halta,hasa,Arm,arm,0,66,66,41,0,1,1,1,,,,,,,,,2,10.325,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
LIMP,halta,hasa,halka,2,halka,halta,hasa,,,0,66,66,41,,,,,,,,,,,,,,,2,1,1.71099453726,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
TRUDGE,släpa sig fram,kasta sig fram,ta sig fram,2,kasta sig fram,släpa sig fram,ta sig fram,Leg,leg,0,67,67,101,0,0,0,0,,,,,,,,,7,5.407,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
TRUDGE,släpa sig fram,kasta sig fram,ta sig fram,2,kasta sig fram,släpa sig fram,ta sig fram,Arm,arm,0,67,67,101,0,1,1,1,,,,,,,,,1,2.039,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
TRUDGE,släpa sig fram,kasta sig fram,ta sig fram,2,kasta sig fram,släpa sig fram,ta sig fram,,,0,67,67,101,,,,,,,,,,,,,,,2,1,2.01281289437,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
PINCH,nypa,plocka,pensla,2,plocka,nypa,pensla,Leg,leg,0,68,68,48,0,0,0,0,,,,,,,,,1,2.354,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
PINCH,nypa,plocka,pensla,2,plocka,nypa,pensla,Arm,arm,0,68,68,48,0,1,1,1,,,,,,,,,7,3.532,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
PINCH,nypa,plocka,pensla,2,plocka,nypa,pensla,,,0,68,68,48,,,,,,,,,,,,,,,2,1,5.03154882365,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
WRAP,slå in,slå ihop,slå till,3,slå till,slå ihop,slå in,Leg,leg,0,69,69,111,0,0,0,0,,,,,,,,,3,7.405,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
WRAP,slå in,slå ihop,slå till,3,slå till,slå ihop,slå in,Arm,arm,0,69,69,111,0,1,1,1,,,,,,,,,6,1.488,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
WRAP,slå in,slå ihop,slå till,3,slå till,slå ihop,slå in,,,0,69,69,111,,,,,,,,,,,,,,,3,1,5.76952120258,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
ROAM,ströva omkring,ta sig fram,luffa runt,3,luffa runt,ta sig fram,ströva omkring,Leg,leg,0,70,70,58,0,0,0,0,,,,,,,,,5,6.632,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
ROAM,ströva omkring,ta sig fram,luffa runt,3,luffa runt,ta sig fram,ströva omkring,Arm,arm,0,70,70,58,0,1,1,1,,,,,,,,,1,1.52,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
ROAM,ströva omkring,ta sig fram,luffa runt,3,luffa runt,ta sig fram,ströva omkring,,,0,70,70,58,,,,,,,,,,,,,,,3,1,7.06084396234,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SKIM,skumma,vispa,sleva,2,sleva,skumma,vispa,Leg,leg,0,71,71,71,0,0,0,0,,,,,,,,,1,6.33,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SKIM,skumma,vispa,sleva,2,sleva,skumma,vispa,Arm,arm,0,71,71,71,0,1,1,1,,,,,,,,,5,2.341,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SKIM,skumma,vispa,sleva,2,sleva,skumma,vispa,,,0,71,71,71,,,,,,,,,,,,,,,2,1,3.01900894757,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
RUN,springa,rusa,jogga,3,jogga,rusa,springa,Leg,leg,0,72,72,61,0,0,0,0,,,,,,,,,7,3.915,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
RUN,springa,rusa,jogga,3,jogga,rusa,springa,Arm,arm,0,72,72,61,0,1,1,1,,,,,,,,,1,0.949,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
RUN,springa,rusa,jogga,3,jogga,rusa,springa,,,0,72,72,61,,,,,,,,,,,,,,,3,1,2.06319839934,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
POLISH,polera,sopa,tvätta,1,polera,sopa,tvätta,Leg,leg,0,73,73,52,0,0,0,0,,,,,,,,,2,5.928,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
POLISH,polera,sopa,tvätta,1,polera,sopa,tvätta,Arm,arm,0,73,73,52,0,1,1,1,,,,,,,,,6,2.56,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
POLISH,polera,sopa,tvätta,1,polera,sopa,tvätta,,,0,73,73,52,,,,,,,,,,,,,,,1,1,1.40898376351,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
WANDER,vandra,marschera,spatsera,2,spatsera,vandra,marschera,Leg,leg,0,74,74,106,0,0,0,0,,,,,,,,,7,5.122,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
WANDER,vandra,marschera,spatsera,2,spatsera,vandra,marschera,Arm,arm,0,74,74,106,0,1,1,1,,,,,,,,,1,4.974,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
WANDER,vandra,marschera,spatsera,2,spatsera,vandra,marschera,,,0,74,74,106,,,,,,,,,,,,,,,2,1,1.5926085139,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SNEAK,smyga,hasa,glida,2,hasa,smyga,glida,Leg,leg,0,75,75,78,0,0,0,0,,,,,,,,,7,2.64,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SNEAK,smyga,hasa,glida,2,hasa,smyga,glida,Arm,arm,0,75,75,78,0,1,1,1,,,,,,,,,2,3.096,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SNEAK,smyga,hasa,glida,2,hasa,smyga,glida,,,0,75,75,78,,,,,,,,,,,,,,,2,1,1.89541424104,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SPRINT,spurta,springa,löpa,2,springa,spurta,löpa,Leg,leg,0,76,76,79,0,0,0,0,,,,,,,,,7,2.858,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SPRINT,spurta,springa,löpa,2,springa,spurta,löpa,Arm,arm,0,76,76,79,0,1,1,1,,,,,,,,,3,2.325,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SPRINT,spurta,springa,löpa,2,springa,spurta,löpa,,,0,76,76,79,,,,,,,,,,,,,,,2,1,3.38814863574,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
GRIP,gripa om,hålla om,kasta om,2,kasta om,gripa om,hålla om,Leg,leg,0,77,77,29,0,0,0,0,,,,,,,,,2,4.016,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
GRIP,gripa om,hålla om,kasta om,2,kasta om,gripa om,hålla om,Arm,arm,0,77,77,29,0,1,1,1,,,,,,,,,7,0.967,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
GRIP,gripa om,hålla om,kasta om,2,kasta om,gripa om,hålla om,,,0,77,77,29,,,,,,,,,,,,,,,2,1,6.3389334349,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CLICK,klicka,klappa,klämma,1,klicka,klämma,klappa,Leg,leg,0,78,78,11,0,0,0,0,,,,,,,,,1,2.91,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CLICK,klicka,klappa,klämma,1,klicka,klämma,klappa,Arm,arm,0,78,78,11,0,1,1,1,,,,,,,,,6,1.622,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CLICK,klicka,klappa,klämma,1,klicka,klämma,klappa,,,0,78,78,11,,,,,,,,,,,,,,,1,1,3.0525973087,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
HIKE,vandra,flanera,lunka,3,lunka,flanera,vandra,Leg,leg,0,79,79,31,0,0,0,0,,,,,,,,,7,1.972,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
HIKE,vandra,flanera,lunka,3,lunka,flanera,vandra,Arm,arm,0,79,79,31,0,1,1,1,,,,,,,,,1,2.812,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
HIKE,vandra,flanera,lunka,3,lunka,flanera,vandra,,,0,79,79,31,,,,,,,,,,,,,,,3,1,2.48242173147,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CHOP,hacka,tälja,riva,3,riva,tälja,hacka,Leg,leg,0,80,80,7,0,0,0,0,,,,,,,,,3,5.946,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CHOP,hacka,tälja,riva,3,riva,tälja,hacka,Arm,arm,0,80,80,7,0,1,1,1,,,,,,,,,6,1.639,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
CHOP,hacka,tälja,riva,3,riva,tälja,hacka,,,0,80,80,7,,,,,,,,,,,,,,,3,1,1.64368703491,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
DUNK,dunka,dumpa,dunsa,1,dunka,dumpa,dunsa,Leg,leg,0,81,81,20,0,0,0,0,,,,,,,,,2,5.659,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
DUNK,dunka,dumpa,dunsa,1,dunka,dumpa,dunsa,Arm,arm,0,81,81,20,0,1,1,1,,,,,,,,,6,1.436,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
DUNK,dunka,dumpa,dunsa,1,dunka,dumpa,dunsa,,,0,81,81,20,,,,,,,,,,,,,,,1,1,3.23699370122,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
TIPTOE,gå på tå,snava,sparka,1,gå på tå,sparka,snava,Leg,leg,0,82,82,95,0,0,0,0,,,,,,,,,7,2.909,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
TIPTOE,gå på tå,snava,sparka,1,gå på tå,sparka,snava,Arm,arm,0,82,82,95,0,1,1,1,,,,,,,,,1,1.571,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
TIPTOE,gå på tå,snava,sparka,1,gå på tå,sparka,snava,,,0,82,82,95,,,,,,,,,,,,,,,1,1,2.09688198103,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
GRATE,riva,hugga,rispa,1,riva,hugga,rispa,Leg,leg,0,83,83,28,0,0,0,0,,,,,,,,,1,3.513,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
GRATE,riva,hugga,rispa,1,riva,hugga,rispa,Arm,arm,0,83,83,28,0,1,1,1,,,,,,,,,5,2.376,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
GRATE,riva,hugga,rispa,1,riva,hugga,rispa,,,0,83,83,28,,,,,,,,,,,,,,,1,1,1.57670391463,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SHAKE,skaka,röra,vispa,2,vispa,skaka,röra,Leg,leg,0,84,84,69,0,0,0,0,,,,,,,,,5,5.393,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SHAKE,skaka,röra,vispa,2,vispa,skaka,röra,Arm,arm,0,84,84,69,0,1,1,1,,,,,,,,,6,1.169,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SHAKE,skaka,röra,vispa,2,vispa,skaka,röra,,,0,84,84,69,,,,,,,,,,,,,,,2,1,1.25835708579,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SLIDE,glida,ramla,hasa,2,ramla,glida,hasa,Leg,leg,0,85,85,74,0,0,0,0,,,,,,,,,5,5.476,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SLIDE,glida,ramla,hasa,2,ramla,glida,hasa,Arm,arm,0,85,85,74,0,1,1,1,,,,,,,,,6,3.4,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
SLIDE,glida,ramla,hasa,2,ramla,glida,hasa,,,0,85,85,74,,,,,,,,,,,,,,,2,1,1.25815084043,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
WHIP,piska,klappa,slå,3,klappa,slå,piska,Leg,leg,0,86,86,108,0,0,0,0,,,,,,,,,1,3.564,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
WHIP,piska,klappa,slå,3,klappa,slå,piska,Arm,arm,0,86,86,108,0,1,1,1,,,,,,,,,6,2.008,,,,,,2018_Jun_08_1550,59.56797925,verb_norming,001,901,
