item,type,word1,word2,word3,word4,word_duration,follow_blank,SOA,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,experimental_blocks.thisRepN,experimental_blocks.thisTrialN,experimental_blocks.thisN,experimental_blocks.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_3.keys,key_resp_3.rt,date,frameRate,expName,session,participant,
,leg,pace,stray,slide,inch,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,1,1,1,,,space,18.0462693479,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,creep,glide,sway,hike,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,2,2,2,,,space,14.1887942541,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,scratch,grip,polish,stir,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,3,3,3,,,space,30.1383963321,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,claw,scrub,switch,twine,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,4,4,4,,,space,8.85608191243,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,ramble,limp,climb,tread,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,5,5,5,,,space,13.333915867,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,braid,tug,punch,squeeze,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,6,6,6,,,space,21.7024372377,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,seize,clap,shake,wash,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,7,7,7,,,space,35.3369179635,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,wade,sprint,flit,kneel,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,8,8,8,,,space,6.13859428551,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,skim,grab,grate,pull,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,9,9,9,,,space,9.27500318069,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,jump,plod,kick,walk,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,10,10,10,,,space,6.77547099883,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,carve,dig,poke,pinch,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,11,11,11,,,space,5.24972835729,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,scrape,lift,knock,slap,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,12,12,12,,,space,8.13443805321,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,scoop,bind,catch,fold,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,13,13,13,,,space,17.5260713786,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,scuff,trip,step,slither,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,14,14,14,,,space,11.7402834883,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,wander,strut,leap,stumble,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,15,15,15,,,space,7.36293125997,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,push,file,clean,pat,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,16,16,16,,,space,12.5789771061,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,peel,stab,throw,click,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,17,17,17,,,space,8.11759067335,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,brush,snatch,delve,cut,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,18,18,18,,,space,6.45719780094,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,stomp,trek,tiptoe,rush,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,19,19,19,,,space,5.1658261218,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,skate,sneak,bounce,dance,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,20,20,20,,,space,19.7065760849,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,stagger,slip,stride,skip,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,21,21,21,,,space,15.2775445711,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,bash,dunk,grasp,hack,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,22,22,22,,,space,8.57044930297,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,march,jog,mount,wobble,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,23,23,23,,,space,5.30008281645,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,traipse,trot,prance,roll,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,24,24,24,,,space,14.6094512699,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,wipe,toss,wrap,nip,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,25,25,25,,,space,3.55581773742,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,hop,stroll,crawl,flee,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,26,26,26,,,space,6.87653828799,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,stamp,run,trudge,roam,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,0,27,27,27,,,space,4.36055068201,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,,,,,,0.1,0.4,0.5,0,0,0,0,,,,,0,1,1,0,,,,,,,,,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,stray,pace,trek,prance,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,0,0,0,,,space,4.26011281371,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,walk,roam,traipse,run,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,1,1,1,,,space,11.4041901333,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,clean,squeeze,grasp,seize,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,2,2,2,,,space,6.45747872889,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,shake,catch,pull,grab,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,3,3,3,,,space,7.53110872109,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,glide,wobble,jump,tiptoe,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,4,4,4,,,space,4.44481128833,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,lift,nip,stir,bind,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,5,5,5,,,space,4.49522145894,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,scoop,toss,wipe,dig,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,6,6,6,,,space,4.46147019754,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,stroll,slither,ramble,kneel,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,7,7,7,,,space,5.23339344375,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,plod,stomp,trot,scuff,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,8,8,8,,,space,15.6982782396,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,hop,stride,wade,tread,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,9,9,9,,,space,3.47199175945,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,snatch,clap,braid,grate,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,10,10,10,,,space,8.50317555271,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,skip,creep,strut,limp,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,11,11,11,,,space,11.0532826688,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,click,fold,push,whip,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,12,12,12,,,space,3.52288594799,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,crawl,stamp,slip,flit,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,13,13,13,,,space,4.91460066743,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,march,step,flee,rush,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,14,14,14,,,space,3.67328710995,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,kick,bounce,jog,sprint,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,15,15,15,,,space,3.70701505948,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,stab,rub,punch,tug,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,16,16,16,,,space,49.3079709257,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,stumble,slide,hike,roll,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,17,17,17,,,space,4.91420871169,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,poke,throw,wrap,chop,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,18,18,18,,,space,4.17578661803,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,grip,skim,slap,wash,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,19,19,19,,,space,8.72148541743,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,scratch,dunk,carve,knock,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,20,20,20,,,space,7.98345765021,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,trip,sneak,skate,inch,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,21,21,21,,,space,4.79756947929,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,twine,pat,cut,pinch,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,22,22,22,,,space,3.79061542583,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,scrub,scrape,switch,claw,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,23,23,23,,,space,14.6753681895,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,stagger,dance,trudge,leap,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,24,24,24,,,space,6.67540058904,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,clutch,file,peel,brush,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,25,25,25,,,space,4.27697402266,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,wander,sway,climb,mount,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,26,26,26,,,space,6.00453277848,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,polish,hack,delve,bash,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,0,27,27,27,,,space,11.940878297,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,,,,,,0.3,0.4,0.7,0,0,0,0,,,,,0,2,2,2,,,,,,,,,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,leap,wander,step,jog,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,0,0,0,,,space,5.60175202636,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,pace,trot,strut,scuff,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,1,1,1,,,space,13.4173704353,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,roll,stamp,kick,wade,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,2,2,2,,,space,4.5123718933,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,bash,dunk,scrape,toss,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,3,3,3,,,space,5.83691519769,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,push,carve,clean,peel,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,4,4,4,,,space,3.63969508056,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,claw,grab,tug,pinch,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,5,5,5,,,space,3.74022975244,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,hike,roam,climb,stray,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,6,6,6,,,space,13.1482023377,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,sway,skip,flit,trudge,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,7,7,7,,,space,4.94776913175,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,slide,jump,bounce,tread,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,8,8,8,,,space,5.76948300564,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,stir,polish,brush,scoop,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,9,9,9,,,space,5.50156189621,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,flee,stomp,walk,stroll,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,10,10,10,,,space,8.31891447225,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,glide,run,wobble,trip,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,11,11,11,,,space,8.95741511511,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,pat,snatch,squeeze,grasp,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,12,12,12,,,space,8.58699125765,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,cut,hack,throw,slap,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,13,13,13,,,space,4.17654247623,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,wrap,clap,seize,bind,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,14,14,14,,,space,5.23299042474,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,crawl,traipse,creep,plod,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,15,15,15,,,space,18.9685309325,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,rub,pull,catch,scrub,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,16,16,16,,,space,21.8027368152,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,nip,grip,grate,whip,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,17,17,17,,,space,16.6376756392,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,stab,shake,lift,knock,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,18,18,18,,,space,5.68559578458,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,slither,tiptoe,sneak,stride,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,19,19,19,,,space,11.8745176613,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,kneel,sprint,stumble,trek,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,20,20,20,,,space,6.92723412797,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,dance,slip,mount,ramble,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,21,21,21,,,space,6.12247194474,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,twine,chop,wash,fold,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,22,22,22,,,space,11.6066080103,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,inch,hop,stagger,limp,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,23,23,23,,,space,5.24973625962,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,leg,march,rush,skate,prance,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,24,24,24,,,space,7.06144024769,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,delve,scratch,click,braid,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,25,25,25,,,space,6.08832912271,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,poke,punch,file,switch,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,26,26,26,,,space,9.91195575642,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
,arm,dig,wipe,skim,clutch,0.4,0.4,0.8,0,0,0,0,,,,,0,3,3,3,0,27,27,27,,,space,4.52887315095,,,,,,,2018_Jun_11_1303,59.1226324298,sheb_replic_pilot_control,001,902,
