item,type,word1,word2,word3,word4,word_duration,follow_blank,SOA,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,experimental_blocks.thisRepN,experimental_blocks.thisTrialN,experimental_blocks.thisN,experimental_blocks.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_3.keys,key_resp_3.rt,date,frameRate,expName,session,participant,
,arm,stir,clutch,squeeze,nip,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,7,7,7,,,space,6.18884640945,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,twine,bash,knock,scratch,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,8,8,8,,,space,8.70482571798,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,trudge,plod,ramble,hike,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,9,9,9,,,space,5.90452716783,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,sway,kick,kneel,slither,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,10,10,10,,,space,4.69636429442,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,pace,stumble,sprint,trip,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,11,11,11,,,space,5.06455850849,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,shake,catch,fold,cut,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,12,12,12,,,space,6.02106999175,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,roll,hop,strut,crawl,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,13,13,13,,,space,4.37762801978,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,snatch,click,grab,lift,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,14,14,14,,,space,5.51865424842,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,limp,stomp,skate,stamp,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,15,15,15,,,space,7.0777862245,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,dance,flit,prance,creep,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,16,16,16,,,space,6.02005138098,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,walk,wander,trot,tiptoe,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,17,17,17,,,space,4.57930110181,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,pat,punch,pull,seize,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,18,18,18,,,space,9.04022524811,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,wobble,slide,roam,scuff,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,19,19,19,,,space,7.46363188086,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,whip,brush,wash,wipe,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,20,20,20,,,space,7.64809368057,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,carve,pinch,clap,grip,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,21,21,21,,,space,17.4257959033,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,glide,march,stagger,leap,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,22,22,22,,,space,4.14284376534,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,grate,peel,slap,scrape,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,23,23,23,,,space,7.07748514558,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,wade,stray,trek,tread,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,24,24,24,,,space,7.48021808859,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,scrub,polish,hack,rub,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,25,25,25,,,space,4.07581775323,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,claw,poke,throw,wrap,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,26,26,26,,,space,5.61868870258,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,skim,file,dunk,clean,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,0,27,27,27,,,space,3.90797139988,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,,,,,,0.4,0.4,0.8,0,0,0,0,,,,,0,0,0,3,,,,,,,,,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,stroll,ramble,kneel,mount,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,0,0,0,,,space,4.6304497455,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,squeeze,punch,polish,braid,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,1,1,1,,,space,5.384659121,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,clutch,scrape,dig,push,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,2,2,2,,,space,4.39388983672,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,sprint,walk,roam,trip,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,3,3,3,,,space,4.17597666915,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,grip,hack,dunk,grab,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,4,4,4,,,space,4.96483975253,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,twine,knock,lift,pat,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,5,5,5,,,space,4.09291563705,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,cut,fold,throw,tug,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,6,6,6,,,space,4.47865777285,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,trot,flee,trek,tread,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,7,7,7,,,space,9.34220027832,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,clean,skim,shake,grate,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,8,8,8,,,space,3.62324202714,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,leap,run,roll,hop,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,9,9,9,,,space,4.1260848916,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,wander,slide,pace,sway,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,10,10,10,,,space,20.226174267,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,whip,click,file,wash,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,11,11,11,,,space,3.85751776643,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,rush,kick,creep,climb,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,12,12,12,,,space,5.21629793062,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,catch,wipe,poke,rub,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,13,13,13,,,space,4.67932370248,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,bash,switch,claw,peel,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,14,14,14,,,space,8.06647047806,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,slip,stamp,prance,tiptoe,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,15,15,15,,,space,5.38405182667,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,bind,snatch,scoop,brush,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,16,16,16,,,space,4.83045583029,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,nip,toss,slap,scrub,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,17,17,17,,,space,9.79484159379,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,glide,plod,skate,slither,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,18,18,18,,,space,5.24954225733,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,hike,skip,stumble,wade,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,19,19,19,,,space,3.94156421949,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,stagger,wobble,step,flit,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,20,20,20,,,space,5.80304263545,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,pinch,seize,carve,clap,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,21,21,21,,,space,4.36000621122,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,pull,wrap,chop,delve,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,22,22,22,,,space,4.87477211647,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,traipse,jog,crawl,trudge,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,23,23,23,,,space,7.83311219969,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,stir,grasp,stab,scratch,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,24,24,24,,,space,5.33370843076,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,stray,bounce,inch,march,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,25,25,25,,,space,5.13222539984,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,jump,limp,stomp,sneak,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,26,26,26,,,space,4.6292600492,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,strut,stride,scuff,dance,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,0,27,27,27,,,space,5.1993920735,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,,,,,,0.3,0.4,0.7,0,0,0,0,,,,,0,1,1,2,,,,,,,,,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,trek,tiptoe,ramble,crawl,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,0,0,0,,,space,3.58781586614,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,lift,pinch,cut,shake,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,1,1,1,,,space,3.69005507136,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,scrub,carve,grab,twine,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,2,2,2,,,space,4.14275525921,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,traipse,kick,prance,stroll,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,3,3,3,,,space,5.65245892959,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,jump,run,march,skip,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,4,4,4,,,space,3.68940510442,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,scoop,nip,dig,seize,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,5,5,5,,,space,3.9080689937,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,limp,tread,wade,roll,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,6,6,6,,,space,3.67266005979,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,creep,skate,pace,slide,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,7,7,7,,,space,4.159676921,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,claw,stir,switch,scratch,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,8,8,8,,,space,3.823844343,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,toss,pat,throw,clap,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,9,9,9,,,space,7.51384330778,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,stagger,mount,wobble,sprint,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,10,10,10,,,space,4.5789142826,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,trot,leap,step,wander,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,11,11,11,,,space,4.88066449141,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,hack,brush,grip,squeeze,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,12,12,12,,,space,3.74024674245,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,rush,roam,stride,stray,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,13,13,13,,,space,4.57892613611,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,walk,glide,climb,sway,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,14,14,14,,,space,4.96401158799,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,chop,wipe,skim,clean,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,15,15,15,,,space,8.46976606721,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,push,scrape,polish,clutch,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,16,16,16,,,space,4.54563123445,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,plod,kneel,jog,dance,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,17,17,17,,,space,3.23835531894,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,file,dunk,whip,rub,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,18,18,18,,,space,3.74033840954,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,strut,inch,scuff,flit,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,19,19,19,,,space,7.02848672683,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,tug,bind,grasp,click,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,20,20,20,,,space,4.37759245928,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,catch,pull,braid,grate,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,21,21,21,,,space,7.04440400207,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,fold,knock,slap,snatch,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,22,22,22,,,space,8.25229226938,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,stumble,hop,stamp,trip,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,23,23,23,,,space,4.27696967639,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,hike,flee,stomp,slip,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,24,24,24,,,space,4.67881953363,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,wrap,stab,peel,punch,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,25,25,25,,,space,4.39444181471,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,bounce,sneak,trudge,slither,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,26,26,26,,,space,4.52855034063,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,wash,delve,bash,poke,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,27,27,27,,,space,4.37746365124,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,,,,,,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,,,,,,,,,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,toss,pinch,file,pull,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,0,0,0,,,space,10.3480610439,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,slide,sway,prance,wade,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,1,1,1,,,space,4.7130342669,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,trot,slither,trudge,stumble,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,2,2,2,,,space,16.2181917248,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,tread,creep,hike,traipse,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,3,3,3,,,space,8.78856358494,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,bind,scrub,brush,claw,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,4,4,4,,,space,3.85951626656,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,chop,seize,clutch,pat,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,5,5,5,,,space,7.31189403919,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,roll,march,climb,wander,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,6,6,6,,,space,4.36029938782,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,flit,skate,jump,scuff,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,7,7,7,,,space,4.71347877315,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,limp,sneak,run,flee,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,8,8,8,,,space,4.39486182375,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,throw,wash,peel,lift,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,9,9,9,,,space,3.67331950951,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,stir,cut,rub,polish,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,10,10,10,,,space,3.89126744737,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,skip,bounce,trek,stamp,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,11,11,11,,,space,7.49697656721,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,hack,grab,push,poke,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,12,12,12,,,space,3.8241169735,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,plod,stroll,rush,roam,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,13,13,13,,,space,4.74633311971,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,kneel,stride,kick,jog,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,14,14,14,,,space,4.10894789122,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,slap,punch,squeeze,dig,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,15,15,15,,,space,3.8246002012,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,scoop,tug,wipe,clean,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,16,16,16,,,space,5.36611550524,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,delve,nip,catch,dunk,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,17,17,17,,,space,4.15966901867,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,walk,tiptoe,pace,sprint,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,18,18,18,,,space,4.74648761032,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,carve,stab,shake,skim,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,19,19,19,,,space,3.74029731739,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,stomp,step,mount,wobble,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,20,20,20,,,space,6.87745061239,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,grate,scratch,knock,scrape,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,21,21,21,,,space,5.92106596158,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,dance,ramble,stagger,strut,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,22,22,22,,,space,5.06516066629,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,slip,leap,stray,glide,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,23,23,23,,,space,4.24350566478,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,whip,wrap,braid,grasp,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,24,24,24,,,space,6.27269648954,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,snatch,bash,click,clap,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,25,25,25,,,space,3.65659580118,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,arm,twine,switch,fold,grip,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,26,26,26,,,space,3.50641788014,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
,leg,trip,hop,inch,crawl,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,27,27,27,,,space,3.84102085505,,,,,,,2018_Jun_12_1333,59.6445690885,sheb_replic_pilot_control,001,904,
