item,type,word1,word2,word3,word4,word_duration,follow_blank,SOA,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,experimental_blocks.thisRepN,experimental_blocks.thisTrialN,experimental_blocks.thisN,experimental_blocks.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_3.keys,key_resp_3.rt,date,frameRate,expName,session,participant,
,leg,march,stroll,limp,hop,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,4,4,4,,,space,6.85971719889,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,punch,scratch,toss,slap,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,5,5,5,,,space,4.54462959992,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,brush,whip,hack,grasp,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,6,6,6,,,space,3.57296305047,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,dig,rub,scrub,scrape,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,7,7,7,,,space,4.86471133947,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,flit,scuff,jump,sway,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,8,8,8,,,space,4.58023221173,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,plod,glide,kick,wade,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,9,9,9,,,space,4.39414397507,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,seize,cut,fold,grab,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,10,10,10,,,space,4.00810520568,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,clutch,delve,lift,stir,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,11,11,11,,,space,4.830298392,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,step,tread,climb,roam,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,12,12,12,,,space,6.44030224033,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,leap,pace,trip,bounce,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,13,13,13,,,space,13.1831067664,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,pinch,click,pull,skim,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,14,14,14,,,space,4.31046209234,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,bash,snatch,scoop,braid,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,15,15,15,,,space,4.57955341953,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,stab,squeeze,clap,chop,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,16,16,16,,,space,4.49485097785,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,mount,walk,prance,wander,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,17,17,17,,,space,5.45075121515,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,file,nip,grate,catch,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,18,18,18,,,space,5.61880681131,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,stray,slither,trek,sprint,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,19,19,19,,,space,5.65213795839,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,grip,poke,throw,push,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,20,20,20,,,space,5.8035595895,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,trot,traipse,crawl,slip,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,21,21,21,,,space,4.36075119144,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,stagger,flee,inch,stamp,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,22,22,22,,,space,4.63033205503,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,wobble,rush,stomp,ramble,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,23,23,23,,,space,4.29368509889,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,wrap,clean,dunk,peel,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,24,24,24,,,space,4.77990103383,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,kneel,tiptoe,stride,skip,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,25,25,25,,,space,4.42780582592,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,bind,carve,polish,tug,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,26,26,26,,,space,5.87007411399,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,knock,wipe,shake,pat,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,0,27,27,27,,,space,4.20981435547,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,,,,,,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,3,,,,,,,,,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,leap,wade,kneel,slither,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,0,0,0,,,space,4.17657131704,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,claw,squeeze,carve,poke,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,1,1,1,,,space,6.03694834304,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,dunk,hack,grate,file,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,2,2,2,,,space,4.24340153127,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,skim,seize,pat,fold,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,3,3,3,,,space,4.36062317708,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,trudge,slide,scuff,creep,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,4,4,4,,,space,7.12799934886,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,shake,scratch,slap,rub,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,5,5,5,,,space,8.72170112123,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,push,catch,delve,clutch,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,6,6,6,,,space,4.76308097383,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,grasp,wipe,chop,knock,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,7,7,7,,,space,4.56214781234,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,strut,roam,stride,hop,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,8,8,8,,,space,9.87837805802,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,trip,rush,limp,stagger,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,9,9,9,,,space,4.10916898923,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,throw,click,whip,pull,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,10,10,10,,,space,4.04207484415,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,nip,polish,scoop,pinch,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,11,11,11,,,space,4.41098379038,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,dance,ramble,trot,hike,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,12,12,12,,,space,4.36074526485,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,scrape,wash,snatch,bind,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,13,13,13,,,space,4.34395444269,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,punch,wrap,clean,grab,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,14,14,14,,,space,4.81338232122,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,clap,bash,scrub,switch,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,15,15,15,,,space,4.79707510887,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,stumble,skate,kick,trek,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,16,16,16,,,space,5.18254571575,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,step,mount,tread,slip,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,17,17,17,,,space,5.14899449459,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,wobble,walk,plod,inch,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,18,18,18,,,space,4.64538322522,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,braid,peel,grip,stir,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,19,19,19,,,space,4.17637415911,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,sprint,tiptoe,stamp,stomp,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,20,20,20,,,space,5.28282126271,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,tug,twine,stab,toss,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,21,21,21,,,space,5.71865090246,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,crawl,jump,stray,run,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,22,22,22,,,space,4.84782648206,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,wander,roll,flee,glide,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,23,23,23,,,space,5.35022003456,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,sneak,stroll,sway,march,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,24,24,24,,,space,5.03137063082,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,dig,brush,cut,lift,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,25,25,25,,,space,6.12234024479,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,prance,skip,traipse,flit,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,26,26,26,,,space,5.1154669798,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,bounce,pace,jog,climb,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,0,27,27,27,,,space,5.38355789845,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,,,,,,0.25,0.4,0.65,0,0,0,0,,,,,0,1,1,2,,,,,,,,,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,hack,clean,chop,scratch,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,0,0,0,,,space,4.29405017689,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,slap,wrap,wipe,bind,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,1,1,1,,,space,4.07556956514,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,slip,skate,stomp,slither,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,2,2,2,,,space,4.04211514497,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,stride,roll,hike,hop,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,3,3,3,,,space,3.5053343269,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,sneak,walk,rush,sway,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,4,4,4,,,space,4.93086197128,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,peel,stab,catch,bash,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,5,5,5,,,space,4.81333648891,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,skip,traipse,kneel,trek,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,6,6,6,,,space,7.37953176771,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,stray,creep,glide,stroll,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,7,7,7,,,space,8.06730947788,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,step,inch,crawl,kick,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,8,8,8,,,space,5.03259229875,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,grab,shake,delve,twine,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,9,9,9,,,space,4.62928581419,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,clutch,dunk,brush,clap,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,10,10,10,,,space,6.90995967547,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,plod,ramble,dance,trip,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,11,11,11,,,space,5.06594241092,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,stir,pat,poke,click,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,12,12,12,,,space,4.86367734691,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,scrub,wash,claw,skim,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,13,13,13,,,space,4.96435827269,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,limp,pace,sprint,flee,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,14,14,14,,,space,7.26218684881,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,scoop,nip,lift,snatch,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,15,15,15,,,space,4.41110469283,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,trot,strut,tiptoe,flit,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,16,16,16,,,space,6.62478911214,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,tug,knock,grate,whip,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,17,17,17,,,space,4.76377952134,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,push,scrape,pull,polish,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,18,18,18,,,space,4.4781648588,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,roam,stagger,scuff,climb,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,19,19,19,,,space,5.85357567032,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,stumble,prance,march,wobble,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,20,20,20,,,space,4.56219799081,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,wander,slide,trudge,leap,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,21,21,21,,,space,4.84702836783,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,file,carve,braid,punch,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,22,22,22,,,space,5.56821466587,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,bounce,mount,run,tread,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,23,23,23,,,space,5.01476866935,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,squeeze,switch,fold,throw,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,24,24,24,,,space,5.29931615043,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,stamp,wade,jog,jump,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,25,25,25,,,space,4.84711963732,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,seize,toss,grasp,dig,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,26,26,26,,,space,6.97692501598,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,grip,rub,pinch,cut,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,0,27,27,27,,,space,4.44531890196,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,,,,,,0.4,0.4,0.8,0,0,0,0,,,,,0,2,2,5,,,,,,,,,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,jump,strut,dance,run,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,0,0,0,,,space,4.12615104272,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,polish,grasp,seize,scrape,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,1,1,1,,,space,4.72919667826,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,lift,wrap,clutch,clean,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,2,2,2,,,space,3.50585349626,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,grab,pat,punch,delve,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,3,3,3,,,space,4.31002391972,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,slip,mount,sneak,stride,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,4,4,4,,,space,6.05460286705,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,whip,click,slap,stir,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,5,5,5,,,space,4.9311634372,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,file,hack,peel,wash,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,6,6,6,,,space,4.6960820493,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,chop,knock,toss,throw,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,7,7,7,,,space,5.31685885942,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,tiptoe,stumble,bounce,traipse,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,8,8,8,,,space,3.82414382493,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,sprint,skip,tread,climb,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,9,9,9,,,space,2.95205150919,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,switch,fold,shake,rub,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,10,10,10,,,space,5.28314445947,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,creep,rush,trip,hop,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,11,11,11,,,space,5.08251592475,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,claw,scrub,squeeze,bash,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,12,12,12,,,space,5.70235001181,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,wobble,trek,wander,hike,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,13,13,13,,,space,6.03788790525,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,plod,trudge,jog,stagger,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,14,14,14,,,space,5.70191500005,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,catch,stab,push,braid,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,15,15,15,,,space,4.79676099955,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,nip,snatch,poke,twine,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,16,16,16,,,space,4.31049251551,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,stomp,prance,leap,roll,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,17,17,17,,,space,6.38999496635,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,stray,scuff,sway,pace,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,18,18,18,,,space,6.2893681701,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,kick,march,slide,limp,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,19,19,19,,,space,5.75271813213,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,bind,tug,pinch,carve,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,20,20,20,,,space,6.10560118153,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,glide,stamp,skate,flee,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,21,21,21,,,space,4.59495899984,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,wipe,brush,scratch,scoop,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,22,22,22,,,space,6.42292112972,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,inch,wade,stroll,crawl,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,23,23,23,,,space,6.32229946984,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,clap,skim,dunk,dig,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,24,24,24,,,space,6.35646547603,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,trot,kneel,ramble,slither,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,25,25,25,,,space,8.00007586036,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,arm,grate,grip,cut,pull,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,26,26,26,,,space,3.7232645559,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
,leg,roam,step,flit,walk,0.1,0.4,0.5,0,0,0,0,,,,,0,3,3,0,0,27,27,27,,,space,4.77997294314,,,,,,,2018_Jun_08_1450,59.1710794241,sheb_replic_pilot_control,001,901,
