word,target,distrOne,distrTwo,corrAns,w1,w2,w3,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,ArmLeg_loop.thisRepN,ArmLeg_loop.thisTrialN,ArmLeg_loop.thisN,ArmLeg_loop.thisIndex,key_resp_9.keys,key_resp_9.rt,key_resp_3.keys,key_resp_3.rt,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,key_resp_8.keys,key_resp_8.rt,rating.response,rating.rt,answer.keys,answer.corr,answer.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
CATCH,fånga,krama,omfamna,1,fånga,omfamna,krama,Arm,arm,0,37,37,6,0,1,1,1,,,,,,,,,,,,,7,0.666,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CATCH,fånga,krama,omfamna,1,fånga,omfamna,krama,,,0,37,37,6,,,,,,,,,,,,,,,,,,,1,1,1.7947791874,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CLAP,klappa,knäppa,klämma,2,klämma,klappa,knäppa,Leg,leg,0,38,38,8,0,0,0,0,,,,,,,,,,,,,1,2.24,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CLAP,klappa,knäppa,klämma,2,klämma,klappa,knäppa,Arm,arm,0,38,38,8,0,1,1,1,,,,,,,,,,,,,7,0.784,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CLAP,klappa,knäppa,klämma,2,klämma,klappa,knäppa,,,0,38,38,8,,,,,,,,,,,,,,,,,,,2,1,2.54952553333,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SKATE,åka skridskor,åka skidor,åka kälke,3,åka skidor,åka kälke,åka skridskor,Leg,leg,0,39,39,70,0,0,0,0,,,,,,,,,,,,,7,2.894,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SKATE,åka skridskor,åka skidor,åka kälke,3,åka skidor,åka kälke,åka skridskor,Arm,arm,0,39,39,70,0,1,1,1,,,,,,,,,,,,,1,0.533,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SKATE,åka skridskor,åka skidor,åka kälke,3,åka skidor,åka kälke,åka skridskor,,,0,39,39,70,,,,,,,,,,,,,,,,,,,3,1,7.53062588826,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,3,dra sig snabbt tillbaka,hasa sig bakåt,röra sig långsamt framåt,Leg,leg,0,40,40,33,0,0,0,0,,,,,,,,,,,,,7,3.933,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,3,dra sig snabbt tillbaka,hasa sig bakåt,röra sig långsamt framåt,Arm,arm,0,40,40,33,0,1,1,1,,,,,,,,,,,,,1,0.414,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
INCH,röra sig långsamt framåt,dra sig snabbt tillbaka,hasa sig bakåt,3,dra sig snabbt tillbaka,hasa sig bakåt,röra sig långsamt framåt,,,0,40,40,33,,,,,,,,,,,,,,,,,,,2,0,7.24531805684,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SHAKE,skaka,röra,vispa,2,vispa,skaka,röra,Leg,leg,0,41,41,69,0,0,0,0,,,,,,,,,,,,,1,1.803,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SHAKE,skaka,röra,vispa,2,vispa,skaka,röra,Arm,arm,0,41,41,69,0,1,1,1,,,,,,,,,,,,,7,0.7,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SHAKE,skaka,röra,vispa,2,vispa,skaka,röra,,,0,41,41,69,,,,,,,,,,,,,,,,,,,2,1,1.39234879276,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SLIDE,glida,ramla,hasa,2,ramla,glida,hasa,Leg,leg,0,42,42,74,0,0,0,0,,,,,,,,,,,,,7,4.0,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SLIDE,glida,ramla,hasa,2,ramla,glida,hasa,Arm,arm,0,42,42,74,0,1,1,1,,,,,,,,,,,,,3,1.486,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SLIDE,glida,ramla,hasa,2,ramla,glida,hasa,,,0,42,42,74,,,,,,,,,,,,,,,,,,,2,1,2.26518887989,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STAMP,stampa,kliva,skutta,3,kliva,skutta,stampa,Leg,leg,0,43,43,83,0,0,0,0,,,,,,,,,,,,,7,2.19,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STAMP,stampa,kliva,skutta,3,kliva,skutta,stampa,Arm,arm,0,43,43,83,0,1,1,1,,,,,,,,,,,,,1,1.001,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STAMP,stampa,kliva,skutta,3,kliva,skutta,stampa,,,0,43,43,83,,,,,,,,,,,,,,,,,,,3,1,1.74453119722,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SWAY,vingla,tassa,ramla,3,ramla,tassa,vingla,Leg,leg,0,44,44,92,0,0,0,0,,,,,,,,,,,,,4,2.14,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SWAY,vingla,tassa,ramla,3,ramla,tassa,vingla,Arm,arm,0,44,44,92,0,1,1,1,,,,,,,,,,,,,3,0.483,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SWAY,vingla,tassa,ramla,3,ramla,tassa,vingla,,,0,44,44,92,,,,,,,,,,,,,,,,,,,3,1,2.14678339767,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
BOUNCE,studsa,dunka,kasta,1,studsa,kasta,dunka,Leg,leg,0,45,45,2,0,0,0,0,,,,,,,,,,,,,7,3.562,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
BOUNCE,studsa,dunka,kasta,1,studsa,kasta,dunka,Arm,arm,0,45,45,2,0,1,1,1,,,,,,,,,,,,,2,0.479,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
BOUNCE,studsa,dunka,kasta,1,studsa,kasta,dunka,,,0,45,45,2,,,,,,,,,,,,,,,,,,,1,1,3.79079609332,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SCRAPE,skrapa,rispa,klösa,2,rispa,skrapa,klösa,Leg,leg,0,46,46,64,0,0,0,0,,,,,,,,,,,,,1,3.934,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SCRAPE,skrapa,rispa,klösa,2,rispa,skrapa,klösa,Arm,arm,0,46,46,64,0,1,1,1,,,,,,,,,,,,,7,0.951,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SCRAPE,skrapa,rispa,klösa,2,rispa,skrapa,klösa,,,0,46,46,64,,,,,,,,,,,,,,,,,,,2,1,1.91202304908,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
PLOD,lunka,pulsa,vingla,2,pulsa,lunka,vingla,Leg,leg,0,47,47,49,0,0,0,0,,,,,,,,,,,,,3,2.608,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
PLOD,lunka,pulsa,vingla,2,pulsa,lunka,vingla,Arm,arm,0,47,47,49,0,1,1,1,,,,,,,,,,,,,2,0.414,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
PLOD,lunka,pulsa,vingla,2,pulsa,lunka,vingla,,,0,47,47,49,,,,,,,,,,,,,,,,,,,1,0,3.01921889317,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
BRAID,fläta,knyta,binda,2,knyta,fläta,binda,Leg,leg,0,48,48,3,0,0,0,0,,,,,,,,,,,,,1,2.239,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
BRAID,fläta,knyta,binda,2,knyta,fläta,binda,Arm,arm,0,48,48,3,0,1,1,1,,,,,,,,,,,,,7,0.614,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
BRAID,fläta,knyta,binda,2,knyta,fläta,binda,,,0,48,48,3,,,,,,,,,,,,,,,,,,,3,0,2.02958576375,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
LEAP,hoppa,stega,kliva,3,kliva,stega,hoppa,Leg,leg,0,49,49,39,0,0,0,0,,,,,,,,,,,,,1,10.643,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
LEAP,hoppa,stega,kliva,3,kliva,stega,hoppa,Arm,arm,0,49,49,39,0,1,1,1,,,,,,,,,,,,,1,9.253,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
LEAP,hoppa,stega,kliva,3,kliva,stega,hoppa,,,0,49,49,39,,,,,,,,,,,,,,,,,,,1,0,4.99807858481,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
HIKE,vandra,flanera,lunka,1,vandra,flanera,lunka,Leg,leg,0,50,50,31,0,0,0,0,,,,,,,,,,,,,7,2.643,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
HIKE,vandra,flanera,lunka,1,vandra,flanera,lunka,Arm,arm,0,50,50,31,0,1,1,1,,,,,,,,,,,,,1,0.516,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
HIKE,vandra,flanera,lunka,1,vandra,flanera,lunka,,,0,50,50,31,,,,,,,,,,,,,,,,,,,1,1,1.71107020416,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SCRATCH,repa,riva,klösa,1,repa,klösa,riva,Leg,leg,0,51,51,65,0,0,0,0,,,,,,,,,,,,,1,3.849,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SCRATCH,repa,riva,klösa,1,repa,klösa,riva,Arm,arm,0,51,51,65,0,1,1,1,,,,,,,,,,,,,7,0.749,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SCRATCH,repa,riva,klösa,1,repa,klösa,riva,,,0,51,51,65,,,,,,,,,,,,,,,,,,,2,0,4.76333522591,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STRUT,svassa,lunka,strosa,3,lunka,strosa,svassa,Leg,leg,0,52,52,90,0,0,0,0,,,,,,,,,,,,,7,3.163,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STRUT,svassa,lunka,strosa,3,lunka,strosa,svassa,Arm,arm,0,52,52,90,0,1,1,1,,,,,,,,,,,,,1,0.632,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STRUT,svassa,lunka,strosa,3,lunka,strosa,svassa,,,0,52,52,90,,,,,,,,,,,,,,,,,,,1,0,1.47618539622,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
GLIDE,glida,hasa,snava,3,snava,hasa,glida,Leg,leg,0,53,53,25,0,0,0,0,,,,,,,,,,,,,7,2.439,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
GLIDE,glida,hasa,snava,3,snava,hasa,glida,Arm,arm,0,53,53,25,0,1,1,1,,,,,,,,,,,,,1,0.43,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
GLIDE,glida,hasa,snava,3,snava,hasa,glida,,,0,53,53,25,,,,,,,,,,,,,,,,,,,3,1,1.59358809173,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
HACK,hacka,skära,kåpa,2,kåpa,hacka,skära,Leg,leg,0,54,54,30,0,0,0,0,,,,,,,,,,,,,4,4.033,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
HACK,hacka,skära,kåpa,2,kåpa,hacka,skära,Arm,arm,0,54,54,30,0,1,1,1,,,,,,,,,,,,,3,0.516,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
HACK,hacka,skära,kåpa,2,kåpa,hacka,skära,,,0,54,54,30,,,,,,,,,,,,,,,,,,,1,0,2.98571127724,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
JOG,jogga,spurta,rusa,1,jogga,rusa,spurta,Leg,leg,0,55,55,34,0,0,0,0,,,,,,,,,,,,,7,2.492,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
JOG,jogga,spurta,rusa,1,jogga,rusa,spurta,Arm,arm,0,55,55,34,0,1,1,1,,,,,,,,,,,,,1,1.136,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
JOG,jogga,spurta,rusa,1,jogga,rusa,spurta,,,0,55,55,34,,,,,,,,,,,,,,,,,,,1,1,0.92274354224,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SQUEEZE,klämma,knuffa,knäppa,1,klämma,knäppa,knuffa,Leg,leg,0,56,56,80,0,0,0,0,,,,,,,,,,,,,1,3.308,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SQUEEZE,klämma,knuffa,knäppa,1,klämma,knäppa,knuffa,Arm,arm,0,56,56,80,0,1,1,1,,,,,,,,,,,,,7,0.528,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SQUEEZE,klämma,knuffa,knäppa,1,klämma,knäppa,knuffa,,,0,56,56,80,,,,,,,,,,,,,,,,,,,1,1,0.98981092848,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CLAW,klösa,nypa,rispa,2,nypa,klösa,rispa,Leg,leg,0,57,57,9,0,0,0,0,,,,,,,,,,,,,3,2.291,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CLAW,klösa,nypa,rispa,2,nypa,klösa,rispa,Arm,arm,0,57,57,9,0,1,1,1,,,,,,,,,,,,,3,0.817,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CLAW,klösa,nypa,rispa,2,nypa,klösa,rispa,,,0,57,57,9,,,,,,,,,,,,,,,,,,,1,0,2.91855894256,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STAGGER,ragla,lunka,halka,1,ragla,lunka,halka,Leg,leg,0,58,58,82,0,0,0,0,,,,,,,,,,,,,3,2.723,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STAGGER,ragla,lunka,halka,1,ragla,lunka,halka,Arm,arm,0,58,58,82,0,1,1,1,,,,,,,,,,,,,2,0.882,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STAGGER,ragla,lunka,halka,1,ragla,lunka,halka,,,0,58,58,82,,,,,,,,,,,,,,,,,,,3,0,2.31460516557,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TWINE,tvinna,binda,knyta,1,tvinna,knyta,binda,Leg,leg,0,59,59,103,0,0,0,0,,,,,,,,,,,,,2,1.718,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TWINE,tvinna,binda,knyta,1,tvinna,knyta,binda,Arm,arm,0,59,59,103,0,1,1,1,,,,,,,,,,,,,4,0.497,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TWINE,tvinna,binda,knyta,1,tvinna,knyta,binda,,,0,59,59,103,,,,,,,,,,,,,,,,,,,1,1,1.07369217925,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,3,dra sig fram,kasta sig fram,hasa sig fram,Leg,leg,0,60,60,67,0,0,0,0,,,,,,,,,,,,,4,2.576,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,3,dra sig fram,kasta sig fram,hasa sig fram,Arm,arm,0,60,60,67,0,1,1,1,,,,,,,,,,,,,2,0.464,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,3,dra sig fram,kasta sig fram,hasa sig fram,,,0,60,60,67,,,,,,,,,,,,,,,,,,,2,0,3.15329597973,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CLUTCH,gripa tag i,sätta ihop,dra ut,2,dra ut,gripa tag i,sätta ihop,Leg,leg,0,61,61,13,0,0,0,0,,,,,,,,,,,,,1,2.793,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CLUTCH,gripa tag i,sätta ihop,dra ut,2,dra ut,gripa tag i,sätta ihop,Arm,arm,0,61,61,13,0,1,1,1,,,,,,,,,,,,,7,0.85,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CLUTCH,gripa tag i,sätta ihop,dra ut,2,dra ut,gripa tag i,sätta ihop,,,0,61,61,13,,,,,,,,,,,,,,,,,,,2,1,2.68368361724,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
GRAB,gripa tag i,fästa ihop,smälla till,1,gripa tag i,smälla till,fästa ihop,Leg,leg,0,62,62,26,0,0,0,0,,,,,,,,,,,,,1,2.022,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
GRAB,gripa tag i,fästa ihop,smälla till,1,gripa tag i,smälla till,fästa ihop,Arm,arm,0,62,62,26,0,1,1,1,,,,,,,,,,,,,7,1.303,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
GRAB,gripa tag i,fästa ihop,smälla till,1,gripa tag i,smälla till,fästa ihop,,,0,62,62,26,,,,,,,,,,,,,,,,,,,1,1,1.44277932331,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TIPTOE,gå på tå,snava,sparka,3,sparka,snava,gå på tå,Leg,leg,0,63,63,95,0,0,0,0,,,,,,,,,,,,,7,2.824,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TIPTOE,gå på tå,snava,sparka,3,sparka,snava,gå på tå,Arm,arm,0,63,63,95,0,1,1,1,,,,,,,,,,,,,1,0.474,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TIPTOE,gå på tå,snava,sparka,3,sparka,snava,gå på tå,,,0,63,63,95,,,,,,,,,,,,,,,,,,,3,1,1.92890526748,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,2,plocka åt sig,rycka till sig,knuffa ifrån sig,Leg,leg,0,64,64,77,0,0,0,0,,,,,,,,,,,,,1,2.349,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,2,plocka åt sig,rycka till sig,knuffa ifrån sig,Arm,arm,0,64,64,77,0,1,1,1,,,,,,,,,,,,,7,1.364,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SNATCH,rycka till sig,knuffa ifrån sig,plocka åt sig,2,plocka åt sig,rycka till sig,knuffa ifrån sig,,,0,64,64,77,,,,,,,,,,,,,,,,,,,1,0,5.19925111036,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
WALK,gå,promenera,marschera,2,marschera,gå,promenera,Leg,leg,0,65,65,105,0,0,0,0,,,,,,,,,,,,,7,9.401,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
WALK,gå,promenera,marschera,2,marschera,gå,promenera,Arm,arm,0,65,65,105,0,1,1,1,,,,,,,,,,,,,1,0.856,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
WALK,gå,promenera,marschera,2,marschera,gå,promenera,,,0,65,65,105,,,,,,,,,,,,,,,,,,,2,1,1.47506486702,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CARVE,tälja,hacka,riva,3,riva,hacka,tälja,Leg,leg,0,66,66,5,0,0,0,0,,,,,,,,,,,,,1,3.177,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CARVE,tälja,hacka,riva,3,riva,hacka,tälja,Arm,arm,0,66,66,5,0,1,1,1,,,,,,,,,,,,,7,0.592,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
CARVE,tälja,hacka,riva,3,riva,hacka,tälja,,,0,66,66,5,,,,,,,,,,,,,,,,,,,3,1,5.72044811685,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
BASH,slå,knuffa,trycka,2,trycka,slå,knuffa,Leg,leg,0,67,67,0,0,0,0,0,,,,,,,,,,,,,1,2.24,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
BASH,slå,knuffa,trycka,2,trycka,slå,knuffa,Arm,arm,0,67,67,0,0,1,1,1,,,,,,,,,,,,,7,0.902,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
BASH,slå,knuffa,trycka,2,trycka,slå,knuffa,,,0,67,67,0,,,,,,,,,,,,,,,,,,,2,1,1.54326621616,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
ROLL,vingla,snubbla,svassa,1,vingla,svassa,snubbla,Leg,leg,0,68,68,59,0,0,0,0,,,,,,,,,,,,,4,3.311,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
ROLL,vingla,snubbla,svassa,1,vingla,svassa,snubbla,Arm,arm,0,68,68,59,0,1,1,1,,,,,,,,,,,,,2,1.202,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
ROLL,vingla,snubbla,svassa,1,vingla,svassa,snubbla,,,0,68,68,59,,,,,,,,,,,,,,,,,,,3,0,4.86411805542,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SNEAK,smyga,hasa,glida,3,hasa,glida,smyga,Leg,leg,0,69,69,78,0,0,0,0,,,,,,,,,,,,,6,6.784,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SNEAK,smyga,hasa,glida,3,hasa,glida,smyga,Arm,arm,0,69,69,78,0,1,1,1,,,,,,,,,,,,,4,0.531,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SNEAK,smyga,hasa,glida,3,hasa,glida,smyga,,,0,69,69,78,,,,,,,,,,,,,,,,,,,3,1,1.97909675706,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SKIM,skumma,vispa,sleva,3,sleva,vispa,skumma,Leg,leg,0,70,70,71,0,0,0,0,,,,,,,,,,,,,4,6.383,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SKIM,skumma,vispa,sleva,3,sleva,vispa,skumma,Arm,arm,0,70,70,71,0,1,1,1,,,,,,,,,,,,,3,0.482,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SKIM,skumma,vispa,sleva,3,sleva,vispa,skumma,,,0,70,70,71,,,,,,,,,,,,,,,,,,,3,1,2.54952948442,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
WADE,vada,pulsa,plöja,1,vada,pulsa,plöja,Leg,leg,0,71,71,104,0,0,0,0,,,,,,,,,,,,,2,1.786,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
WADE,vada,pulsa,plöja,1,vada,pulsa,plöja,Arm,arm,0,71,71,104,0,1,1,1,,,,,,,,,,,,,4,0.833,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
WADE,vada,pulsa,plöja,1,vada,pulsa,plöja,,,0,71,71,104,,,,,,,,,,,,,,,,,,,2,0,1.0903709165,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
ROAM,ströva omkring,ta sig fram,luffa runt,1,ströva omkring,ta sig fram,luffa runt,Leg,leg,0,72,72,58,0,0,0,0,,,,,,,,,,,,,7,2.288,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
ROAM,ströva omkring,ta sig fram,luffa runt,1,ströva omkring,ta sig fram,luffa runt,Arm,arm,0,72,72,58,0,1,1,1,,,,,,,,,,,,,1,0.765,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
ROAM,ströva omkring,ta sig fram,luffa runt,1,ströva omkring,ta sig fram,luffa runt,,,0,72,72,58,,,,,,,,,,,,,,,,,,,1,1,4.54525796076,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SCRUB,skrubba,sopa,skrapa,1,skrubba,skrapa,sopa,Leg,leg,0,73,73,66,0,0,0,0,,,,,,,,,,,,,1,2.475,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SCRUB,skrubba,sopa,skrapa,1,skrubba,skrapa,sopa,Arm,arm,0,73,73,66,0,1,1,1,,,,,,,,,,,,,7,0.497,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SCRUB,skrubba,sopa,skrapa,1,skrubba,skrapa,sopa,,,0,73,73,66,,,,,,,,,,,,,,,,,,,1,1,1.61036797689,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SLITHER,hasa,glida,trilla,2,trilla,hasa,glida,Leg,leg,0,74,74,76,0,0,0,0,,,,,,,,,,,,,3,2.927,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SLITHER,hasa,glida,trilla,2,trilla,hasa,glida,Arm,arm,0,74,74,76,0,1,1,1,,,,,,,,,,,,,7,0.934,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
SLITHER,hasa,glida,trilla,2,trilla,hasa,glida,,,0,74,74,76,,,,,,,,,,,,,,,,,,,1,0,3.75708578647,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
MARCH,marschera,trava,traska,2,traska,marschera,trava,Leg,leg,0,75,75,42,0,0,0,0,,,,,,,,,,,,,7,2.089,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
MARCH,marschera,trava,traska,2,traska,marschera,trava,Arm,arm,0,75,75,42,0,1,1,1,,,,,,,,,,,,,1,0.448,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
MARCH,marschera,trava,traska,2,traska,marschera,trava,,,0,75,75,42,,,,,,,,,,,,,,,,,,,2,1,1.27496703803,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TROT,trava,promenera,flanera,2,promenera,trava,flanera,Leg,leg,0,76,76,100,0,0,0,0,,,,,,,,,,,,,3,1.685,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TROT,trava,promenera,flanera,2,promenera,trava,flanera,Arm,arm,0,76,76,100,0,1,1,1,,,,,,,,,,,,,2,0.648,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
TROT,trava,promenera,flanera,2,promenera,trava,flanera,,,0,76,76,100,,,,,,,,,,,,,,,,,,,2,1,1.56012591335,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STRAY,ströva,vandra,promenera,1,ströva,vandra,promenera,Leg,leg,0,77,77,87,0,0,0,0,,,,,,,,,,,,,5,4.269,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STRAY,ströva,vandra,promenera,1,ströva,vandra,promenera,Arm,arm,0,77,77,87,0,1,1,1,,,,,,,,,,,,,2,0.532,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
STRAY,ströva,vandra,promenera,1,ströva,vandra,promenera,,,0,77,77,87,,,,,,,,,,,,,,,,,,,2,0,2.58304460741,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
FLEE,fly,lyfta,flyga,1,fly,flyga,lyfta,Leg,leg,0,78,78,22,0,0,0,0,,,,,,,,,,,,,7,2.811,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
FLEE,fly,lyfta,flyga,1,fly,flyga,lyfta,Arm,arm,0,78,78,22,0,1,1,1,,,,,,,,,,,,,1,1.203,,,,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
FLEE,fly,lyfta,flyga,1,fly,flyga,lyfta,,,0,78,78,22,,,,,,,,,,,,,,,,,,,1,1,2.01280903946,,,2018_Jun_18_1531,59.6364480341,verb_norming,001,909,
