word,target,distrOne,distrTwo,corrAns,w1,w2,w3,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,armleg_loop.thisRepN,armleg_loop.thisTrialN,armleg_loop.thisN,armleg_loop.thisIndex,key_resp_9.keys,key_resp_9.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,key_resp_5.keys,key_resp_5.rt,rating.response,rating.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
STROLL,strosa,trava,marschera,1,strosa,trava,marschera,Arm,arm,0,37,37,89,0,0,0,0,,,,,,,,,,,,,1,4.403,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
STROLL,strosa,trava,marschera,1,strosa,trava,marschera,Leg,leg,0,37,37,89,0,1,1,1,,,,,,,,,,,,,7,1.336,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
STROLL,strosa,trava,marschera,1,strosa,trava,marschera,,,0,37,37,89,,,,,,,,,,,,,,,,,,,return,4.02525131798,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
DANCE,dansa,snurra,svänga,3,svänga,snurra,dansa,Arm,arm,0,38,38,17,0,0,0,0,,,,,,,,,,,,,5,4.185,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
DANCE,dansa,snurra,svänga,3,svänga,snurra,dansa,Leg,leg,0,38,38,17,0,1,1,1,,,,,,,,,,,,,7,1.052,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
DANCE,dansa,snurra,svänga,3,svänga,snurra,dansa,,,0,38,38,17,,,,,,,,,,,,,,,,,,,return,1.86205771177,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
POKE,peta,trycka,knuffa,3,trycka,knuffa,peta,Arm,arm,0,39,39,51,0,0,0,0,,,,,,,,,,,,,7,3.8,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
POKE,peta,trycka,knuffa,3,trycka,knuffa,peta,Leg,leg,0,39,39,51,0,1,1,1,,,,,,,,,,,,,3,2.646,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
POKE,peta,trycka,knuffa,3,trycka,knuffa,peta,,,0,39,39,51,,,,,,,,,,,,,,,,,,,return,1.72788119276,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
JOG,jogga,spurta,rusa,1,jogga,rusa,spurta,Arm,arm,0,40,40,34,0,0,0,0,,,,,,,,,,,,,3,4.466,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
JOG,jogga,spurta,rusa,1,jogga,rusa,spurta,Leg,leg,0,40,40,34,0,1,1,1,,,,,,,,,,,,,7,1.571,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
JOG,jogga,spurta,rusa,1,jogga,rusa,spurta,,,0,40,40,34,,,,,,,,,,,,,,,,,,,return,1.22453364478,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
CHOP,hacka,tälja,riva,1,hacka,tälja,riva,Arm,arm,0,41,41,7,0,0,0,0,,,,,,,,,,,,,7,6.03,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
CHOP,hacka,tälja,riva,1,hacka,tälja,riva,Leg,leg,0,41,41,7,0,1,1,1,,,,,,,,,,,,,1,1.404,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
CHOP,hacka,tälja,riva,1,hacka,tälja,riva,,,0,41,41,7,,,,,,,,,,,,,,,,,,,return,1.44260886297,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SKIP,hoppa,kliva,strutta,2,strutta,hoppa,kliva,Arm,arm,0,42,42,72,0,0,0,0,,,,,,,,,,,,,2,8.345,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SKIP,hoppa,kliva,strutta,2,strutta,hoppa,kliva,Leg,leg,0,42,42,72,0,1,1,1,,,,,,,,,,,,,7,2.612,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SKIP,hoppa,kliva,strutta,2,strutta,hoppa,kliva,,,0,42,42,72,,,,,,,,,,,,,,,,,,,return,2.54944157487,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
BIND,binda,linda,vinda,3,vinda,linda,binda,Arm,arm,0,43,43,1,0,0,0,0,,,,,,,,,,,,,7,4.337,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
BIND,binda,linda,vinda,3,vinda,linda,binda,Leg,leg,0,43,43,1,0,1,1,1,,,,,,,,,,,,,1,2.478,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
BIND,binda,linda,vinda,3,vinda,linda,binda,,,0,43,43,1,,,,,,,,,,,,,,,,,,,return,1.74457724885,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
CRAWL,kravla,huka,klättra,3,huka,klättra,kravla,Arm,arm,0,44,44,14,0,0,0,0,,,,,,,,,,,,,7,10.474,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
CRAWL,kravla,huka,klättra,3,huka,klättra,kravla,Leg,leg,0,44,44,14,0,1,1,1,,,,,,,,,,,,,7,0.582,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
CRAWL,kravla,huka,klättra,3,huka,klättra,kravla,,,0,44,44,14,,,,,,,,,,,,,,,,,,,return,1.77812779909,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
PUNCH,slå,knuffa,kasta,3,kasta,knuffa,slå,Arm,arm,0,45,45,55,0,0,0,0,,,,,,,,,,,,,7,4.118,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
PUNCH,slå,knuffa,kasta,3,kasta,knuffa,slå,Leg,leg,0,45,45,55,0,1,1,1,,,,,,,,,,,,,1,1.924,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
PUNCH,slå,knuffa,kasta,3,kasta,knuffa,slå,,,0,45,45,55,,,,,,,,,,,,,,,,,,,return,2.39853739119,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
BOUNCE,studsa,dunka,kasta,1,studsa,kasta,dunka,Arm,arm,0,46,46,2,0,0,0,0,,,,,,,,,,,,,1,5.174,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
BOUNCE,studsa,dunka,kasta,1,studsa,kasta,dunka,Leg,leg,0,46,46,2,0,1,1,1,,,,,,,,,,,,,7,1.017,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
BOUNCE,studsa,dunka,kasta,1,studsa,kasta,dunka,,,0,46,46,2,,,,,,,,,,,,,,,,,,,return,1.49291592074,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
PINCH,nypa,plocka,pensla,2,plocka,nypa,pensla,Arm,arm,0,47,47,48,0,0,0,0,,,,,,,,,,,,,7,2.642,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
PINCH,nypa,plocka,pensla,2,plocka,nypa,pensla,Leg,leg,0,47,47,48,0,1,1,1,,,,,,,,,,,,,3,1.572,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
PINCH,nypa,plocka,pensla,2,plocka,nypa,pensla,,,0,47,47,48,,,,,,,,,,,,,,,,,,,return,1.62713590156,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
HACK,hacka,skära,kåpa,1,hacka,skära,kåpa,Arm,arm,0,48,48,30,0,0,0,0,,,,,,,,,,,,,7,11.229,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
HACK,hacka,skära,kåpa,1,hacka,skära,kåpa,Leg,leg,0,48,48,30,0,1,1,1,,,,,,,,,,,,,1,0.817,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
HACK,hacka,skära,kåpa,1,hacka,skära,kåpa,,,0,48,48,30,,,,,,,,,,,,,,,,,,,return,1.25820312238,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
NIP,nypa,peta,nudda,1,nypa,peta,nudda,Arm,arm,0,49,49,44,0,0,0,0,,,,,,,,,,,,,7,22.115,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
NIP,nypa,peta,nudda,1,nypa,peta,nudda,Leg,leg,0,49,49,44,0,1,1,1,,,,,,,,,,,,,1,0.9,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
NIP,nypa,peta,nudda,1,nypa,peta,nudda,,,0,49,49,44,,,,,,,,,,,,,,,,,,,return,11.4382168484,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SEIZE,fånga,klämma,fästa,1,fånga,fästa,klämma,Arm,arm,0,50,50,68,0,0,0,0,,,,,,,,,,,,,7,4.433,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SEIZE,fånga,klämma,fästa,1,fånga,fästa,klämma,Leg,leg,0,50,50,68,0,1,1,1,,,,,,,,,,,,,2,0.9,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SEIZE,fånga,klämma,fästa,1,fånga,fästa,klämma,,,0,50,50,68,,,,,,,,,,,,,,,,,,,return,1.56011421767,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
PULL,dra,slänga,släpa,3,slänga,släpa,dra,Arm,arm,0,51,51,54,0,0,0,0,,,,,,,,,,,,,7,7.171,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
PULL,dra,slänga,släpa,3,slänga,släpa,dra,Leg,leg,0,51,51,54,0,1,1,1,,,,,,,,,,,,,4,0.549,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
PULL,dra,slänga,släpa,3,slänga,släpa,dra,,,0,51,51,54,,,,,,,,,,,,,,,,,,,return,2.81794949499,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
FLIT,rusa,hasa,svassa,1,rusa,hasa,svassa,Arm,arm,0,52,52,23,0,0,0,0,,,,,,,,,,,,,3,10.222,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
FLIT,rusa,hasa,svassa,1,rusa,hasa,svassa,Leg,leg,0,52,52,23,0,1,1,1,,,,,,,,,,,,,7,0.515,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
FLIT,rusa,hasa,svassa,1,rusa,hasa,svassa,,,0,52,52,23,,,,,,,,,,,,,,,,,,,return,1.81172852798,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
KICK,sparka,knäa,tåa,3,knäa,tåa,sparka,Arm,arm,0,53,53,36,0,0,0,0,,,,,,,,,,,,,1,5.324,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
KICK,sparka,knäa,tåa,3,knäa,tåa,sparka,Leg,leg,0,53,53,36,0,1,1,1,,,,,,,,,,,,,7,0.985,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
KICK,sparka,knäa,tåa,3,knäa,tåa,sparka,,,0,53,53,36,,,,,,,,,,,,,,,,,,,return,1.76128199729,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SCOOP,skyffla,dika,skrapa,1,skyffla,skrapa,dika,Arm,arm,0,54,54,63,0,0,0,0,,,,,,,,,,,,,7,3.246,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SCOOP,skyffla,dika,skrapa,1,skyffla,skrapa,dika,Leg,leg,0,54,54,63,0,1,1,1,,,,,,,,,,,,,3,2.595,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SCOOP,skyffla,dika,skrapa,1,skyffla,skrapa,dika,,,0,54,54,63,,,,,,,,,,,,,,,,,,,return,1.47622579127,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SCRAPE,skrapa,rispa,klösa,1,skrapa,klösa,rispa,Arm,arm,0,55,55,64,0,0,0,0,,,,,,,,,,,,,7,2.877,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SCRAPE,skrapa,rispa,klösa,1,skrapa,klösa,rispa,Leg,leg,0,55,55,64,0,1,1,1,,,,,,,,,,,,,1,0.817,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SCRAPE,skrapa,rispa,klösa,1,skrapa,klösa,rispa,,,0,55,55,64,,,,,,,,,,,,,,,,,,,return,1.44256184518,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
ROAM,ströva omkring,ta sig fram,luffa runt,2,luffa runt,ströva omkring,ta sig fram,Arm,arm,0,56,56,58,0,0,0,0,,,,,,,,,,,,,2,25.314,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
ROAM,ströva omkring,ta sig fram,luffa runt,2,luffa runt,ströva omkring,ta sig fram,Leg,leg,0,56,56,58,0,1,1,1,,,,,,,,,,,,,7,0.866,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
ROAM,ströva omkring,ta sig fram,luffa runt,2,luffa runt,ströva omkring,ta sig fram,,,0,56,56,58,,,,,,,,,,,,,,,,,,,return,11.5723708463,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
DIG,gräva,dränera,dika,2,dränera,gräva,dika,Arm,arm,0,57,57,19,0,0,0,0,,,,,,,,,,,,,7,3.129,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
DIG,gräva,dränera,dika,2,dränera,gräva,dika,Leg,leg,0,57,57,19,0,1,1,1,,,,,,,,,,,,,1,2.412,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
DIG,gräva,dränera,dika,2,dränera,gräva,dika,,,0,57,57,19,,,,,,,,,,,,,,,,,,,return,1.52645975416,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SKIM,skumma,vispa,sleva,2,sleva,skumma,vispa,Arm,arm,0,58,58,71,0,0,0,0,,,,,,,,,,,,,7,13.844,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SKIM,skumma,vispa,sleva,2,sleva,skumma,vispa,Leg,leg,0,58,58,71,0,1,1,1,,,,,,,,,,,,,3,0.512,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SKIM,skumma,vispa,sleva,2,sleva,skumma,vispa,,,0,58,58,71,,,,,,,,,,,,,,,,,,,return,3.69005478955,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
LEAP,hoppa,stega,kliva,2,stega,hoppa,kliva,Arm,arm,0,59,59,39,0,0,0,0,,,,,,,,,,,,,1,5.695,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
LEAP,hoppa,stega,kliva,2,stega,hoppa,kliva,Leg,leg,0,59,59,39,0,1,1,1,,,,,,,,,,,,,7,2.025,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
LEAP,hoppa,stega,kliva,2,stega,hoppa,kliva,,,0,59,59,39,,,,,,,,,,,,,,,,,,,return,3.97516196443,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SWAY,vingla,tassa,ramla,2,ramla,vingla,tassa,Arm,arm,0,60,60,92,0,0,0,0,,,,,,,,,,,,,3,14.969,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SWAY,vingla,tassa,ramla,2,ramla,vingla,tassa,Leg,leg,0,60,60,92,0,1,1,1,,,,,,,,,,,,,6,0.482,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SWAY,vingla,tassa,ramla,2,ramla,vingla,tassa,,,0,60,60,92,,,,,,,,,,,,,,,,,,,return,4.47821910843,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
PLUCK,plocka,rensa,picka,3,picka,rensa,plocka,Arm,arm,0,61,61,50,0,0,0,0,,,,,,,,,,,,,7,2.407,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
PLUCK,plocka,rensa,picka,3,picka,rensa,plocka,Leg,leg,0,61,61,50,0,1,1,1,,,,,,,,,,,,,1,1.924,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
PLUCK,plocka,rensa,picka,3,picka,rensa,plocka,,,0,61,61,50,,,,,,,,,,,,,,,,,,,return,5.55084894765,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
HOP,skutta,kliva,studsa,3,kliva,studsa,skutta,Arm,arm,0,62,62,32,0,0,0,0,,,,,,,,,,,,,1,3.114,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
HOP,skutta,kliva,studsa,3,kliva,studsa,skutta,Leg,leg,0,62,62,32,0,1,1,1,,,,,,,,,,,,,7,1.288,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
HOP,skutta,kliva,studsa,3,kliva,studsa,skutta,,,0,62,62,32,,,,,,,,,,,,,,,,,,,return,1.19116523908,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
PRANCE,kråma sig,promenera,traska,2,traska,kråma sig,promenera,Arm,arm,0,63,63,53,0,0,0,0,,,,,,,,,,,,,2,6.281,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
PRANCE,kråma sig,promenera,traska,2,traska,kråma sig,promenera,Leg,leg,0,63,63,53,0,1,1,1,,,,,,,,,,,,,7,0.749,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
PRANCE,kråma sig,promenera,traska,2,traska,kråma sig,promenera,,,0,63,63,53,,,,,,,,,,,,,,,,,,,return,10.2474471119,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SLIP,halka,snava,ramla,2,snava,halka,ramla,Arm,arm,0,64,64,75,0,0,0,0,,,,,,,,,,,,,1,4.621,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SLIP,halka,snava,ramla,2,snava,halka,ramla,Leg,leg,0,64,64,75,0,1,1,1,,,,,,,,,,,,,7,1.019,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SLIP,halka,snava,ramla,2,snava,halka,ramla,,,0,64,64,75,,,,,,,,,,,,,,,,,,,return,1.27498017548,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
STOMP,stampa,stiga,kliva,2,kliva,stampa,stiga,Arm,arm,0,65,65,86,0,0,0,0,,,,,,,,,,,,,1,3.278,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
STOMP,stampa,stiga,kliva,2,kliva,stampa,stiga,Leg,leg,0,65,65,86,0,1,1,1,,,,,,,,,,,,,7,0.614,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
STOMP,stampa,stiga,kliva,2,kliva,stampa,stiga,,,0,65,65,86,,,,,,,,,,,,,,,,,,,return,1.61046236661,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
STAGGER,ragla,lunka,halka,2,lunka,ragla,halka,Arm,arm,0,66,66,82,0,0,0,0,,,,,,,,,,,,,2,7.589,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
STAGGER,ragla,lunka,halka,2,lunka,ragla,halka,Leg,leg,0,66,66,82,0,1,1,1,,,,,,,,,,,,,7,1.403,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
STAGGER,ragla,lunka,halka,2,lunka,ragla,halka,,,0,66,66,82,,,,,,,,,,,,,,,,,,,return,11.7568643007,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
HIKE,vandra,flanera,lunka,2,lunka,vandra,flanera,Arm,arm,0,67,67,31,0,0,0,0,,,,,,,,,,,,,3,10.625,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
HIKE,vandra,flanera,lunka,2,lunka,vandra,flanera,Leg,leg,0,67,67,31,0,1,1,1,,,,,,,,,,,,,7,1.387,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
HIKE,vandra,flanera,lunka,2,lunka,vandra,flanera,,,0,67,67,31,,,,,,,,,,,,,,,,,,,return,6.23921228215,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
WASH,tvätta,skura,sopa,3,skura,sopa,tvätta,Arm,arm,0,68,68,107,0,0,0,0,,,,,,,,,,,,,7,2.894,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
WASH,tvätta,skura,sopa,3,skura,sopa,tvätta,Leg,leg,0,68,68,107,0,1,1,1,,,,,,,,,,,,,1,4.993,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
WASH,tvätta,skura,sopa,3,skura,sopa,tvätta,,,0,68,68,107,,,,,,,,,,,,,,,,,,,return,1.89559008707,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
STUMBLE,snubbla,glida,svaja,2,svaja,snubbla,glida,Arm,arm,0,69,69,91,0,0,0,0,,,,,,,,,,,,,1,11.83,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
STUMBLE,snubbla,glida,svaja,2,svaja,snubbla,glida,Leg,leg,0,69,69,91,0,1,1,1,,,,,,,,,,,,,7,0.998,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
STUMBLE,snubbla,glida,svaja,2,svaja,snubbla,glida,,,0,69,69,91,,,,,,,,,,,,,,,,,,,return,3.5558699733,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
TUG,rycka,pressa,slå,2,slå,rycka,pressa,Arm,arm,0,70,70,102,0,0,0,0,,,,,,,,,,,,,7,4.957,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
TUG,rycka,pressa,slå,2,slå,rycka,pressa,Leg,leg,0,70,70,102,0,1,1,1,,,,,,,,,,,,,2,0.717,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
TUG,rycka,pressa,slå,2,slå,rycka,pressa,,,0,70,70,102,,,,,,,,,,,,,,,,,,,return,1.45944952838,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SNEAK,smyga,hasa,glida,3,glida,hasa,smyga,Arm,arm,0,71,71,78,0,0,0,0,,,,,,,,,,,,,3,5.627,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SNEAK,smyga,hasa,glida,3,glida,hasa,smyga,Leg,leg,0,71,71,78,0,1,1,1,,,,,,,,,,,,,7,1.052,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SNEAK,smyga,hasa,glida,3,glida,hasa,smyga,,,0,71,71,78,,,,,,,,,,,,,,,,,,,return,1.62718173402,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
CLIMB,klättra,kliva,krypa,3,kliva,krypa,klättra,Arm,arm,0,72,72,12,0,0,0,0,,,,,,,,,,,,,7,4.066,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
CLIMB,klättra,kliva,krypa,3,kliva,krypa,klättra,Leg,leg,0,72,72,12,0,1,1,1,,,,,,,,,,,,,7,2.308,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
CLIMB,klättra,kliva,krypa,3,kliva,krypa,klättra,,,0,72,72,12,,,,,,,,,,,,,,,,,,,return,2.96891096925,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
CLUTCH,gripa tag i,sätta ihop,dra ut,2,dra ut,gripa tag i,sätta ihop,Arm,arm,0,73,73,13,0,0,0,0,,,,,,,,,,,,,7,8.209,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
CLUTCH,gripa tag i,sätta ihop,dra ut,2,dra ut,gripa tag i,sätta ihop,Leg,leg,0,73,73,13,0,1,1,1,,,,,,,,,,,,,5,1.018,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
CLUTCH,gripa tag i,sätta ihop,dra ut,2,dra ut,gripa tag i,sätta ihop,,,0,73,73,13,,,,,,,,,,,,,,,,,,,return,3.10304126068,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
LIFT,lyfta,pressa,öka,3,öka,pressa,lyfta,Arm,arm,0,74,74,40,0,0,0,0,,,,,,,,,,,,,7,5.007,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
LIFT,lyfta,pressa,öka,3,öka,pressa,lyfta,Leg,leg,0,74,74,40,0,1,1,1,,,,,,,,,,,,,7,1.79,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
LIFT,lyfta,pressa,öka,3,öka,pressa,lyfta,,,0,74,74,40,,,,,,,,,,,,,,,,,,,return,1.52660199285,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SLIDE,glida,ramla,hasa,3,hasa,ramla,glida,Arm,arm,0,75,75,74,0,0,0,0,,,,,,,,,,,,,1,16.143,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SLIDE,glida,ramla,hasa,3,hasa,ramla,glida,Leg,leg,0,75,75,74,0,1,1,1,,,,,,,,,,,,,7,0.648,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SLIDE,glida,ramla,hasa,3,hasa,ramla,glida,,,0,75,75,74,,,,,,,,,,,,,,,,,,,return,4.99825362501,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
LIMP,halta,hasa,halka,1,halta,hasa,halka,Arm,arm,0,76,76,41,0,0,0,0,,,,,,,,,,,,,1,6.297,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
LIMP,halta,hasa,halka,1,halta,hasa,halka,Leg,leg,0,76,76,41,0,1,1,1,,,,,,,,,,,,,7,1.085,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
LIMP,halta,hasa,halka,1,halta,hasa,halka,,,0,76,76,41,,,,,,,,,,,,,,,,,,,return,1.66158492618,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
TROT,trava,promenera,flanera,1,trava,flanera,promenera,Arm,arm,0,77,77,100,0,0,0,0,,,,,,,,,,,,,1,10.022,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
TROT,trava,promenera,flanera,1,trava,flanera,promenera,Leg,leg,0,77,77,100,0,1,1,1,,,,,,,,,,,,,7,0.431,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
TROT,trava,promenera,flanera,1,trava,flanera,promenera,,,0,77,77,100,,,,,,,,,,,,,,,,,,,return,7.53059178801,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SLAP,smälla till,knäppa fast,klämma åt,3,klämma åt,knäppa fast,smälla till,Arm,arm,0,78,78,73,0,0,0,0,,,,,,,,,,,,,7,5.997,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SLAP,smälla till,knäppa fast,klämma åt,3,klämma åt,knäppa fast,smälla till,Leg,leg,0,78,78,73,0,1,1,1,,,,,,,,,,,,,1,5.698,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SLAP,smälla till,knäppa fast,klämma åt,3,klämma åt,knäppa fast,smälla till,,,0,78,78,73,,,,,,,,,,,,,,,,,,,return,8.18459894814,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
SCUFF,hasa sig fram,dra sig fram,kasta sig fram,1,hasa sig fram,dra sig fram,kasta sig fram,Arm,arm,0,79,79,67,0,0,0,0,,,,,,,,,,,,,7,10.088,,,2018_Jun_26_1723,59.6338733696,verb_norming_oral_input,001,916,
