item,type,word1,word2,word3,word4,word_duration,follow_blank,SOA,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,word_presentation_training.thisRepN,word_presentation_training.thisTrialN,word_presentation_training.thisN,word_presentation_training.thisIndex,experimental_blocks.thisRepN,experimental_blocks.thisTrialN,experimental_blocks.thisN,experimental_blocks.thisIndex,word_presentation.thisRepN,word_presentation.thisTrialN,word_presentation.thisN,word_presentation.thisIndex,key_resp_13.keys,key_resp_13.rt,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
,arm,wipe,clutch,grip,rub,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,2,0,12,12,12,,,,,space,13.4847852422,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,stray,roll,stamp,limp,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,2,0,13,13,13,,,,,space,8.90546873086,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,prance,slither,walk,stride,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,2,0,14,14,14,,,,,space,11.6734992876,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,brush,catch,grasp,squeeze,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,2,0,15,15,15,,,,,space,8.55305784745,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,stomp,skip,stroll,kick,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,2,0,16,16,16,,,,,space,8.20181334846,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,peel,switch,whip,wash,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,2,0,17,17,17,,,,,space,11.2374319313,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,scrub,bash,carve,bind,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,2,0,18,18,18,,,,,space,7.76573216305,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,pat,scoop,scrape,toss,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,2,0,19,19,19,,,,,space,8.62165444834,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,ramble,mount,tread,hop,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,2,0,20,20,20,,,,,space,8.60413141897,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,claw,pinch,clean,delve,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,2,0,21,21,21,,,,,space,9.22488223547,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,run,dance,inch,skate,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,2,0,22,22,22,,,,,space,6.49111185042,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,slide,scuff,wobble,rush,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,2,0,23,23,23,,,,,space,10.968952522,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,braid,snatch,file,dunk,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,2,0,24,24,24,,,,,space,5.63652703507,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,step,sneak,traipse,wade,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,2,0,25,25,25,,,,,space,9.12397970997,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,chop,stir,cut,grate,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,2,0,26,26,26,,,,,space,8.53728558006,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,sprint,flee,leap,plod,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,2,0,27,27,27,,,,,space,6.44098734915,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,,,,,,0.3,0.4,0.7,0,0,0,0,,,,,0,0,0,2,,,,,,,,,,,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,toss,knock,stir,wrap,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,0,0,0,,,,,space,5.13604420249,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,stomp,roam,plod,kick,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,1,1,1,,,,,space,4.86414189746,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,scrub,claw,fold,clap,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,2,2,2,,,,,space,6.94402263544,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,skim,cut,snatch,brush,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,3,3,3,,,,,space,5.1831033886,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,wobble,stamp,tiptoe,sprint,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,4,4,4,,,,,space,8.33433824674,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,bind,polish,grate,click,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,5,5,5,,,,,space,8.58762541991,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,stroll,prance,run,leap,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,6,6,6,,,,,space,9.66121036881,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,whip,delve,grasp,chop,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,7,7,7,,,,,space,6.4577323938,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,scoop,file,bash,clutch,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,8,8,8,,,,,space,7.79778363253,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,wash,carve,scrape,shake,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,9,9,9,,,,,space,10.2312700867,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,inch,crawl,slither,pace,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,10,10,10,,,,,space,12.026824471,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,flee,ramble,hop,trip,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,11,11,11,,,,,space,5.88727795431,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,dig,clean,scratch,stab,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,12,12,12,,,,,space,5.56966934266,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,stumble,dance,glide,flit,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,13,13,13,,,,,space,10.0969568904,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,slap,dunk,hack,punch,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,14,14,14,,,,,space,5.3671902226,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,slide,stagger,creep,kneel,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,15,15,15,,,,,space,8.97328813725,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,step,jump,wade,limp,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,16,16,16,,,,,space,7.39688086995,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,rush,sneak,roll,bounce,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,17,17,17,,,,,space,8.20200893122,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,squeeze,poke,braid,nip,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,18,18,18,,,,,space,12.159680477,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,wipe,lift,pat,pull,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,19,19,19,,,,,space,6.08861716276,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,tug,push,peel,twine,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,20,20,20,,,,,space,7.63138340621,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,stride,march,trot,walk,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,21,21,21,,,,,space,7.11094402066,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,skate,trek,strut,sway,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,22,22,22,,,,,space,13.8705376511,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,rub,throw,catch,seize,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,23,23,23,,,,,space,7.02799164565,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,grip,switch,grab,pinch,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,24,24,24,,,,,space,4.91459355533,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,hike,climb,mount,slip,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,25,25,25,,,,,space,9.74473052648,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,wander,scuff,traipse,skip,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,26,26,26,,,,,space,12.2603684542,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,tread,jog,stray,trudge,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,0,27,27,27,,,,,space,12.3778884017,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,,,,,,0.4,0.4,0.8,0,0,0,0,,,,,0,1,1,3,,,,,,,,,,,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,wash,knock,scoop,claw,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,0,0,0,,,,,space,4.46181355392,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,poke,lift,peel,wrap,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,1,1,1,,,,,space,3.37175461042,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,sway,hike,stride,slip,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,2,2,2,,,,,space,6.44032276291,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,dance,jog,sneak,trek,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,3,3,3,,,,,space,4.74692856053,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,toss,seize,bind,grasp,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,4,4,4,,,,,space,7.98375517307,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,skate,rush,tread,wade,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,5,5,5,,,,,space,9.96274760974,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,slither,inch,stumble,kneel,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,6,6,6,,,,,space,8.18504933822,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,scuff,pace,traipse,crawl,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,7,7,7,,,,,space,7.6651247897,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,scrub,slap,nip,dunk,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,8,8,8,,,,,space,7.49830020807,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,jump,stamp,ramble,glide,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,9,9,9,,,,,space,10.5175052491,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,run,slide,march,bounce,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,10,10,10,,,,,space,6.96169659939,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,leap,tiptoe,roam,sprint,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,11,11,11,,,,,space,8.43690500368,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,brush,shake,carve,hack,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,12,12,12,,,,,space,7.21230132546,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,push,dig,chop,grip,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,13,13,13,,,,,space,5.75421609247,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,punch,squeeze,whip,scrape,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,14,14,14,,,,,space,8.70484428847,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,mount,hop,plod,wobble,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,15,15,15,,,,,space,8.4364529902,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,clean,clap,stir,braid,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,16,16,16,,,,,space,5.35117890962,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,stroll,strut,kick,step,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,17,17,17,,,,,space,5.19973305918,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,pat,grate,rub,switch,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,18,18,18,,,,,space,7.7154610735,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,flit,roll,flee,wander,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,19,19,19,,,,,space,6.826472264,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,twine,pinch,skim,click,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,20,20,20,,,,,space,9.87894099249,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,fold,bash,file,wipe,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,21,21,21,,,,,space,6.47341101854,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,walk,limp,climb,skip,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,22,22,22,,,,,space,9.07386074034,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,throw,stab,polish,scratch,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,23,23,23,,,,,space,13.5666028422,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,stagger,trudge,prance,creep,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,24,24,24,,,,,space,8.88942264761,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,catch,pull,delve,cut,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,25,25,25,,,,,space,5.41610132056,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,trot,stray,trip,stomp,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,26,26,26,,,,,space,8.50451539335,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,snatch,tug,grab,clutch,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,0,27,27,27,,,,,space,8.00051009563,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,,,,,,0.1,0.4,0.5,0,0,0,0,,,,,0,2,2,0,,,,,,,,,,,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,stroll,run,slither,strut,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,0,0,0,,,,,space,6.18943868935,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,twine,throw,knock,bind,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,1,1,1,,,,,space,6.474919574,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,ramble,sprint,sway,slip,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,2,2,2,,,,,space,7.36322483166,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,inch,skate,stomp,step,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,3,3,3,,,,,space,5.60246560707,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,tug,clean,grab,lift,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,4,4,4,,,,,space,5.08249522502,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,kneel,tiptoe,roam,limp,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,5,5,5,,,,,space,5.31535605149,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,prance,hike,pace,dance,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,6,6,6,,,,,space,8.06768625207,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,skim,brush,scrape,hack,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,7,7,7,,,,,space,4.82888129036,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,braid,slap,grasp,shake,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,8,8,8,,,,,space,8.75421648759,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,clutch,dunk,scrub,scratch,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,9,9,9,,,,,space,10.8013507459,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,wander,stray,glide,kick,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,10,10,10,,,,,space,4.15996535617,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,scoop,wipe,polish,toss,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,11,11,11,,,,,space,10.9363885862,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,jog,roll,climb,sneak,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,12,12,12,,,,,space,7.36289253854,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,scuff,tread,flee,jump,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,13,13,13,,,,,space,7.19557327083,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,trot,stumble,mount,stamp,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,14,14,14,,,,,space,12.9983966165,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,push,grate,pat,grip,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,15,15,15,,,,,space,5.09909960812,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,trek,hop,skip,trip,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,16,16,16,,,,,space,7.0616962833,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,pull,carve,switch,clap,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,17,17,17,,,,,space,11.9244015365,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,click,snatch,fold,bash,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,18,18,18,,,,,space,11.8076520666,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,bounce,slide,wobble,traipse,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,19,19,19,,,,,space,6.87627632564,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,walk,stagger,stride,leap,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,20,20,20,,,,,space,5.73656148924,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,claw,wash,stir,stab,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,21,21,21,,,,,space,4.63099382117,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,punch,wrap,delve,peel,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,22,22,22,,,,,space,10.9689197273,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,pinch,rub,catch,squeeze,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,23,23,23,,,,,space,5.0663977766,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,creep,trudge,flit,rush,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,24,24,24,,,,,space,13.6186112597,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,leg,plod,march,wade,crawl,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,25,25,25,,,,,space,11.6736075496,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
,arm,dig,nip,poke,chop,0.2,0.4,0.6,0,0,0,0,,,,,0,3,3,1,0,26,26,26,,,,,space,7.17867610627,,,,,2018_Jun_19_0936,59.6272849998,sheb_replic_pilot_control,001,910,
