word,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,armleg_loop.thisRepN,armleg_loop.thisTrialN,armleg_loop.thisN,armleg_loop.thisIndex,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
GUPPA,Arm,arm,0,0,0,108,0,0,0,0,4,185.929,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
GUPPA,Ben,ben,0,0,0,108,0,1,1,1,4,19.027,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
GUPPA,,,0,0,0,108,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SLITA,Arm,arm,0,1,1,82,0,0,0,0,7,10.236,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SLITA,Ben,ben,0,1,1,82,0,1,1,1,7,7.006,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SLITA,,,0,1,1,82,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
TRIPPA,Arm,arm,0,2,2,163,0,0,0,0,1,13.174,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
TRIPPA,Ben,ben,0,2,2,163,0,1,1,1,7,5.394,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
TRIPPA,,,0,2,2,163,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
FÅNGA,Arm,arm,0,3,3,8,0,0,0,0,7,7.589,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
FÅNGA,Ben,ben,0,3,3,8,0,1,1,1,2,10.427,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
FÅNGA,,,0,3,3,8,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKALA,Arm,arm,0,4,4,70,0,0,0,0,7,5.494,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKALA,Ben,ben,0,4,4,70,0,1,1,1,1,12.741,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKALA,,,0,4,4,70,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
RULTA,Arm,arm,0,5,5,133,0,0,0,0,3,24.964,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
RULTA,Ben,ben,0,5,5,133,0,1,1,1,3,9.337,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
RULTA,,,0,5,5,133,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKAKA,Arm,arm,0,6,6,69,0,0,0,0,7,5.762,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKAKA,Ben,ben,0,6,6,69,0,1,1,1,7,9.052,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKAKA,,,0,6,6,69,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SVAJA,Arm,arm,0,7,7,156,0,0,0,0,7,12.083,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SVAJA,Ben,ben,0,7,7,156,0,1,1,1,7,4.775,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SVAJA,,,0,7,7,156,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
HISSA,Arm,arm,0,8,8,23,0,0,0,0,7,9.183,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
HISSA,Ben,ben,0,8,8,23,0,1,1,1,2,34.661,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
HISSA,,,0,8,8,23,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
TRÄDA,Arm,arm,0,9,9,160,0,0,0,0,1,9.987,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
TRÄDA,Ben,ben,0,9,9,160,0,1,1,1,1,6.586,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
TRÄDA,,,0,9,9,160,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
RAKA,Arm,arm,0,10,10,59,0,0,0,0,1,5.292,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
RAKA,Ben,ben,0,10,10,59,0,1,1,1,7,11.769,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
RAKA,,,0,10,10,59,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
GREPPA,Arm,arm,0,11,11,18,0,0,0,0,7,5.155,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
GREPPA,Ben,ben,0,11,11,18,0,1,1,1,5,11.768,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
GREPPA,,,0,11,11,18,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
HOPPA,Arm,arm,0,12,12,111,0,0,0,0,2,8.763,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
HOPPA,Ben,ben,0,12,12,111,0,1,1,1,7,4.574,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
HOPPA,,,0,12,12,111,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
LUNKA,Arm,arm,0,13,13,126,0,0,0,0,1,6.164,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
LUNKA,Ben,ben,0,13,13,126,0,1,1,1,7,4.943,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
LUNKA,,,0,13,13,126,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SLÅ,Arm,arm,0,14,14,79,0,0,0,0,7,4.42,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SLÅ,Ben,ben,0,14,14,79,0,1,1,1,2,12.708,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SLÅ,,,0,14,14,79,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
DRA,Arm,arm,0,15,15,6,0,0,0,0,7,4.337,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
DRA,Ben,ben,0,15,15,6,0,1,1,1,7,11.149,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
DRA,,,0,15,15,6,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
NORPA,Arm,arm,0,16,16,46,0,0,0,0,7,4.705,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
NORPA,Ben,ben,0,16,16,46,0,1,1,1,1,3.819,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
NORPA,,,0,16,16,46,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKUMMA,Arm,arm,0,17,17,76,0,0,0,0,7,7.216,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKUMMA,Ben,ben,0,17,17,76,0,1,1,1,1,5.292,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKUMMA,,,0,17,17,76,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
TASSA,Arm,arm,0,18,18,159,0,0,0,0,1,4.471,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
TASSA,Ben,ben,0,18,18,159,0,1,1,1,7,9.152,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
TASSA,,,0,18,18,159,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKJUTA,Arm,arm,0,19,19,72,0,0,0,0,7,4.537,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKJUTA,Ben,ben,0,19,19,72,0,1,1,1,1,10.309,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKJUTA,,,0,19,19,72,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKOPA,Arm,arm,0,20,20,73,0,0,0,0,7,5.056,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKOPA,Ben,ben,0,20,20,73,0,1,1,1,5,8.096,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKOPA,,,0,20,20,73,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
BADDA,Arm,arm,0,21,21,0,0,0,0,0,7,4.722,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
BADDA,Ben,ben,0,21,21,0,0,1,1,1,1,11.685,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
BADDA,,,0,21,21,0,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKEJTA,Arm,arm,0,22,22,135,0,0,0,0,2,9.618,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKEJTA,Ben,ben,0,22,22,135,0,1,1,1,7,4.02,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKEJTA,,,0,22,22,135,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
STIGA,Arm,arm,0,23,23,151,0,0,0,0,2,15.623,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
STIGA,Ben,ben,0,23,23,151,0,1,1,1,7,5.379,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
STIGA,,,0,23,23,151,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
HALTA,Arm,arm,0,24,24,110,0,0,0,0,1,6.969,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
HALTA,Ben,ben,0,24,24,110,0,1,1,1,7,6.2,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
HALTA,,,0,24,24,110,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
FLY,Arm,arm,0,25,25,105,0,0,0,0,7,10.488,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
FLY,Ben,ben,0,25,25,105,0,1,1,1,7,3.969,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
FLY,,,0,25,25,105,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
PADDLA,Arm,arm,0,26,26,49,0,0,0,0,7,5.106,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
PADDLA,Ben,ben,0,26,26,49,0,1,1,1,7,9.303,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
PADDLA,,,0,26,26,49,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
TVINNA,Arm,arm,0,27,27,97,0,0,0,0,7,5.727,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
TVINNA,Ben,ben,0,27,27,97,0,1,1,1,2,9.303,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
TVINNA,,,0,27,27,97,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKRAPA,Arm,arm,0,28,28,74,0,0,0,0,7,4.855,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKRAPA,Ben,ben,0,28,28,74,0,1,1,1,2,9.806,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
SKRAPA,,,0,28,28,74,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
KLÖSA,Arm,arm,0,29,29,35,0,0,0,0,7,4.533,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
KLÖSA,Ben,ben,0,29,29,35,0,1,1,1,1,6.132,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
KLÖSA,,,0,29,29,35,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
BULTA,Arm,arm,0,30,30,4,0,0,0,0,7,5.577,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
BULTA,Ben,ben,0,30,30,4,0,1,1,1,1,9.941,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
BULTA,,,0,30,30,4,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
PISKA,Arm,arm,0,31,31,52,0,0,0,0,7,10.944,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
PISKA,Ben,ben,0,31,31,52,0,1,1,1,1,5.411,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
PISKA,,,0,31,31,52,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
STÖVLA,Arm,arm,0,32,32,152,0,0,0,0,1,5.71,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
STÖVLA,Ben,ben,0,32,32,152,0,1,1,1,7,9.097,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
STÖVLA,,,0,32,32,152,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
KNATA,Arm,arm,0,33,33,120,0,0,0,0,1,6.566,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
KNATA,Ben,ben,0,33,33,120,0,1,1,1,7,5.648,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
KNATA,,,0,33,33,120,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
FATTA,Arm,arm,0,34,34,9,0,0,0,0,7,10.223,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
FATTA,Ben,ben,0,34,34,9,0,1,1,1,3,14.603,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
FATTA,,,0,34,34,9,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
DANSA,Arm,arm,0,35,35,102,0,0,0,0,7,4.219,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
DANSA,Ben,ben,0,35,35,102,0,1,1,1,7,3.231,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
DANSA,,,0,35,35,102,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
VANDRA,Arm,arm,0,36,36,166,0,0,0,0,3,10.826,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
VANDRA,Ben,ben,0,36,36,166,0,1,1,1,7,3.768,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
VANDRA,,,0,36,36,166,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
RIVA,Arm,arm,0,37,37,63,0,0,0,0,7,4.018,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
RIVA,Ben,ben,0,37,37,63,0,1,1,1,2,11.366,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
RIVA,,,0,37,37,63,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
HALKA,Arm,arm,0,38,38,109,0,0,0,0,7,6.231,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
HALKA,Ben,ben,0,38,38,109,0,1,1,1,7,3.199,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
HALKA,,,0,38,38,109,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
HACKA,Arm,arm,0,39,39,20,0,0,0,0,7,3.242,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
HACKA,Ben,ben,0,39,39,20,0,1,1,1,1,13.159,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
HACKA,,,0,39,39,20,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
TRASKA,Arm,arm,0,40,40,162,0,0,0,0,1,4.788,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
TRASKA,Ben,ben,0,40,40,162,0,1,1,1,7,3.064,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
TRASKA,,,0,40,40,162,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
STAMPA,Arm,arm,0,41,41,148,0,0,0,0,1,9.583,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
STAMPA,Ben,ben,0,41,41,148,0,1,1,1,7,3.599,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
STAMPA,,,0,41,41,148,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
ÅLA,Arm,arm,0,42,42,100,0,0,0,0,7,5.595,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
ÅLA,Ben,ben,0,42,42,100,0,1,1,1,6,12.373,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
ÅLA,,,0,42,42,100,,,,,,,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
RAGLA,Arm,arm,0,43,43,130,0,0,0,0,1,5.191,,,2018_Sep_12_1610,59.5593834571,verb_norming_L1-swe_no_translation,001,806,
