14.8198 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1366, 768]. Using actual size
15.7714 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, args=UNKNOWN, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, kwargs=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x14D22750>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1366,  768]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType=u'pyglet')
15.7715 	EXP 	window1: recordFrameIntervals = False
15.9386 	EXP 	window1: recordFrameIntervals = True
16.1233 	EXP 	window1: recordFrameIntervals = False
16.2297 	EXP 	Created intro_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='intro_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
16.4266 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
16.5481 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
16.7179 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
16.8599 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
16.9086 	EXP 	Created text_7 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_7', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
16.9266 	EXP 	Created text_5 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.15, italic=False, name='text_5', opacity=1.0, ori=0, pos=array([ 0. ,  0.1]), rgb=array([ 255.,  255.,  255.]), text='default text', units=u'norm', win=Window(...), wrapWidth=1)
16.9423 	EXP 	Created text_9 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_9', opacity=1.0, ori=0, pos=array([ 0. , -0.3]), rgb=array([ 255.,  255.,  255.]), text='"y" = yes   "n" = no', units=u'norm', win=Window(...), wrapWidth=1)
16.9429 	EXP 	Created text_6 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_6', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text='', units=u'norm', win=Window(...), wrapWidth=1)
16.9788 	EXP 	Created text_8 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_8', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=newstr(...), units=u'norm', win=Window(...), wrapWidth=1)
16.9953 	EXP 	intro_text: autoDraw = True
19.3432 	DATA 	Keypress: space
19.3598 	EXP 	intro_text: autoDraw = False
19.3598 	EXP 	text: autoDraw = True
27.5441 	DATA 	Keypress: space
27.5606 	EXP 	text: autoDraw = False
27.5606 	EXP 	text_2: autoDraw = True
29.1373 	DATA 	Keypress: space
29.1539 	EXP 	text_2: autoDraw = False
29.1539 	EXP 	text_3: autoDraw = True
38.8811 	DATA 	Keypress: space
38.8977 	EXP 	text_3: autoDraw = False
38.8977 	EXP 	text_4: autoDraw = True
44.0466 	DATA 	Keypress: space
44.0631 	EXP 	text_4: autoDraw = False
44.0631 	EXP 	text_7: autoDraw = True
46.5286 	DATA 	Keypress: space
46.5340 	EXP 	Imported lextale_items.csv as conditions, 63 conditions, 3 params
46.5345 	EXP 	Created sequence: sequential, trialTypes=63, nReps=1, seed=None
46.5349 	EXP 	New trial (rep=0, index=0): OrderedDict([('item_number_', 0), ('item', u'platery'), ('correct_ans', u'n')])
46.5620 	EXP 	text_7: autoDraw = False
46.5620 	EXP 	text_5: text = u'platery'
46.5620 	EXP 	text_5: autoDraw = True
46.5620 	EXP 	text_9: autoDraw = True
56.8092 	DATA 	Keypress: y
56.8257 	EXP 	text_5: autoDraw = False
56.8257 	EXP 	text_9: autoDraw = False
56.8257 	EXP 	text_6: autoDraw = True
57.3125 	EXP 	New trial (rep=0, index=1): OrderedDict([('item_number_', 0), ('item', u'denial'), ('correct_ans', u'y')])
57.3289 	EXP 	text_6: autoDraw = False
57.3289 	EXP 	text_5: text = u'denial'
57.3289 	EXP 	text_5: autoDraw = True
57.3289 	EXP 	text_9: autoDraw = True
58.6036 	DATA 	Keypress: y
58.6202 	EXP 	text_5: autoDraw = False
58.6202 	EXP 	text_9: autoDraw = False
58.6202 	EXP 	text_6: autoDraw = True
59.3561 	EXP 	New trial (rep=0, index=2): OrderedDict([('item_number_', 0), ('item', u'generic'), ('correct_ans', u'y')])
59.3749 	EXP 	text_6: autoDraw = False
59.3749 	EXP 	text_5: text = u'generic'
59.3749 	EXP 	text_5: autoDraw = True
59.3749 	EXP 	text_9: autoDraw = True
61.3708 	DATA 	Keypress: y
61.3873 	EXP 	text_5: autoDraw = False
61.3873 	EXP 	text_9: autoDraw = False
61.3873 	EXP 	text_6: autoDraw = True
61.8742 	EXP 	New trial (rep=0, index=3): OrderedDict([('item_number_', 1), ('item', u'mensible'), ('correct_ans', u'n')])
61.8905 	EXP 	text_6: autoDraw = False
61.8905 	EXP 	text_5: text = u'mensible'
61.8905 	EXP 	text_5: autoDraw = True
61.8905 	EXP 	text_9: autoDraw = True
63.4671 	DATA 	Keypress: n
