word,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,armleg_loop.thisRepN,armleg_loop.thisTrialN,armleg_loop.thisN,armleg_loop.thisIndex,rating.response,rating.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
WIPE,,,0,11,11,58,,,,,,,return,1.72789330944,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
JUMP,Leg,leg,0,12,12,74,0,0,0,0,7,3.747,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
JUMP,Arm,arm,0,12,12,74,0,1,1,1,1,1.807,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
JUMP,,,0,12,12,74,,,,,,,return,1.32540376813,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
INCH,Leg,leg,0,13,13,72,0,0,0,0,1,17.033,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
INCH,Arm,arm,0,13,13,72,0,1,1,1,4,3.518,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
INCH,,,0,13,13,72,,,,,,,return,20.930956795,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
DUNK,Leg,leg,0,14,14,14,0,0,0,0,1,6.685,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
DUNK,Arm,arm,0,14,14,14,0,1,1,1,7,0.9,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
DUNK,,,0,14,14,14,,,,,,,return,1.61045601025,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
LIMP,Leg,leg,0,15,15,78,0,0,0,0,7,8.295,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
LIMP,Arm,arm,0,15,15,78,0,1,1,1,1,0.767,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
LIMP,,,0,15,15,78,,,,,,,return,1.87737167847,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
CUT,Leg,leg,0,16,16,12,0,0,0,0,1,8.815,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
CUT,Arm,arm,0,16,16,12,0,1,1,1,7,5.665,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
CUT,,,0,16,16,12,,,,,,,return,9.76129594596,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
RAMBLE,Leg,leg,0,17,17,86,0,0,0,0,7,9.619,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
RAMBLE,Arm,arm,0,17,17,86,0,1,1,1,1,0.448,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
RAMBLE,,,0,17,17,86,,,,,,,return,20.9811372045,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
RUB,Leg,leg,0,18,18,37,0,0,0,0,1,5.075,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
RUB,Arm,arm,0,18,18,37,0,1,1,1,7,1.288,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
RUB,,,0,18,18,37,,,,,,,return,1.97946902851,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
BRUSH,Leg,leg,0,19,19,3,0,0,0,0,1,8.781,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
BRUSH,Arm,arm,0,19,19,3,0,1,1,1,7,2.26,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
BRUSH,,,0,19,19,3,,,,,,,return,1.04024721562,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SQUAT,Leg,leg,0,20,20,99,0,0,0,0,7,6.212,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SQUAT,Arm,arm,0,20,20,99,0,1,1,1,1,1.738,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SQUAT,,,0,20,20,99,,,,,,,return,10.5158686132,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PEEL,Leg,leg,0,21,21,28,0,0,0,0,1,6.501,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PEEL,Arm,arm,0,21,21,28,0,1,1,1,7,0.733,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PEEL,,,0,21,21,28,,,,,,,return,0.805464679079,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SQUEEZE,Leg,leg,0,22,22,48,0,0,0,0,4,7.517,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SQUEEZE,Arm,arm,0,22,22,48,0,1,1,1,5,10.138,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SQUEEZE,,,0,22,22,48,,,,,,,return,7.88275749257,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
CLICK,Leg,leg,0,23,23,10,0,0,0,0,1,3.834,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
CLICK,Arm,arm,0,23,23,10,0,1,1,1,7,1.805,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
CLICK,,,0,23,23,10,,,,,,,return,1.1573131066,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SCRAPE,Leg,leg,0,24,24,39,0,0,0,0,1,5.56,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SCRAPE,Arm,arm,0,24,24,39,0,1,1,1,7,0.582,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SCRAPE,,,0,24,24,39,,,,,,,return,1.22460555658,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
WALK,Leg,leg,0,25,25,125,0,0,0,0,7,2.794,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
WALK,Arm,arm,0,25,25,125,0,1,1,1,1,2.83,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
WALK,,,0,25,25,125,,,,,,,return,0.889273335893,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
NIP,Leg,leg,0,26,26,26,0,0,0,0,1,4.287,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
NIP,Arm,arm,0,26,26,26,0,1,1,1,7,0.416,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
NIP,,,0,26,26,26,,,,,,,return,1.2245719718,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
TWINE,Leg,leg,0,27,27,55,0,0,0,0,1,5.628,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
TWINE,Arm,arm,0,27,27,55,0,1,1,1,7,2.209,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
TWINE,,,0,27,27,55,,,,,,,return,2.65021407337,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SCOOP,Leg,leg,0,28,28,38,0,0,0,0,1,2.609,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SCOOP,Arm,arm,0,28,28,38,0,1,1,1,7,4.256,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SCOOP,,,0,28,28,38,,,,,,,return,0.973136518593,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PLOD,Leg,leg,0,29,29,84,0,0,0,0,4,4.857,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PLOD,Arm,arm,0,29,29,84,0,1,1,1,4,1.404,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PLOD,,,0,29,29,84,,,,,,,return,1.42582701544,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
HUG,Leg,leg,0,30,30,23,0,0,0,0,1,4.252,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
HUG,Arm,arm,0,30,30,23,0,1,1,1,7,1.789,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
HUG,,,0,30,30,23,,,,,,,return,0.973172078953,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SWAY,Leg,leg,0,31,31,111,0,0,0,0,2,8.345,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SWAY,Arm,arm,0,31,31,111,0,1,1,1,7,2.277,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SWAY,,,0,31,31,111,,,,,,,return,1.07351077163,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
CYCLE,Leg,leg,0,32,32,63,0,0,0,0,4,9.401,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
CYCLE,Arm,arm,0,32,32,63,0,1,1,1,2,2.024,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
CYCLE,,,0,32,32,63,,,,,,,return,0.386189857552,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SPRINT,Leg,leg,0,33,33,98,0,0,0,0,7,12.671,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SPRINT,Arm,arm,0,33,33,98,0,1,1,1,1,1.37,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SPRINT,,,0,33,33,98,,,,,,,return,20.0756171303,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
FLEE,Leg,leg,0,34,34,66,0,0,0,0,7,7.221,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
FLEE,Arm,arm,0,34,34,66,0,1,1,1,3,1.942,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
FLEE,,,0,34,34,66,,,,,,,return,1.6606569658,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SLAP,Leg,leg,0,35,35,46,0,0,0,0,1,6.065,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SLAP,Arm,arm,0,35,35,46,0,1,1,1,7,0.935,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SLAP,,,0,35,35,46,,,,,,,return,2.51611516499,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
WOBBLE,Leg,leg,0,36,36,127,0,0,0,0,7,4.588,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
WOBBLE,Arm,arm,0,36,36,127,0,1,1,1,1,1.269,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
WOBBLE,,,0,36,36,127,,,,,,,return,22.0210963812,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
STRUT,Leg,leg,0,37,37,109,0,0,0,0,7,10.776,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
STRUT,Arm,arm,0,37,37,109,0,1,1,1,1,0.499,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
STRUT,,,0,37,37,109,,,,,,,return,3.18700284641,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
STAMP,Leg,leg,0,38,38,101,0,0,0,0,7,4.471,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
STAMP,Arm,arm,0,38,38,101,0,1,1,1,1,0.482,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
STAMP,,,0,38,38,101,,,,,,,return,0.637694455903,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PRANCE,Leg,leg,0,39,39,85,0,0,0,0,4,6.517,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PRANCE,Arm,arm,0,39,39,85,0,1,1,1,4,1.034,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PRANCE,,,0,39,39,85,,,,,,,return,1.7111285752,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SKIP,Leg,leg,0,40,40,93,0,0,0,0,7,7.104,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SKIP,Arm,arm,0,40,40,93,0,1,1,1,1,2.025,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SKIP,,,0,40,40,93,,,,,,,return,2.31489923774,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
DANCE,Leg,leg,0,41,41,64,0,0,0,0,7,2.81,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
DANCE,Arm,arm,0,41,41,64,0,1,1,1,3,2.763,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
DANCE,,,0,41,41,64,,,,,,,return,0.41970470677,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
TRAMP,Leg,leg,0,42,42,116,0,0,0,0,7,4.403,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
TRAMP,Arm,arm,0,42,42,116,0,1,1,1,1,1.974,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
TRAMP,,,0,42,42,116,,,,,,,return,2.04655088213,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
RUSH,Leg,leg,0,43,43,89,0,0,0,0,7,3.918,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
RUSH,Arm,arm,0,43,43,89,0,1,1,1,2,2.293,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
RUSH,,,0,43,43,89,,,,,,,return,1.04018281186,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PEDAL,Leg,leg,0,44,44,83,0,0,0,0,7,9.435,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PEDAL,Arm,arm,0,44,44,83,0,1,1,1,2,1.824,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PEDAL,,,0,44,44,83,,,,,,,return,4.36097993289,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
POKE,Leg,leg,0,45,45,31,0,0,0,0,1,5.075,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
POKE,Arm,arm,0,45,45,31,0,1,1,1,7,3.216,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
POKE,,,0,45,45,31,,,,,,,return,4.26032909928,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SHAKE,Leg,leg,0,46,46,43,0,0,0,0,7,7.54,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SHAKE,Arm,arm,0,46,46,43,0,1,1,1,7,3.551,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SHAKE,,,0,46,46,43,,,,,,,return,0.704696891393,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
CARVE,Leg,leg,0,47,47,4,0,0,0,0,1,3.865,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
CARVE,Arm,arm,0,47,47,4,0,1,1,1,7,1.404,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
CARVE,,,0,47,47,4,,,,,,,return,19.9244377907,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
WHIP,Leg,leg,0,48,48,57,0,0,0,0,1,10.626,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
WHIP,Arm,arm,0,48,48,57,0,1,1,1,7,0.919,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
WHIP,,,0,48,48,57,,,,,,,return,12.8807965363,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SAUNTER,Leg,leg,0,49,49,90,0,0,0,0,4,4.335,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SAUNTER,Arm,arm,0,49,49,90,0,1,1,1,4,2.527,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SAUNTER,,,0,49,49,90,,,,,,,return,1.57691310786,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SCRUB,Leg,leg,0,50,50,41,0,0,0,0,1,4.94,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SCRUB,Arm,arm,0,50,50,41,0,1,1,1,7,0.582,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
SCRUB,,,0,50,50,41,,,,,,,return,0.637762020588,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
TOSS,Leg,leg,0,51,51,53,0,0,0,0,7,7.742,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
TOSS,Arm,arm,0,51,51,53,0,1,1,1,1,1.137,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
TOSS,,,0,51,51,53,,,,,,,return,8.7381670926,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
MARCH,Leg,leg,0,52,52,80,0,0,0,0,7,2.675,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
MARCH,Arm,arm,0,52,52,80,0,1,1,1,2,5.48,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
MARCH,,,0,52,52,80,,,,,,,return,1.49291005441,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
STUMBLE,Leg,leg,0,53,53,110,0,0,0,0,7,7.287,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
STUMBLE,Arm,arm,0,53,53,110,0,1,1,1,1,0.816,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
STUMBLE,,,0,53,53,110,,,,,,,return,14.5411081715,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
TRIP,Leg,leg,0,54,54,120,0,0,0,0,7,2.979,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
TRIP,Arm,arm,0,54,54,120,0,1,1,1,1,3.518,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
TRIP,,,0,54,54,120,,,,,,,return,2.44906413034,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
STIR,Leg,leg,0,55,55,50,0,0,0,0,1,14.031,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
STIR,Arm,arm,0,55,55,50,0,1,1,1,1,1.103,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
STIR,,,0,55,55,50,,,,,,,return,2.11363273576,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
TODDLE,Leg,leg,0,56,56,113,0,0,0,0,7,4.403,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
TODDLE,Arm,arm,0,56,56,113,0,1,1,1,1,1.637,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
TODDLE,,,0,56,56,113,,,,,,,return,6.91005876152,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PLUCK,Leg,leg,0,57,57,30,0,0,0,0,4,2.508,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PLUCK,Arm,arm,0,57,57,30,0,1,1,1,4,2.527,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PLUCK,,,0,57,57,30,,,,,,,return,4.2265799468,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PUSH,Leg,leg,0,58,58,35,0,0,0,0,3,4.387,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PUSH,Arm,arm,0,58,58,35,0,1,1,1,7,1.137,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PUSH,,,0,58,58,35,,,,,,,return,1.25837604528,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PUNCH,Leg,leg,0,59,59,34,0,0,0,0,1,3.397,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
PUNCH,Arm,arm,0,59,59,34,0,1,1,1,7,4.323,,,2018_Sep_10_1422,59.6386206506,verb_norming_L2-eng_oral_translation,001,803,
