word,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,armleg_loop.thisRepN,armleg_loop.thisTrialN,armleg_loop.thisN,armleg_loop.thisIndex,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
TRYCKA,Ben/fötter,ben/fötter,0,6,6,95,0,0,0,0,3,4.258,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
TRYCKA,Armar/händer,armar/händer,0,6,6,95,0,1,1,1,6,3.96,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
TRYCKA,,,0,6,6,95,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
FLÄTA,Ben/fötter,ben/fötter,0,7,7,11,0,0,0,0,1,2.496,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
FLÄTA,Armar/händer,armar/händer,0,7,7,11,0,1,1,1,7,2.801,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
FLÄTA,,,0,7,7,11,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KNOGA,Ben/fötter,ben/fötter,0,8,8,121,0,0,0,0,1,5.369,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KNOGA,Armar/händer,armar/händer,0,8,8,121,0,1,1,1,5,6.408,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KNOGA,,,0,8,8,121,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
PRESSA,Ben/fötter,ben/fötter,0,9,9,55,0,0,0,0,1,5.402,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
PRESSA,Armar/händer,armar/händer,0,9,9,55,0,1,1,1,7,5.083,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
PRESSA,,,0,9,9,55,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SNO,Ben/fötter,ben/fötter,0,10,10,87,0,0,0,0,1,7.298,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SNO,Armar/händer,armar/händer,0,10,10,87,0,1,1,1,2,1.478,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SNO,,,0,10,10,87,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KILA,Ben/fötter,ben/fötter,0,11,11,115,0,0,0,0,6,5.786,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KILA,Armar/händer,armar/händer,0,11,11,115,0,1,1,1,1,2.097,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KILA,,,0,11,11,115,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
TORKA,Ben/fötter,ben/fötter,0,12,12,93,0,0,0,0,1,7.481,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
TORKA,Armar/händer,armar/händer,0,12,12,93,0,1,1,1,7,1.344,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
TORKA,,,0,12,12,93,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
ILA,Ben/fötter,ben/fötter,0,13,13,112,0,0,0,0,1,2.969,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
ILA,Armar/händer,armar/händer,0,13,13,112,0,1,1,1,1,0.823,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
ILA,,,0,13,13,112,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
STAPPLA,Ben/fötter,ben/fötter,0,14,14,149,0,0,0,0,7,5.248,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
STAPPLA,Armar/händer,armar/händer,0,14,14,149,0,1,1,1,1,1.106,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
STAPPLA,,,0,14,14,149,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SKRIDA,Ben/fötter,ben/fötter,0,15,15,136,0,0,0,0,7,4.864,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SKRIDA,Armar/händer,armar/händer,0,15,15,136,0,1,1,1,1,1.125,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SKRIDA,,,0,15,15,136,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KNÄA,Ben/fötter,ben/fötter,0,16,16,118,0,0,0,0,7,6.006,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KNÄA,Armar/händer,armar/händer,0,16,16,118,0,1,1,1,1,1.227,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KNÄA,,,0,16,16,118,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KOPPLA,Ben/fötter,ben/fötter,0,17,17,40,0,0,0,0,1,6.272,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KOPPLA,Armar/händer,armar/händer,0,17,17,40,0,1,1,1,1,0.705,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KOPPLA,,,0,17,17,40,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
GRIPA,Ben/fötter,ben/fötter,0,18,18,19,0,0,0,0,1,2.584,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
GRIPA,Armar/händer,armar/händer,0,18,18,19,0,1,1,1,5,2.166,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
GRIPA,,,0,18,18,19,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SNAVA,Ben/fötter,ben/fötter,0,19,19,142,0,0,0,0,7,2.734,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SNAVA,Armar/händer,armar/händer,0,19,19,142,0,1,1,1,1,1.277,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SNAVA,,,0,19,19,142,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
PILLA,Ben/fötter,ben/fötter,0,20,20,51,0,0,0,0,1,1.744,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
PILLA,Armar/händer,armar/händer,0,20,20,51,0,1,1,1,7,0.755,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
PILLA,,,0,20,20,51,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KLÅ,Ben/fötter,ben/fötter,0,21,21,29,0,0,0,0,1,5.215,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KLÅ,Armar/händer,armar/händer,0,21,21,29,0,1,1,1,7,9.132,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KLÅ,,,0,21,21,29,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SMEKA,Ben/fötter,ben/fötter,0,22,22,85,0,0,0,0,2,4.912,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SMEKA,Armar/händer,armar/händer,0,22,22,85,0,1,1,1,7,1.912,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SMEKA,,,0,22,22,85,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
RUSA,Ben/fötter,ben/fötter,0,23,23,134,0,0,0,0,7,2.363,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
RUSA,Armar/händer,armar/händer,0,23,23,134,0,1,1,1,1,1.661,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
RUSA,,,0,23,23,134,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
STRÖVA,Ben/fötter,ben/fötter,0,24,24,153,0,0,0,0,7,3.137,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
STRÖVA,Armar/händer,armar/händer,0,24,24,153,0,1,1,1,1,0.723,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
STRÖVA,,,0,24,24,153,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
PUTSA,Ben/fötter,ben/fötter,0,25,25,56,0,0,0,0,1,2.179,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
PUTSA,Armar/händer,armar/händer,0,25,25,56,0,1,1,1,7,0.671,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
PUTSA,,,0,25,25,56,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
PLOCKA,Ben/fötter,ben/fötter,0,26,26,53,0,0,0,0,1,3.354,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
PLOCKA,Armar/händer,armar/händer,0,26,26,53,0,1,1,1,7,0.704,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
PLOCKA,,,0,26,26,53,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SPRINTA,Ben/fötter,ben/fötter,0,27,27,146,0,0,0,0,7,2.214,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SPRINTA,Armar/händer,armar/händer,0,27,27,146,0,1,1,1,1,0.873,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SPRINTA,,,0,27,27,146,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KRYPA,Ben/fötter,ben/fötter,0,28,28,123,0,0,0,0,7,9.611,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KRYPA,Armar/händer,armar/händer,0,28,28,123,0,1,1,1,6,1.478,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KRYPA,,,0,28,28,123,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
BINDA,Ben/fötter,ben/fötter,0,29,29,2,0,0,0,0,1,3.22,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
BINDA,Armar/händer,armar/händer,0,29,29,2,0,1,1,1,7,1.83,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
BINDA,,,0,29,29,2,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
STÖVLA,Ben/fötter,ben/fötter,0,30,30,152,0,0,0,0,5,7.881,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
STÖVLA,Armar/händer,armar/händer,0,30,30,152,0,1,1,1,1,1.158,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
STÖVLA,,,0,30,30,152,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KRAMA,Ben/fötter,ben/fötter,0,31,31,41,0,0,0,0,1,2.582,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KRAMA,Armar/händer,armar/händer,0,31,31,41,0,1,1,1,7,1.392,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KRAMA,,,0,31,31,41,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
VANDRA,Ben/fötter,ben/fötter,0,32,32,166,0,0,0,0,7,2.718,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
VANDRA,Armar/händer,armar/händer,0,32,32,166,0,1,1,1,1,2.048,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
VANDRA,,,0,32,32,166,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
GESTIKULERA,Ben/fötter,ben/fötter,0,33,33,13,0,0,0,0,1,2.932,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
GESTIKULERA,Armar/händer,armar/händer,0,33,33,13,0,1,1,1,6,2.547,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
GESTIKULERA,,,0,33,33,13,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KELA,Ben/fötter,ben/fötter,0,34,34,28,0,0,0,0,1,9.157,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KELA,Armar/händer,armar/händer,0,34,34,28,0,1,1,1,3,5.4,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KELA,,,0,34,34,28,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KNATA,Ben/fötter,ben/fötter,0,35,35,120,0,0,0,0,7,1.813,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KNATA,Armar/händer,armar/händer,0,35,35,120,0,1,1,1,1,1.495,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KNATA,,,0,35,35,120,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
RULTA,Ben/fötter,ben/fötter,0,36,36,133,0,0,0,0,1,4.695,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
RULTA,Armar/händer,armar/händer,0,36,36,133,0,1,1,1,1,0.654,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
RULTA,,,0,36,36,133,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SKYFFLA,Ben/fötter,ben/fötter,0,37,37,78,0,0,0,0,1,2.766,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SKYFFLA,Armar/händer,armar/händer,0,37,37,78,0,1,1,1,6,0.855,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SKYFFLA,,,0,37,37,78,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
ÖSA,Ben/fötter,ben/fötter,0,38,38,48,0,0,0,0,1,1.914,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
ÖSA,Armar/händer,armar/händer,0,38,38,48,0,1,1,1,7,5.336,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
ÖSA,,,0,38,38,48,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
HÅVA,Ben/fötter,ben/fötter,0,39,39,22,0,0,0,0,1,3.421,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
HÅVA,Armar/händer,armar/händer,0,39,39,22,0,1,1,1,7,3.421,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
HÅVA,,,0,39,39,22,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SKRAPA,Ben/fötter,ben/fötter,0,40,40,74,0,0,0,0,1,5.183,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SKRAPA,Armar/händer,armar/händer,0,40,40,74,0,1,1,1,7,2.634,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SKRAPA,,,0,40,40,74,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
GRÄVA,Ben/fötter,ben/fötter,0,41,41,17,0,0,0,0,1,2.635,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
GRÄVA,Armar/händer,armar/händer,0,41,41,17,0,1,1,1,7,0.588,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
GRÄVA,,,0,41,41,17,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SLÄNTRA,Ben/fötter,ben/fötter,0,42,42,139,0,0,0,0,3,7.177,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SLÄNTRA,Armar/händer,armar/händer,0,42,42,139,0,1,1,1,1,0.805,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SLÄNTRA,,,0,42,42,139,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
RULLA,Ben/fötter,ben/fötter,0,43,43,132,0,0,0,0,1,4.793,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
RULLA,Armar/händer,armar/händer,0,43,43,132,0,1,1,1,1,0.604,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
RULLA,,,0,43,43,132,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
LINKA,Ben/fötter,ben/fötter,0,44,44,124,0,0,0,0,1,1.593,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
LINKA,Armar/händer,armar/händer,0,44,44,124,0,1,1,1,1,0.586,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
LINKA,,,0,44,44,124,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
FATTA,Ben/fötter,ben/fötter,0,45,45,9,0,0,0,0,1,2.081,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
FATTA,Armar/händer,armar/händer,0,45,45,9,0,1,1,1,1,1.763,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
FATTA,,,0,45,45,9,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SPARKA,Ben/fötter,ben/fötter,0,46,46,144,0,0,0,0,7,3.053,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SPARKA,Armar/händer,armar/händer,0,46,46,144,0,1,1,1,1,2.433,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SPARKA,,,0,46,46,144,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
RAFSA,Ben/fötter,ben/fötter,0,47,47,58,0,0,0,0,1,3.691,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
RAFSA,Armar/händer,armar/händer,0,47,47,58,0,1,1,1,7,2.97,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
RAFSA,,,0,47,47,58,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KLIPPA,Ben/fötter,ben/fötter,0,48,48,34,0,0,0,0,1,2.129,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KLIPPA,Armar/händer,armar/händer,0,48,48,34,0,1,1,1,7,0.872,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
KLIPPA,,,0,48,48,34,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
DASKA,Ben/fötter,ben/fötter,0,49,49,5,0,0,0,0,1,2.919,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
DASKA,Armar/händer,armar/händer,0,49,49,5,0,1,1,1,7,3.155,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
DASKA,,,0,49,49,5,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SKYNDA,Ben/fötter,ben/fötter,0,50,50,138,0,0,0,0,4,8.369,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SKYNDA,Armar/händer,armar/händer,0,50,50,138,0,1,1,1,1,1.494,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
SKYNDA,,,0,50,50,138,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
BADDA,Ben/fötter,ben/fötter,0,51,51,0,0,0,0,0,1,1.963,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
BADDA,Armar/händer,armar/händer,0,51,51,0,0,1,1,1,7,0.992,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
BADDA,,,0,51,51,0,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
PISKA,Ben/fötter,ben/fötter,0,52,52,52,0,0,0,0,1,2.299,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
PISKA,Armar/händer,armar/händer,0,52,52,52,0,1,1,1,7,0.573,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
PISKA,,,0,52,52,52,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
PUTTA,Ben/fötter,ben/fötter,0,53,53,57,0,0,0,0,1,1.928,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
PUTTA,Armar/händer,armar/händer,0,53,53,57,0,1,1,1,7,0.52,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
PUTTA,,,0,53,53,57,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
NAPPA,Ben/fötter,ben/fötter,0,54,54,45,0,0,0,0,1,3.423,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
NAPPA,Armar/händer,armar/händer,0,54,54,45,0,1,1,1,1,1.427,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
NAPPA,,,0,54,54,45,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
GLIDA,Ben/fötter,ben/fötter,0,55,55,107,0,0,0,0,4,4.142,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
GLIDA,Armar/händer,armar/händer,0,55,55,107,0,1,1,1,1,1.04,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
GLIDA,,,0,55,55,107,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
TRAMPA,Ben/fötter,ben/fötter,0,56,56,161,0,0,0,0,7,3.404,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
TRAMPA,Armar/händer,armar/händer,0,56,56,161,0,1,1,1,1,2.432,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
TRAMPA,,,0,56,56,161,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
FÅNGA,Ben/fötter,ben/fötter,0,57,57,8,0,0,0,0,1,4.779,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
FÅNGA,Armar/händer,armar/händer,0,57,57,8,0,1,1,1,6,1.677,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
FÅNGA,,,0,57,57,8,,,,,,,,,2018_Sep_13_1321,59.6201329982,verb_norming_L1-swe_no_translation,001,807,
