word,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,armleg_loop.thisRepN,armleg_loop.thisTrialN,armleg_loop.thisN,armleg_loop.thisIndex,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
PETA,Ben/fötter,ben/fötter,0,0,0,50,0,0,0,0,2,27.557,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
PETA,Armar/händer,armar/händer,0,0,0,50,0,1,1,1,7,6.476,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
PETA,,,0,0,0,50,,,,,,,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
NORPA,Ben/fötter,ben/fötter,0,1,1,46,0,0,0,0,1,6.693,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
NORPA,Armar/händer,armar/händer,0,1,1,46,0,1,1,1,7,3.91,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
NORPA,,,0,1,1,46,,,,,,,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
STEGA,Ben/fötter,ben/fötter,0,2,2,150,0,0,0,0,7,13.786,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
STEGA,Armar/händer,armar/händer,0,2,2,150,0,1,1,1,1,6.409,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
STEGA,,,0,2,2,150,,,,,,,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
FLÄTA,Ben/fötter,ben/fötter,0,3,3,11,0,0,0,0,1,12.042,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
FLÄTA,Armar/händer,armar/händer,0,3,3,11,0,1,1,1,7,2.719,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
FLÄTA,,,0,3,3,11,,,,,,,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
STUDSA,Ben/fötter,ben/fötter,0,4,4,155,0,0,0,0,4,18.666,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
STUDSA,Armar/händer,armar/händer,0,4,4,155,0,1,1,1,7,6.14,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
STUDSA,,,0,4,4,155,,,,,,,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
SKAKA,Ben/fötter,ben/fötter,0,5,5,69,0,0,0,0,4,12.295,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
SKAKA,Armar/händer,armar/händer,0,5,5,69,0,1,1,1,6,4.278,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
SKAKA,,,0,5,5,69,,,,,,,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
KLÄTTRA,Ben/fötter,ben/fötter,0,6,6,116,0,0,0,0,3,9.978,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
KLÄTTRA,Armar/händer,armar/händer,0,6,6,116,0,1,1,1,6,8.253,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
KLÄTTRA,,,0,6,6,116,,,,,,,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
FLANERA,Ben/fötter,ben/fötter,0,7,7,104,0,0,0,0,1,21.046,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
FLANERA,Armar/händer,armar/händer,0,7,7,104,0,1,1,1,7,5.468,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
FLANERA,,,0,7,7,104,,,,,,,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
SKUTTA,Ben/fötter,ben/fötter,0,8,8,137,0,0,0,0,7,5.15,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
SKUTTA,Armar/händer,armar/händer,0,8,8,137,0,1,1,1,1,2.098,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
SKUTTA,,,0,8,8,137,,,,,,,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
GUPPA,Ben/fötter,ben/fötter,0,9,9,108,0,0,0,0,4,9.93,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
GUPPA,Armar/händer,armar/händer,0,9,9,108,0,1,1,1,4,1.663,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
GUPPA,,,0,9,9,108,,,,,,,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
TRUMMA,Ben/fötter,ben/fötter,0,10,10,94,0,0,0,0,2,7.111,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
TRUMMA,Armar/händer,armar/händer,0,10,10,94,0,1,1,1,7,2.031,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
TRUMMA,,,0,10,10,94,,,,,,,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
KLIVA,Ben/fötter,ben/fötter,0,11,11,117,0,0,0,0,7,4.513,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
KLIVA,Armar/händer,armar/händer,0,11,11,117,0,1,1,1,1,1.243,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
KLIVA,,,0,11,11,117,,,,,,,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
VACKLA,Ben/fötter,ben/fötter,0,12,12,164,0,0,0,0,7,8.754,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
VACKLA,Armar/händer,armar/händer,0,12,12,164,0,1,1,1,1,4.261,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
VACKLA,,,0,12,12,164,,,,,,,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
SKUMMA,Ben/fötter,ben/fötter,0,13,13,76,0,0,0,0,1,6.592,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
SKUMMA,Armar/händer,armar/händer,0,13,13,76,0,1,1,1,7,1.578,,,2018_Sep_10_1352,59.6362316826,verb_norming_L1-swe_no_translation,001,803,
