word,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,armleg_loop.thisRepN,armleg_loop.thisTrialN,armleg_loop.thisN,armleg_loop.thisIndex,rating.response,rating.rt,key_resp_7.keys,key_resp_7.rt,date,frameRate,expName,session,participant,
WADE,Arm,arm,0,0,0,124,0,0,0,0,1,14.853,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
WADE,Leg,leg,0,0,0,124,0,1,1,1,5,3.233,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
WADE,,,0,0,0,124,,,,,,,return,5.63551895209,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
BRAID,Arm,arm,0,1,1,2,0,0,0,0,6,5.963,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
BRAID,Leg,leg,0,1,1,2,0,1,1,1,1,1.958,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
BRAID,,,0,1,1,2,,,,,,,return,1.56018077307,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
TUG,Arm,arm,0,2,2,54,0,0,0,0,5,14.078,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
TUG,Leg,leg,0,2,2,54,0,1,1,1,1,1.674,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
TUG,,,0,2,2,54,,,,,,,return,2.88507523782,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
LEAP,Arm,arm,0,3,3,77,0,0,0,0,1,5.511,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
LEAP,Leg,leg,0,3,3,77,0,1,1,1,6,2.294,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
LEAP,,,0,3,3,77,,,,,,,return,3.08611533884,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
SCRUB,Arm,arm,0,4,4,41,0,0,0,0,5,5.125,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
SCRUB,Leg,leg,0,4,4,41,0,1,1,1,1,2.679,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
SCRUB,,,0,4,4,41,,,,,,,return,1.17425050614,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
CLICK,Arm,arm,0,5,5,10,0,0,0,0,6,5.477,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
CLICK,Leg,leg,0,5,5,10,0,1,1,1,1,3.3,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
CLICK,,,0,5,5,10,,,,,,,return,1.76142317303,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
BASH,Arm,arm,0,6,6,0,0,0,0,0,5,5.327,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
BASH,Leg,leg,0,6,6,0,0,1,1,1,1,2.477,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
BASH,,,0,6,6,0,,,,,,,return,1.54310903439,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
SKATE,Arm,arm,0,7,7,92,0,0,0,0,1,4.119,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
SKATE,Leg,leg,0,7,7,92,0,1,1,1,5,2.813,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
SKATE,,,0,7,7,92,,,,,,,return,2.04650504878,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
TOTTER,Arm,arm,0,8,8,114,0,0,0,0,1,20.486,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
TOTTER,Leg,leg,0,8,8,114,0,1,1,1,4,4.121,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
TOTTER,,,0,8,8,114,,,,,,,return,3.74027147569,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
GROVEL,Arm,arm,0,9,9,68,0,0,0,0,1,10.608,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
GROVEL,Leg,leg,0,9,9,68,0,1,1,1,1,1.706,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
GROVEL,,,0,9,9,68,,,,,,,return,1.84528714596,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
FLEE,Arm,arm,0,10,10,66,0,0,0,0,1,3.583,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
FLEE,Leg,leg,0,10,10,66,0,1,1,1,6,1.422,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
FLEE,,,0,10,10,66,,,,,,,return,1.34212701528,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
PLOD,Arm,arm,0,11,11,84,0,0,0,0,1,12.773,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
PLOD,Leg,leg,0,11,11,84,0,1,1,1,4,2.981,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
PLOD,,,0,11,11,84,,,,,,,return,1.30855684995,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
WANDER,Arm,arm,0,12,12,126,0,0,0,0,1,7.018,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
WANDER,Leg,leg,0,12,12,126,0,1,1,1,6,2.729,,,2018_Sep_10_1303,59.6137566511,verb_norming_L2-eng_oral_translation,001,802,
