word,category,category_lowercase,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,armleg_loop.thisRepN,armleg_loop.thisTrialN,armleg_loop.thisN,armleg_loop.thisIndex,rating.response,rating.rt,key_resp_8.keys,key_resp_8.rt,date,frameRate,expName,session,participant,
TASSA,Ben/fötter,ben/fötter,0,0,0,159,0,0,0,0,7,7.213,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
TASSA,Armar/händer,armar/händer,0,0,0,159,0,1,1,1,7,7.196,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
TASSA,,,0,0,0,159,,,,,,,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
KLIA,Ben/fötter,ben/fötter,0,1,1,32,0,0,0,0,1,8.972,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
KLIA,Armar/händer,armar/händer,0,1,1,32,0,1,1,1,7,4.312,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
KLIA,,,0,1,1,32,,,,,,,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
STÖTA,Ben/fötter,ben/fötter,0,2,2,89,0,0,0,0,3,18.48,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
STÖTA,Armar/händer,armar/händer,0,2,2,89,0,1,1,1,6,3.69,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
STÖTA,,,0,2,2,89,,,,,,,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
KLÄMMA,Ben/fötter,ben/fötter,0,3,3,30,0,0,0,0,2,7.412,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
KLÄMMA,Armar/händer,armar/händer,0,3,3,30,0,1,1,1,6,3.154,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
KLÄMMA,,,0,3,3,30,,,,,,,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
BINDA,Ben/fötter,ben/fötter,0,4,4,2,0,0,0,0,5,11.355,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
BINDA,Armar/händer,armar/händer,0,4,4,2,0,1,1,1,7,2.316,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
BINDA,,,0,4,4,2,,,,,,,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
SKRAPA,Ben/fötter,ben/fötter,0,5,5,74,0,0,0,0,7,11.018,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
SKRAPA,Armar/händer,armar/händer,0,5,5,74,0,1,1,1,5,2.718,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
SKRAPA,,,0,5,5,74,,,,,,,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
ÅLA,Ben/fötter,ben/fötter,0,6,6,100,0,0,0,0,3,7.228,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
ÅLA,Armar/händer,armar/händer,0,6,6,100,0,1,1,1,6,6.475,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
ÅLA,,,0,6,6,100,,,,,,,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
RÖRA,Ben/fötter,ben/fötter,0,7,7,65,0,0,0,0,7,5.351,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
RÖRA,Armar/händer,armar/händer,0,7,7,65,0,1,1,1,7,1.258,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
RÖRA,,,0,7,7,65,,,,,,,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
NORPA,Ben/fötter,ben/fötter,0,8,8,46,0,0,0,0,1,3.791,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
NORPA,Armar/händer,armar/händer,0,8,8,46,0,1,1,1,7,8.654,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
NORPA,,,0,8,8,46,,,,,,,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
SVAJA,Ben/fötter,ben/fötter,0,9,9,156,0,0,0,0,4,6.641,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
SVAJA,Armar/händer,armar/händer,0,9,9,156,0,1,1,1,5,3.154,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
SVAJA,,,0,9,9,156,,,,,,,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
SKUMMA,Ben/fötter,ben/fötter,0,10,10,76,0,0,0,0,1,3.906,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
SKUMMA,Armar/händer,armar/händer,0,10,10,76,0,1,1,1,1,3.724,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
SKUMMA,,,0,10,10,76,,,,,,,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
SVEPA,Ben/fötter,ben/fötter,0,11,11,91,0,0,0,0,1,4.675,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
SVEPA,Armar/händer,armar/händer,0,11,11,91,0,1,1,1,6,4.662,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
SVEPA,,,0,11,11,91,,,,,,,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
STIGA,Ben/fötter,ben/fötter,0,12,12,151,0,0,0,0,7,4.257,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
STIGA,Armar/händer,armar/händer,0,12,12,151,0,1,1,1,1,4.242,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
STIGA,,,0,12,12,151,,,,,,,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
HÖJA,Ben/fötter,ben/fötter,0,13,13,25,0,0,0,0,1,6.039,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
HÖJA,Armar/händer,armar/händer,0,13,13,25,0,1,1,1,6,2.685,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
HÖJA,,,0,13,13,25,,,,,,,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
RAKA,Ben/fötter,ben/fötter,0,14,14,59,0,0,0,0,6,6.944,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
RAKA,Armar/händer,armar/händer,0,14,14,59,0,1,1,1,2,3.977,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
RAKA,,,0,14,14,59,,,,,,,,,2018_Sep_18_1301,59.5767413723,verb_norming_L1-swe_no_translation,001,811,
