"expName","date","participant","trial","verb","target","distrOne","distrTwo","w1","w2","w3","corr_answer","answer","correct"
"verb_norming","2018_Jun_20_1058",912,59,"PACE","gå fram och tillbaka","luffa runt","rusa fram","luffa runt","gå fram och tillbaka","rusa fram",2,2,1
"verb_norming","2018_Jun_20_1058",912,60,"DELVE","gräva","plöja","rensa","gräva","rensa","plöja",1,3,0
"verb_norming","2018_Jun_20_1058",912,61,"BRAID","fläta","knyta","binda","binda","fläta","knyta",2,2,1
"verb_norming","2018_Jun_20_1058",912,62,"MOUNT","gå uppför","ströva runt","kliva över","gå uppför","ströva runt","kliva över",1,3,0
"verb_norming","2018_Jun_20_1058",912,63,"INCH","röra sig långsamt framåt","dra sig snabbt tillbaka","hasa sig bakåt","hasa sig bakåt","röra sig långsamt framåt","dra sig snabbt tillbaka",2,2,1
"verb_norming","2018_Jun_20_1058",912,64,"GLIDE","glida","hasa","snava","hasa","glida","snava",2,2,1
"verb_norming","2018_Jun_20_1058",912,65,"HOP","skutta","kliva","studsa","kliva","skutta","studsa",2,2,1
"verb_norming","2018_Jun_20_1058",912,66,"SNATCH","rycka till sig","knuffa ifrån sig","plocka åt sig","knuffa ifrån sig","rycka till sig","plocka åt sig",2,2,1
"verb_norming","2018_Jun_20_1058",912,67,"THROW","kasta","greppa","träffa","träffa","kasta","greppa",2,2,1
"verb_norming","2018_Jun_20_1058",912,68,"BOUNCE","studsa","dunka","kasta","studsa","dunka","kasta",1,1,1
"verb_norming","2018_Jun_20_1058",912,69,"SLIP","halka","snava","ramla","snava","halka","ramla",2,2,1
"verb_norming","2018_Jun_20_1058",912,70,"JOG","jogga","spurta","rusa","spurta","jogga","rusa",2,2,1
"verb_norming","2018_Jun_20_1058",912,71,"ROAM","ströva omkring","ta sig fram","luffa runt","luffa runt","ta sig fram","ströva omkring",3,3,1
"verb_norming","2018_Jun_20_1058",912,72,"PAT","klappa","slå","borsta","klappa","slå","borsta",1,1,1
"verb_norming","2018_Jun_20_1058",912,73,"WHIP","piska","klappa","slå","klappa","slå","piska",3,3,1
"verb_norming","2018_Jun_20_1058",912,74,"SHAKE","skaka","röra","vispa","röra","skaka","vispa",2,2,1
"verb_norming","2018_Jun_20_1058",912,75,"STRIDE","kliva","tassa","lunka","lunka","kliva","tassa",2,2,1
"verb_norming","2018_Jun_20_1058",912,76,"PUSH","knuffa","kasta","klämma","kasta","klämma","knuffa",3,3,1
"verb_norming","2018_Jun_20_1058",912,77,"SCOOP","skyffla","dika","skrapa","skyffla","dika","skrapa",1,1,1
"verb_norming","2018_Jun_20_1058",912,78,"STUMBLE","snubbla","glida","svaja","snubbla","glida","svaja",1,1,1
"verb_norming","2018_Jun_20_1058",912,79,"FLEE","fly","lyfta","flyga","fly","flyga","lyfta",1,1,1
"verb_norming","2018_Jun_20_1058",912,80,"PRANCE","kråma sig","promenera","traska","traska","kråma sig","promenera",2,2,1
"verb_norming","2018_Jun_20_1058",912,81,"TUG","rycka","pressa","slå","rycka","pressa","slå",1,1,1
"verb_norming","2018_Jun_20_1058",912,82,"WASH","tvätta","skura","sopa","tvätta","skura","sopa",1,1,1
"verb_norming","2018_Jun_20_1058",912,83,"PLOD","lunka","pulsa","vingla","pulsa","vingla","lunka",3,3,1
"verb_norming","2018_Jun_20_1058",912,84,"PUNCH","slå","knuffa","kasta","slå","kasta","knuffa",1,1,1
"verb_norming","2018_Jun_20_1058",912,85,"ROLL","vingla","snubbla","svassa","vingla","svassa","snubbla",1,1,1
"verb_norming","2018_Jun_20_1058",912,86,"STAB","sticka","hacka","skära","skära","hacka","sticka",3,3,1
"verb_norming","2018_Jun_20_1058",912,87,"LIMP","halta","hasa","halka","halka","hasa","halta",3,3,1
"verb_norming","2018_Jun_20_1058",912,88,"CLUTCH","gripa tag i","sätta ihop","dra ut","sätta ihop","gripa tag i","dra ut",2,2,1
"verb_norming","2018_Jun_20_1058",912,89,"PEEL","skala","rensa","plocka","skala","plocka","rensa",1,1,1
"verb_norming","2018_Jun_20_1058",912,90,"WADE","vada","pulsa","plöja","plöja","vada","pulsa",2,2,1
"verb_norming","2018_Jun_20_1058",912,91,"PINCH","nypa","plocka","pensla","plocka","pensla","nypa",3,3,1
"verb_norming","2018_Jun_20_1058",912,92,"CLICK","klicka","klappa","klämma","klämma","klappa","klicka",3,3,1
"verb_norming","2018_Jun_20_1058",912,93,"RUB","gnugga","riva","klappa","gnugga","riva","klappa",1,1,1
"verb_norming","2018_Jun_20_1058",912,94,"LEAP","hoppa","stega","kliva","hoppa","kliva","stega",1,1,1
"verb_norming","2018_Jun_20_1058",912,95,"CATCH","fånga","krama","omfamna","omfamna","krama","fånga",3,3,1
"verb_norming","2018_Jun_20_1058",912,96,"BASH","slå","knuffa","trycka","trycka","slå","knuffa",2,2,1
"verb_norming","2018_Jun_20_1058",912,97,"KICK","sparka","knäa","tåa","tåa","sparka","knäa",2,2,1
"verb_norming","2018_Jun_20_1058",912,98,"STAGGER","ragla","lunka","halka","lunka","halka","ragla",3,3,1
"verb_norming","2018_Jun_20_1058",912,99,"POKE","peta","trycka","knuffa","trycka","knuffa","peta",3,3,1
"verb_norming","2018_Jun_20_1058",912,100,"WANDER","vandra","marschera","spatsera","marschera","spatsera","vandra",3,3,1
"verb_norming","2018_Jun_20_1058",912,101,"SCUFF","hasa sig fram","dra sig fram","kasta sig fram","hasa sig fram","dra sig fram","kasta sig fram",1,1,1
"verb_norming","2018_Jun_20_1058",912,102,"GRASP","gripa","klämma","omfamna","omfamna","klämma","gripa",3,3,1
"verb_norming","2018_Jun_20_1058",912,103,"WRAP","slå in","slå ihop","slå till","slå in","slå ihop","slå till",1,1,1
"verb_norming","2018_Jun_20_1058",912,104,"SCRUB","skrubba","sopa","skrapa","skrubba","sopa","skrapa",1,1,1
"verb_norming","2018_Jun_20_1058",912,105,"SWITCH","slå på/av","knäppa","nypa","nypa","slå på/av","knäppa",2,2,1
"verb_norming","2018_Jun_20_1058",912,106,"SQUEEZE","klämma","knuffa","knäppa","knuffa","knäppa","klämma",3,3,1
"verb_norming","2018_Jun_20_1058",912,107,"TIPTOE","gå på tå","snava","sparka","sparka","snava","gå på tå",3,3,1
"verb_norming","2018_Jun_20_1058",912,108,"CUT","skära","sticka","spetsa","sticka","spetsa","skära",3,3,1
"verb_norming","2018_Jun_20_1058",912,109,"NIP","nypa","peta","nudda","peta","nypa","nudda",2,2,1
"verb_norming","2018_Jun_20_1058",912,110,"CRAWL","kravla","huka","klättra","kravla","klättra","huka",1,1,1
"verb_norming","2018_Jun_20_1058",912,111,"TRIP","snubbla","stampa","stappla","snubbla","stappla","stampa",1,1,1
