expName;date;participant;block;word_duration;SOA;trial;type;trialRT;word1;word2;word3;word4;w1;w2;w3;w4;error;score;comment;coder
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;0;arm;7.44688450608;grasp;scratch;grate;stir;0;0;0;1;R,S;;;AP
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;1;leg;8.33563642384;tread;step;jog;sprint;1;1;1;0;O;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;2;leg;6.02106918873;stomp;jump;inch;roam;1;1;1;1;;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;3;arm;13.3836682475;bind;cut;dunk;nip;1;1;0;0;O;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;4;leg;7.94975714624;skate;kick;slip;stroll;1;1;0;1;R,S;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;5;arm;12.8135780797;clap;wipe;switch;hack;0;0;0;0;O,R;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;6;leg;10.4491461101;stumble;plod;glide;mount;1;1;0;1;R,S;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;7;leg;6.22238395352;wander;wade;scuff;stride;1;1;0;1;R,S;;SCRUFF';
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;8;arm;10.7505226305;brush;rub;polish;click;1;0;1;1;O,S;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;9;leg;5.97092076602;leap;stray;kneel;slide;0;0;1;1;R;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;10;leg;5.14892646903;dance;flee;bounce;run;1;1;0;1;R;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;11;arm;5.93722744886;grip;poke;wrap;fold;1;1;1;0;R;;HOLD';
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;12;arm;7.79881443586;bash;seize;stab;lift;1;0;0;0;R;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;13;leg;12.6121684887;skip;slither;hike;roll;0;1;0;0;O,R;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;14;arm;6.72553870152;carve;braid;squeeze;shake;1;1;1;0;R;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;15;arm;7.88264787844;file;slap;grab;throw;1;0;1;1;R,S;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;16;leg;10.9684189357;rush;strut;ramble;trudge;1;0;0;0;O,R;;RUMBLE';
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;17;leg;11.2204273736;crawl;sway;wobble;sneak;1;0;0;0;R;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;18;arm;10.7505293473;skim;pat;catch;dig;1;1;0;0;O;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;19;arm;12.4443585741;pinch;knock;scrub;pull;0;0;0;0;R;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;20;leg;11.7735160001;flit;traipse;march;pace;1;0;1;0;O,R;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;21;arm;6.54103029419;peel;punch;snatch;push;1;1;1;0;R;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;22;leg;7.4299592208;prance;walk;tiptoe;climb;1;1;1;1;;;;
sheb_replic_pilot_control;2018_Jun_18_0855;907;0;0.1;0.5;23;arm;9.47615062662;delve;chop;scoop;tug;1;0;1;0;O,R;;;
