"expName","date","participant","block","word_duration","SOA","trial","type","trialRT","word1","word2","word3","word4","w1","w2","w3","w4","error","score","comment","coder"
"sheb_replic_pilot_control","2018_Jun_08_1450",901,0,0.3,0.7,0,"leg",3.74026834023,"skate","slide","dance","creep","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_08_1450",901,0,0.3,0.7,1,"leg",4.89727242483,"run","jog","hike","strut","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_08_1450",901,0,0.3,0.7,2,"leg",4.76327576111,"roll","sneak","trudge","stumble","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_08_1450",901,0,0.3,0.7,3,"arm",4.04280697568,"twine","switch","wash","claw","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_08_1450",901,0,0.3,0.7,4,"leg",6.85971719889,"march","stroll","limp","hop","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_08_1450",901,0,0.3,0.7,5,"arm",4.54462959992,"punch","scratch","toss","slap","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_08_1450",901,0,0.3,0.7,6,"arm",3.57296305047,"brush","whip","hack","grasp","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_08_1450",901,0,0.3,0.7,7,"arm",4.86471133947,"dig","rub","scrub","scrape","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_08_1450",901,0,0.3,0.7,8,"leg",4.58023221173,"flit","scuff","jump","sway","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_08_1450",901,0,0.3,0.7,9,"leg",4.39414397507,"plod","glide","kick","wade","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_08_1450",901,0,0.3,0.7,10,"arm",4.00810520568,"seize","cut","fold","grab","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_08_1450",901,0,0.3,0.7,11,"arm",4.830298392,"clutch","delve","lift","stir","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_08_1450",901,0,0.3,0.7,12,"leg",6.44030224033,"step","tread","climb","roam","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_08_1450",901,0,0.3,0.7,13,"leg",13.1831067664,"leap","pace","trip","bounce","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_08_1450",901,0,0.3,0.7,14,"arm",4.31046209234,"pinch","click","pull","skim","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_08_1450",901,0,0.3,0.7,15,"arm",4.57955341953,"bash","snatch","scoop","braid","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_08_1450",901,0,0.3,0.7,16,"arm",4.49485097785,"stab","squeeze","clap","chop","","","","","","","",""
