"expName","date","participant","trial","resp_time","our_transl","verb","ppt_translation","score","comment"
"verb_norming_oral_input","2018_Jun_18_1302",908,20,13.7527518356,"rusa","RUSH","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,21,4.2267439816,"dunka","DUNK","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,22,1.9962172262,"peta","POKE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,23,7.56405092639,"kravla","CRAWL","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,24,4.54536740596,"åka skridskor","SKATE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,25,2.14694341683,"klättra","CLIMB","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,26,49.5083682116,"spurta","SPRINT","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,27,1.02343391624,"klappa","PAT","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,28,1.29182001836,"fånga","CATCH","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,29,0.838963439379,"snubbla","TRIP","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,30,32.9050679449,"rusa","FLIT","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,31,10.029343957,"krypa","CREEP","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,32,3.06951271599,"repa","SCRATCH","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,33,1.25825471651,"halka","SLIP","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,34,6.32299570082,"vingla","SWAY","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,35,0.620824142112,"kasta","THROW","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,36,0.939580718205,"dansa","DANCE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,37,1.97930695507,"vada","WADE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,38,5.06529453205,"nypa","NIP","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,39,12.8637936709,"fila","FILE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,40,29.2824436861,"vingla","WOBBLE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,41,1.59353356668,"gripa om","GRIP","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,42,4.52835440647,"röra","STIR","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,43,35.5716796914,"ragla","STAGGER","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,44,1.44275996297,"gå uppför","MOUNT","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,45,6.79259225895,"tälja","CARVE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,46,10.3144826818,"vika ihop","FOLD","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,47,18.1466482704,"vandra","HIKE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,48,6.80952307575,"rycka till sig","SNATCH","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,49,3.57252996606,"släpa sig fram","TRUDGE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,50,24.5028971369,"dra","PULL","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,51,6.44053786982,"snubbla","STUMBLE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,52,11.6058479296,"smälla till","SLAP","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,53,2.75078182198,"slå på/av","SWITCH","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,54,1.15747741853,"nypa","PINCH","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,55,9.79459467148,"gräva","DELVE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,56,2.13032829214,"smyga","SNEAK","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,57,0.93949379422,"glida","GLIDE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,58,8.43612094603,"riva","GRATE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,59,11.0524594154,"gripa tag i","GRAB","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,60,16.6541081263,"ströva omkring","ROAM","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,61,1.37568388433,"knäböja","KNEEL","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,62,4.84713152824,"traska","TRAIPSE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,63,1.71095443721,"slå","PUNCH","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,64,9.03988783645,"hasa","SLITHER","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,65,1.64404193371,"skutta","HOP","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,66,41.32415258,"lunka","PLOD","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,67,0.11782506706,"gripa","GRASP","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,68,6.80948791105,"skyffla","SCOOP","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,69,0.822228596648,"skaka","SHAKE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,70,0.637571233219,"knacka","KNOCK","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,71,2.18065648945,"slå in","WRAP","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,72,0.822063836185,"skala","PEEL","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,73,10.4319904763,"gå på tå","TIPTOE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,74,0.537120690398,"springa","RUN","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,75,2.21549957387,"sparka","KICK","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,76,2.08002814757,"trampa","TREAD","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,77,0.771916598806,"stampa","STOMP","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,78,2.78443088694,"polera","POLISH","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,79,12.0086244398,"ströva","STRAY","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,80,1.91234743359,"skära","CUT","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,81,3.67333689722,"marschera","MARCH","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,82,5.03163361382,"hacka","HACK","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,83,1.37564674408,"klicka","CLICK","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,84,20.9305781591,"torka","WIPE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,85,2.41549981094,"hasa sig fram","SCUFF","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,86,2.01296471242,"tvinna","TWINE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,87,2.52101446613,"skumma","SKIM","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,88,2.48253005693,"gripa tag i","CLUTCH","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,89,0.771964011888,"fläta","BRAID","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,90,0.839003345387,"hoppa","JUMP","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,91,15.6981513244,"stampa","STAMP","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,92,5.13219478717,"fånga","SEIZE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,93,4.42796115446,"klappa","CLAP","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,94,0.738235530021,"jogga","JOG","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,95,1.24144322264,"rengöra","CLEAN","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,96,0.503667994628,"hacka","CHOP","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,97,6.64175899377,"gå","STEP","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,98,1.04018614376,"skrapa","SCRAPE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,99,35.5214467154,"studsa","BOUNCE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,100,1.34218259015,"kliva","STRIDE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,101,0.352502837872,"halta","LIMP","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,102,4.6292431252,"piska","WHIP","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,103,1.07497035695,"klämma","SQUEEZE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,104,0.922649111184,"slå","BASH","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,105,1.37564713919,"slänga","TOSS","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,106,0.721630283049,"skrubba","SCRUB","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,107,20.8802693221,"trava","TROT","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,108,0.956256294583,"vandra","WANDER","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,109,50.5147069457,"kråma sig","PRANCE","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,110,66.8327969728,"klösa","CLAW","","",""
"verb_norming_oral_input","2018_Jun_18_1302",908,111,0.621052515125,"tvätta","WASH","","",""
