"expName","date","participant","trial","verb","target","distrOne","distrTwo","w1","w2","w3","corr_answer","answer","correct"
"verb_norming","2018_Jun_18_1531",909,51,"SCRATCH","repa","riva","klösa","repa","klösa","riva",1,2,0
"verb_norming","2018_Jun_18_1531",909,52,"STRUT","svassa","lunka","strosa","lunka","strosa","svassa",3,1,0
"verb_norming","2018_Jun_18_1531",909,53,"GLIDE","glida","hasa","snava","snava","hasa","glida",3,3,1
"verb_norming","2018_Jun_18_1531",909,54,"HACK","hacka","skära","kåpa","kåpa","hacka","skära",2,1,0
"verb_norming","2018_Jun_18_1531",909,55,"JOG","jogga","spurta","rusa","jogga","rusa","spurta",1,1,1
"verb_norming","2018_Jun_18_1531",909,56,"SQUEEZE","klämma","knuffa","knäppa","klämma","knäppa","knuffa",1,1,1
"verb_norming","2018_Jun_18_1531",909,57,"CLAW","klösa","nypa","rispa","nypa","klösa","rispa",2,1,0
"verb_norming","2018_Jun_18_1531",909,58,"STAGGER","ragla","lunka","halka","ragla","lunka","halka",1,3,0
"verb_norming","2018_Jun_18_1531",909,59,"TWINE","tvinna","binda","knyta","tvinna","knyta","binda",1,1,1
"verb_norming","2018_Jun_18_1531",909,60,"SCUFF","hasa sig fram","dra sig fram","kasta sig fram","dra sig fram","kasta sig fram","hasa sig fram",3,2,0
"verb_norming","2018_Jun_18_1531",909,61,"CLUTCH","gripa tag i","sätta ihop","dra ut","dra ut","gripa tag i","sätta ihop",2,2,1
"verb_norming","2018_Jun_18_1531",909,62,"GRAB","gripa tag i","fästa ihop","smälla till","gripa tag i","smälla till","fästa ihop",1,1,1
"verb_norming","2018_Jun_18_1531",909,63,"TIPTOE","gå på tå","snava","sparka","sparka","snava","gå på tå",3,3,1
"verb_norming","2018_Jun_18_1531",909,64,"SNATCH","rycka till sig","knuffa ifrån sig","plocka åt sig","plocka åt sig","rycka till sig","knuffa ifrån sig",2,1,0
"verb_norming","2018_Jun_18_1531",909,65,"WALK","gå","promenera","marschera","marschera","gå","promenera",2,2,1
"verb_norming","2018_Jun_18_1531",909,66,"CARVE","tälja","hacka","riva","riva","hacka","tälja",3,3,1
"verb_norming","2018_Jun_18_1531",909,67,"BASH","slå","knuffa","trycka","trycka","slå","knuffa",2,2,1
"verb_norming","2018_Jun_18_1531",909,68,"ROLL","vingla","snubbla","svassa","vingla","svassa","snubbla",1,3,0
"verb_norming","2018_Jun_18_1531",909,69,"SNEAK","smyga","hasa","glida","hasa","glida","smyga",3,3,1
"verb_norming","2018_Jun_18_1531",909,70,"SKIM","skumma","vispa","sleva","sleva","vispa","skumma",3,3,1
"verb_norming","2018_Jun_18_1531",909,71,"WADE","vada","pulsa","plöja","vada","pulsa","plöja",1,2,0
"verb_norming","2018_Jun_18_1531",909,72,"ROAM","ströva omkring","ta sig fram","luffa runt","ströva omkring","ta sig fram","luffa runt",1,1,1
"verb_norming","2018_Jun_18_1531",909,73,"SCRUB","skrubba","sopa","skrapa","skrubba","skrapa","sopa",1,1,1
"verb_norming","2018_Jun_18_1531",909,74,"SLITHER","hasa","glida","trilla","trilla","hasa","glida",2,1,0
"verb_norming","2018_Jun_18_1531",909,75,"MARCH","marschera","trava","traska","traska","marschera","trava",2,2,1
"verb_norming","2018_Jun_18_1531",909,76,"TROT","trava","promenera","flanera","promenera","trava","flanera",2,2,1
"verb_norming","2018_Jun_18_1531",909,77,"STRAY","ströva","vandra","promenera","ströva","vandra","promenera",1,2,0
"verb_norming","2018_Jun_18_1531",909,78,"FLEE","fly","lyfta","flyga","fly","flyga","lyfta",1,1,1
"verb_norming","2018_Jun_18_1531",909,79,"STIR","röra","sleva","vispa","vispa","röra","sleva",2,1,0
"verb_norming","2018_Jun_18_1531",909,80,"LIFT","lyfta","pressa","öka","öka","lyfta","pressa",2,2,1
"verb_norming","2018_Jun_18_1531",909,81,"PINCH","nypa","plocka","pensla","plocka","pensla","nypa",3,3,1
"verb_norming","2018_Jun_18_1531",909,82,"STROLL","strosa","trava","marschera","marschera","strosa","trava",2,2,1
"verb_norming","2018_Jun_18_1531",909,83,"SPRINT","spurta","springa","löpa","springa","löpa","spurta",3,3,1
"verb_norming","2018_Jun_18_1531",909,84,"WOBBLE","vingla","ramla","glida","vingla","glida","ramla",1,1,1
