"expName","date","participant","block","word_duration","SOA","trial","type","trialRT","word1","word2","word3","word4","w1","w2","w3","w4","error","score","comment","coder"
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,0,"arm",8.97284573719,"dig","seize","grate","bind","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,1,"arm",5.55149633714,"claw","bash","skim","twine","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,2,"leg",4.26012002622,"flit","stroll","trudge","walk","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,3,"leg",12.4607334725,"mount","trek","kick","prance","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,4,"leg",4.94869311763,"sneak","trot","jump","tread","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,5,"arm",11.0020442941,"scoop","punch","scrub","clutch","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,6,"leg",3.05261666878,"ramble","roam","creep","run","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,7,"leg",6.94408693663,"march","leap","rush","limp","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,8,"arm",7.69835006422,"push","pat","wrap","lift","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,9,"arm",9.10733373713,"squeeze","grip","delve","tug","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,10,"leg",15.2123410723,"climb","trip","skip","kneel","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,11,"leg",3.52223890899,"wobble","tiptoe","skate","slide","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,12,"arm",7.94978954518,"toss","wash","carve","wipe","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,13,"leg",8.3356131124,"stomp","jog","sprint","slip","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,14,"arm",3.60579300949,"switch","grab","braid","knock","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,15,"arm",11.4382703391,"click","hack","clap","peel","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,16,"leg",9.32496848018,"dance","sway","pace","bounce","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,17,"leg",5.11594513832,"stride","inch","strut","scuff","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,18,"arm",8.21812625867,"stir","catch","brush","rub","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,19,"leg",10.8670082779,"hop","plod","crawl","slither","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,20,"arm",7.83236393334,"chop","snatch","clean","scrape","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,21,"arm",17.5260525013,"pull","whip","poke","file","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,22,"arm",7.84910351738,"grasp","pinch","slap","stab","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,23,"leg",4.12630608227,"stumble","flee","stray","stagger","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,24,"leg",34.0789708358,"wander","traipse","hike","wade","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,25,"arm",2.39861206102,"throw","fold","nip","shake","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,26,"arm",6.8093764903,"dunk","polish","cut","scratch","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,0,0.4,0.8,27,"leg",3.47245793768,"stamp","glide","roll","step","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,0,"leg",3.11969156209,"bounce","trek","flee","stagger","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,1,"leg",7.66460577799,"wade","plod","crawl","stomp","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,2,"arm",3.72343277042,"bind","twine","cut","polish","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,3,"leg",5.09856231679,"stamp","roll","creep","pace","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,4,"leg",3.2035830857,"trip","slide","glide","rush","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,5,"leg",4.09234172031,"sway","slither","run","leap","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,6,"arm",4.56189560666,"scoop","punch","clutch","dig","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,7,"arm",10.5660229155,"grasp","snatch","whip","catch","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,8,"leg",5.92183281594,"sneak","walk","roam","mount","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,9,"arm",4.84711414344,"rub","pull","stab","nip","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,10,"arm",8.00138604246,"braid","seize","grate","bash","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,11,"leg",12.4448417924,"jog","strut","stumble","sprint","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,12,"arm",4.83034650666,"scrape","hack","click","wipe","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,13,"arm",3.53906620723,"grab","chop","grip","peel","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,14,"leg",8.92308096535,"scuff","trudge","kick","traipse","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,15,"arm",2.71734374525,"shake","file","dunk","wrap","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,16,"leg",11.4548977122,"wobble","slip","jump","hike","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,17,"arm",3.10293419815,"knock","skim","fold","squeeze","","","","","","","",""
"sheb_replic_pilot_control","2018_Jun_18_1053",908,1,0.1,0.5,18,"leg",7.3463043675,"tread","limp","ramble","trot","","","","","","","",""
