expName;date;participant;trial;resp_time;our_transl;verb;ppt_translation;score;comment
verb_norming_oral_input;2018_Jun_18_1302;908;59;11.0524594154;gripa tag i;GRAB;hålla fast;-99;unsure of correctness
verb_norming_oral_input;2018_Jun_18_1302;908;60;16.6541081263;ströva omkring;ROAM;dra runt;-99;too vague?
verb_norming_oral_input;2018_Jun_18_1302;908;61;1.37568388433;knäböja;KNEEL;knä;0;noun
verb_norming_oral_input;2018_Jun_18_1302;908;62;4.84713152824;traska;TRAIPSE;ingen aning;0;
verb_norming_oral_input;2018_Jun_18_1302;908;63;1.71095443721;slå;PUNCH;slå;1;
verb_norming_oral_input;2018_Jun_18_1302;908;64;9.03988783645;hasa;SLITHER;krypa;0;
verb_norming_oral_input;2018_Jun_18_1302;908;65;1.64404193371;skutta;HOP;hoppa;-99;too vague?
verb_norming_oral_input;2018_Jun_18_1302;908;66;41.32415258;lunka;PLOD;gå med svårigheter;0;
verb_norming_oral_input;2018_Jun_18_1302;908;67;0.11782506706;gripa;GRASP;ta tag i;1;
verb_norming_oral_input;2018_Jun_18_1302;908;68;6.80948791105;skyffla;SCOOP;skopa upp;-99;unsure of correctness
verb_norming_oral_input;2018_Jun_18_1302;908;69;0.822228596648;skaka;SHAKE;skaka;1;
verb_norming_oral_input;2018_Jun_18_1302;908;70;0.637571233219;knacka;KNOCK;knacka;1;
verb_norming_oral_input;2018_Jun_18_1302;908;71;2.18065648945;slå in;WRAP;linda in;1;
verb_norming_oral_input;2018_Jun_18_1302;908;72;0.822063836185;skala;PEEL;skala;1;
verb_norming_oral_input;2018_Jun_18_1302;908;73;10.4319904763;gå på tå;TIPTOE;gå på tårna;1;
verb_norming_oral_input;2018_Jun_18_1302;908;74;0.537120690398;springa;RUN;springa;1;
verb_norming_oral_input;2018_Jun_18_1302;908;75;2.21549957387;sparka;KICK;sparka;1;
verb_norming_oral_input;2018_Jun_18_1302;908;76;2.08002814757;trampa;TREAD;gå försiktigt;-99;unsure of correctness
verb_norming_oral_input;2018_Jun_18_1302;908;77;0.771916598806;stampa;STOMP;stampa;1;
verb_norming_oral_input;2018_Jun_18_1302;908;78;2.78443088694;polera;POLISH;polera;1;
verb_norming_oral_input;2018_Jun_18_1302;908;79;12.0086244398;ströva;STRAY;gå vilse;0;
verb_norming_oral_input;2018_Jun_18_1302;908;80;1.91234743359;skära;CUT;klippa;1;
verb_norming_oral_input;2018_Jun_18_1302;908;81;3.67333689722;marschera;MARCH;marschera;1;
verb_norming_oral_input;2018_Jun_18_1302;908;82;5.03163361382;hacka;HACK;hacka;1;
verb_norming_oral_input;2018_Jun_18_1302;908;83;1.37564674408;klicka;CLICK;klicka;1;
verb_norming_oral_input;2018_Jun_18_1302;908;84;20.9305781591;torka;WIPE;torka av ;1;
verb_norming_oral_input;2018_Jun_18_1302;908;85;2.41549981094;hasa sig fram;SCUFF;knuffa;0;
verb_norming_oral_input;2018_Jun_18_1302;908;86;2.01296471242;tvinna;TWINE;tvinna;1;
verb_norming_oral_input;2018_Jun_18_1302;908;87;2.52101446613;skumma;SKIM;skumma igenom;-99;correct but not the hand-related target translation
verb_norming_oral_input;2018_Jun_18_1302;908;88;2.48253005693;gripa tag i;CLUTCH;grabba tag i;1;
